"0,1-d","2,1-d","3,1-d","4,1-d"
92,0,0,0
95,0,0,0
94,2,0,0
108,0,0,0
121,2,0,0
115,0,0,0
121,4,0,0
118,0,0,0
118,0,0,0
121,0,0,0
121,0,0,0
110,0,0,0
108,0,0,0
115,0,0,0
115,0,0,0
110,0,0,0
119,0,0,0
114,0,0,0
115,0,0,0
109,0,0,0
110,0,0,0
111,0,0,0
108,0,0,0
110,0,0,0
118,0,0,0
110,0,0,0
113,0,0,0
110,0,0,0
108,0,0,0
108,0,0,0
109,0,0,0
112,0,0,0
114,0,0,0
112,0,0,0
107,0,0,0
109,0,0,0
108,0,0,0
137,0,0,0
112,0,0,0
113,0,0,0
116,0,0,0
122,0,0,0
115,0,0,0
113,0,0,0
110,0,0,0
111,0,0,0
107,0,0,0
108,0,0,0
107,0,0,0
107,0,0,0
107,0,0,0
109,0,0,0
106,0,0,0
107,0,0,0
106,0,0,0
107,0,0,0
106,0,0,0
113,0,0,0
109,0,0,0
116,0,0,0
106,0,0,0
106,0,0,0
109,0,0,0
107,0,0,0
106,0,0,0
106,0,0,0
106,0,0,0
107,0,0,0
106,0,0,0
106,0,0,0
107,0,0,0
107,0,0,0
107,0,0,0
108,0,0,0
111,0,0,0
108,0,0,0
106,0,0,0
52,0,0,0
51,0,0,0
56,0,0,0
59,0,0,0
51,0,0,0
51,0,0,0
47,0,0,0
56,0,0,0
51,0,0,0
58,0,0,0
58,0,0,0
63,0,0,0
54,0,0,0
55,0,0,0
58,0,0,0
59,0,0,0
53,0,0,0
52,0,0,0
47,0,0,0
54,0,0,0
52,0,0,0
52,0,0,0
47,0,0,0
47,0,0,0
46,0,0,0
46,0,0,0
43,0,0,0
43,0,0,0
63,0,0,0
50,0,0,0
54,2,0,0
52,0,0,0
52,0,0,0
56,0,0,0
56,0,0,0
44,0,0,0
50,0,0,0
49,0,0,0
45,0,0,0
49,0,0,0
43,0,0,0
46,0,0,0
44,0,0,0
46,0,0,0
43,0,0,0
48,0,0,0
51,0,0,0
42,0,0,0
41,0,0,0
41,0,0,0
41,0,0,0
45,0,0,0
41,0,0,0
41,0,0,0
42,0,0,0
42,0,0,0
43,0,0,0
99,0,0,0
105,0,0,0
109,0,0,0
102,0,0,0
104,0,0,0
101,0,0,0
111,2,0,0
111,2,0,0
105,0,0,0
97,0,0,0
102,0,0,0
102,0,0,0
109,2,0,0
104,2,0,0
105,0,0,0
105,2,0,0
101,0,0,0
100,0,0,0
108,2,0,0
100,0,0,0
103,0,0,0
100,2,0,0
102,2,0,0
104,2,0,0
99,0,0,0
99,0,0,0
98,0,0,0
99,2,0,0
144,40,5,0
97,0,0,0
100,0,0,0
101,0,0,0
101,0,0,0
101,0,0,0
103,0,0,0
101,2,0,0
98,0,0,0
100,0,0,0
98,0,0,0
98,0,0,0
98,2,0,0
99,0,0,0
97,0,0,0
98,0,0,0
103,0,0,0
100,0,0,0
98,0,0,0
97,0,0,0
98,0,0,0
106,4,5,0
98,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
98,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
96,0,0,0
70,0,0,0
68,0,0,0
61,0,0,0
66,0,0,0
67,0,0,0
59,0,0,0
65,0,0,0
59,0,0,0
68,0,0,0
70,0,0,0
60,0,0,0
57,0,0,0
69,0,0,0
56,0,0,0
63,0,0,0
56,0,0,0
64,0,0,0
64,0,0,0
67,0,0,0
62,0,0,0
86,4,0,0
65,0,0,0
63,0,0,0
63,0,0,0
57,0,0,0
60,0,0,0
57,2,0,0
59,2,0,0
56,0,0,0
55,0,0,0
55,0,0,0
58,0,0,0
55,0,0,0
58,2,0,0
55,0,0,0
56,0,0,0
55,0,0,0
55,0,0,0
55,0,0,0
55,0,0,0
55,0,0,0
55,0,0,0
55,0,0,0
51,0,0,0
51,0,0,0
44,0,0,0
38,0,0,0
37,0,0,0
45,0,0,0
43,0,0,0
48,0,0,0
43,0,0,0
50,0,0,0
44,0,0,0
45,0,0,0
41,0,0,0
43,0,0,0
39,0,0,0
38,0,0,0
39,0,0,0
41,0,0,0
38,0,0,0
42,0,0,0
38,0,0,0
38,0,0,0
37,0,0,0
37,0,0,0
36,0,0,0
36,0,0,0
36,0,0,0
36,0,0,0
36,0,0,0
53,0,0,0
50,0,0,0
54,0,0,0
56,0,0,0
44,0,0,0
43,0,0,0
50,0,0,0
45,0,0,0
79,2,0,0
56,0,0,0
53,0,0,0
49,0,0,0
50,0,0,0
45,0,0,0
49,0,0,0
52,2,0,0
43,0,0,0
48,0,0,0
53,0,0,0
55,0,0,0
46,0,0,0
48,0,0,0
56,0,0,0
47,0,0,0
40,0,0,0
40,0,0,0
46,0,0,0
40,0,0,0
41,0,0,0
42,2,0,0
80,2,0,0
41,2,0,0
47,2,0,0
33,0,0,0
44,4,5,0
45,4,5,0
40,2,0,0
41,2,0,0
44,2,0,0
33,2,0,0
33,2,0,0
41,2,0,0
35,2,0,0
33,2,0,0
32,0,0,0
32,0,0,0
32,0,0,0
32,0,0,0
73,2,0,0
67,2,0,0
62,0,0,0
62,0,0,0
61,0,0,0
68,0,0,0
64,0,0,0
69,0,0,0
73,2,0,0
74,0,0,0
68,0,0,0
64,0,0,0
65,0,0,0
67,0,0,0
68,0,0,0
62,0,0,0
66,0,0,0
62,0,0,0
68,0,0,0
67,0,0,0
63,0,0,0
88,2,0,0
65,0,0,0
64,0,0,0
64,0,0,0
63,0,0,0
60,0,0,0
66,0,0,0
69,0,0,0
64,0,0,0
61,0,0,0
73,6,0,0
64,0,0,0
64,0,0,0
61,0,0,0
63,2,0,0
61,0,0,0
66,0,0,0
60,0,0,0
59,0,0,0
59,0,0,0
59,0,0,0
59,0,0,0
59,0,0,0
59,0,0,0
59,0,0,0
59,0,0,0
60,0,0,0
12,0,0,0
43,0,0,0
55,0,0,0
38,0,0,0
168,0,0,0
10,0,0,0
53,0,0,0
53,0,0,0
53,0,0,0
36,0,0,0
53,0,0,0
52,0,0,0
54,0,0,0
37,0,0,0
55,0,0,0
38,0,0,0
33,0,0,0
54,0,0,0
37,0,0,0
53,0,0,0
54,0,0,0
37,0,0,0
55,0,0,0
38,0,0,0
54,0,0,0
37,0,0,0
15,0,0,0
53,0,0,0
166,0,0,0
55,0,0,0
38,0,0,0
7,0,0,0
53,0,0,0
54,0,0,0
37,0,0,0
53,0,0,0
53,0,0,0
24,0,0,0
22,0,0,0
43,0,0,0
57,0,0,0
28,4,0,0
93,2,0,0
24,0,0,0
23,0,0,0
18,0,0,0
18,0,0,0
17,0,0,0
15,0,0,0
15,0,0,0
53,0,0,0
22,4,0,0
87,2,0,0
18,0,0,0
17,0,0,0
12,0,0,0
12,0,0,0
11,0,0,0
52,0,0,0
52,0,0,0
53,0,0,0
27,0,0,0
8,0,0,0
9,0,0,0
6,0,0,0
6,0,0,0
54,0,0,0
37,0,0,0
53,0,0,0
52,0,0,0
13,0,0,0
60,0,0,0
47,0,0,0
13,0,0,0
33,0,0,0
82,0,0,0
10,0,0,0
10,0,0,0
35,0,0,0
37,2,0,0
15,2,0,0
5,0,0,0
83,0,0,0
7,0,0,0
54,0,0,0
37,0,0,0
13,0,0,0
7,0,0,0
53,0,0,0
66,0,0,0
49,2,0,0
22,0,0,0
23,0,0,0
47,2,0,0
27,4,0,0
22,0,0,0
15,0,0,0
15,0,0,0
15,0,0,0
15,0,0,0
15,0,0,0
36,2,0,0
12,0,0,0
6,0,0,0
36,0,0,0
53,0,0,0
57,0,0,0
60,0,0,0
55,0,0,0
45,0,0,0
180,0,0,0
68,0,0,0
31,0,0,0
53,0,0,0
58,0,0,0
95,2,0,0
21,0,0,0
29,0,0,0
31,0,0,0
53,0,0,0
44,0,0,0
35,0,0,0
35,0,0,0
20,0,0,0
18,0,0,0
53,0,0,0
53,0,0,0
52,0,0,0
44,0,0,0
58,0,0,0
56,0,0,0
88,2,0,0
102,0,0,0
49,0,0,0
37,0,0,0
22,2,0,0
16,2,0,0
17,0,0,0
36,0,0,0
50,0,0,0
21,2,0,0
86,2,0,0
17,0,0,0
11,0,0,0
35,0,0,0
10,0,0,0
66,0,0,0
64,0,0,0
27,0,0,0
68,2,0,0
30,4,0,0
17,0,0,0
63,0,0,0
33,0,0,0
20,0,0,0
33,0,0,0
23,0,0,0
17,0,0,0
15,0,0,0
51,0,0,0
50,0,0,0
105,0,0,0
15,0,0,0
36,0,0,0
57,0,0,0
30,0,0,0
15,0,0,0
15,0,0,0
15,0,0,0
7,0,0,0
63,0,0,0
51,0,0,0
107,0,0,0
49,0,0,0
91,0,0,0
52,0,0,0
30,0,0,0
34,0,0,0
36,0,0,0
29,0,0,0
39,0,0,0
33,0,0,0
29,0,0,0
31,0,0,0
30,0,0,0
27,0,0,0
27,0,0,0
52,0,0,0
12,0,0,0
42,0,0,0
22,2,0,0
15,0,0,0
8,0,0,0
10,0,0,0
52,0,0,0
52,0,0,0
64,0,0,0
54,0,0,0
54,0,0,0
53,0,0,0
51,0,0,0
51,0,0,0
51,0,0,0
51,0,0,0
51,0,0,0
46,0,0,0
36,0,0,0
39,0,0,0
40,0,0,0
46,2,0,0
34,0,0,0
34,0,0,0
40,0,0,0
31,0,0,0
37,12,5,0
39,6,0,0
33,4,0,0
26,0,0,0
45,0,0,0
25,0,0,0
24,0,0,0
71,0,0,0
57,0,0,0
61,0,0,0
63,0,0,0
61,0,0,0
53,0,0,0
57,0,0,0
61,0,0,0
62,0,0,0
53,0,0,0
62,0,0,0
57,0,0,0
62,0,0,0
55,0,0,0
62,0,0,0
59,0,0,0
52,0,0,0
53,0,0,0
61,0,0,0
50,0,0,0
65,0,0,0
53,0,0,0
53,0,0,0
52,0,0,0
61,0,0,0
56,0,0,0
55,0,0,0
53,0,0,0
50,0,0,0
54,0,0,0
51,0,0,0
53,0,0,0
56,0,0,0
54,0,0,0
50,0,0,0
50,0,0,0
49,0,0,0
49,0,0,0
49,0,0,0
49,0,0,0
51,0,0,0
52,0,0,0
54,0,0,0
51,0,0,0
53,0,0,0
46,0,0,0
47,0,0,0
54,0,0,0
54,0,0,0
54,0,0,0
53,0,0,0
53,0,0,0
54,0,0,0
56,0,0,0
49,0,0,0
45,0,0,0
49,0,0,0
47,0,0,0
47,0,0,0
44,0,0,0
45,0,0,0
41,0,0,0
41,0,0,0
41,0,0,0
12,0,0,0
11,0,0,0
12,0,0,0
22,0,0,0
11,0,0,0
11,0,0,0
11,0,0,0
21,0,0,0
19,0,0,0
2,0,0,0
57,0,0,0
55,0,0,0
106,0,0,0
32,0,0,0
174,0,0,0
62,0,0,0
24,0,0,0
39,0,0,0
85,0,0,0
172,0,0,0
89,0,0,0
60,0,0,0
1,0,0,0
22,0,0,0
29,0,0,0
68,2,0,0
28,2,0,0
23,2,0,0
23,2,0,0
23,2,0,0
34,2,0,0
22,0,0,0
24,0,0,0
35,4,0,0
23,0,0,0
33,0,0,0
33,0,0,0
75,0,0,0
99,0,0,0
29,0,0,0
18,0,0,0
21,0,0,0
13,0,0,0
19,0,0,0
52,2,0,0
58,0,0,0
48,0,0,0
49,0,0,0
56,0,0,0
52,0,0,0
59,0,0,0
54,0,0,0
60,0,0,0
54,2,0,0
57,0,0,0
47,0,0,0
58,0,0,0
54,0,0,0
58,2,0,0
48,0,0,0
50,0,0,0
55,0,0,0
58,0,0,0
48,0,0,0
50,0,0,0
46,0,0,0
46,0,0,0
46,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
46,0,0,0
46,0,0,0
46,0,0,0
46,0,0,0
46,0,0,0
46,0,0,0
48,0,0,0
47,0,0,0
46,0,0,0
46,0,0,0
12,0,0,0
7,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
24,0,0,0
16,0,0,0
12,0,0,0
41,0,0,0
52,0,0,0
177,4,0,0
94,0,0,0
109,2,0,0
108,2,0,0
92,0,0,0
53,0,0,0
20,0,0,0
14,0,0,0
24,0,0,0
17,0,0,0
14,0,0,0
19,2,0,0
13,0,0,0
11,0,0,0
18,2,0,0
12,0,0,0
11,0,0,0
11,0,0,0
20,2,0,0
20,4,5,0
13,4,5,0
64,14,5,0
12,2,0,0
17,2,0,0
12,2,0,0
11,0,0,0
68,4,0,0
64,0,0,0
63,0,0,0
57,0,0,0
63,0,0,0
57,0,0,0
61,0,0,0
59,0,0,0
64,0,0,0
68,0,0,0
65,0,0,0
65,0,0,0
70,0,0,0
67,0,0,0
67,0,0,0
62,0,0,0
54,0,0,0
65,0,0,0
59,0,0,0
61,2,0,0
63,0,0,0
58,0,0,0
67,0,0,0
59,0,0,0
54,0,0,0
65,0,0,0
58,0,0,0
60,0,0,0
54,0,0,0
54,0,0,0
55,0,0,0
54,0,0,0
58,0,0,0
53,0,0,0
59,0,0,0
53,0,0,0
53,0,0,0
56,0,0,0
85,0,0,0
85,0,0,0
87,4,5,0
90,4,5,0
125,10,15,0
109,8,15,0
91,4,5,0
89,0,0,0
89,0,0,0
90,2,0,0
91,0,0,0
90,0,0,0
93,0,0,0
91,2,0,0
90,0,0,0
90,0,0,0
84,0,0,0
87,0,0,0
83,0,0,0
79,0,0,0
88,0,0,0
89,0,0,0
82,0,0,0
83,0,0,0
80,0,0,0
82,0,0,0
90,0,0,0
90,0,0,0
84,0,0,0
86,0,0,0
80,0,0,0
79,0,0,0
79,0,0,0
83,0,0,0
83,0,0,0
92,0,0,0
86,0,0,0
82,0,0,0
83,0,0,0
85,0,0,0
84,0,0,0
82,0,0,0
79,0,0,0
82,0,0,0
83,0,0,0
156,2,0,0
78,0,0,0
81,0,0,0
79,0,0,0
81,0,0,0
78,0,0,0
78,0,0,0
78,0,0,0
77,0,0,0
77,0,0,0
77,0,0,0
77,0,0,0
77,0,0,0
77,0,0,0
31,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
37,0,0,0
30,0,0,0
22,0,0,0
23,0,0,0
27,0,0,0
22,0,0,0
29,0,0,0
22,0,0,0
22,0,0,0
25,0,0,0
35,0,0,0
37,0,0,0
34,0,0,0
22,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
65,0,0,0
53,0,0,0
59,2,0,0
20,0,0,0
54,0,0,0
179,6,0,0
63,10,0,0
96,0,0,0
111,4,0,0
110,2,0,0
57,4,0,0
94,0,0,0
55,0,0,0
22,0,0,0
26,0,0,0
9,0,0,0
15,0,0,0
12,0,0,0
8,0,0,0
96,0,0,0
169,2,0,0
101,2,0,0
57,0,0,0
14,0,0,0
17,0,0,0
47,0,0,0
24,2,0,0
13,0,0,0
13,0,0,0
24,0,0,0
13,0,0,0
28,0,0,0
21,0,0,0
27,0,0,0
24,0,0,0
17,0,0,0
28,0,0,0
23,2,0,0
24,0,0,0
26,0,0,0
17,0,0,0
15,0,0,0
51,0,0,0
176,2,0,0
16,0,0,0
107,2,0,0
49,0,0,0
54,0,0,0
91,0,0,0
52,0,0,0
68,0,0,0
71,0,0,0
61,0,0,0
60,0,0,0
69,0,0,0
64,0,0,0
65,0,0,0
59,0,0,0
63,0,0,0
60,0,0,0
63,0,0,0
60,0,0,0
58,0,0,0
63,0,0,0
62,0,0,0
62,0,0,0
59,0,0,0
58,0,0,0
62,0,0,0
62,0,0,0
66,0,0,0
70,0,0,0
62,0,0,0
63,0,0,0
57,0,0,0
58,0,0,0
63,0,0,0
61,0,0,0
57,0,0,0
59,0,0,0
63,0,0,0
66,0,0,0
57,0,0,0
60,0,0,0
59,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
56,0,0,0
56,0,0,0
56,0,0,0
46,0,0,0
92,6,0,0
60,2,0,0
54,0,0,0
50,0,0,0
55,0,0,0
56,0,0,0
63,2,0,0
48,2,0,0
52,0,0,0
59,0,0,0
46,0,0,0
56,0,0,0
47,0,0,0
52,0,0,0
53,0,0,0
45,0,0,0
46,0,0,0
48,0,0,0
45,0,0,0
46,0,0,0
55,0,0,0
45,0,0,0
46,0,0,0
44,0,0,0
44,0,0,0
44,0,0,0
44,0,0,0
44,0,0,0
44,0,0,0
7,0,0,0
6,0,0,0
16,0,0,0
27,0,0,0
6,0,0,0
12,0,0,0
6,0,0,0
6,0,0,0
12,0,0,0
14,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
32,0,0,0
31,4,0,0
23,0,0,0
26,0,0,0
41,2,0,0
27,2,0,0
29,2,0,0
30,0,0,0
26,0,0,0
23,0,0,0
21,0,0,0
23,0,0,0
21,0,0,0
26,0,0,0
23,0,0,0
22,0,0,0
49,0,0,0
13,0,0,0
24,0,0,0
7,0,0,0
7,0,0,0
13,0,0,0
9,0,0,0
8,0,0,0
14,0,0,0
51,0,0,0
37,0,0,0
14,0,0,0
20,0,0,0
10,0,0,0
41,0,0,0
52,0,0,0
53,0,0,0
51,0,0,0
43,0,0,0
48,0,0,0
47,0,0,0
54,0,0,0
48,0,0,0
53,0,0,0
51,0,0,0
46,0,0,0
43,0,0,0
47,0,0,0
47,0,0,0
43,0,0,0
47,0,0,0
47,0,0,0
42,0,0,0
43,0,0,0
41,0,0,0
43,0,0,0
48,0,0,0
47,0,0,0
39,0,0,0
48,0,0,0
39,0,0,0
39,0,0,0
41,0,0,0
40,0,0,0
31,0,0,0
33,0,0,0
40,0,0,0
49,2,0,0
35,0,0,0
33,2,0,0
31,0,0,0
30,0,0,0
37,0,0,0
40,0,0,0
29,0,0,0
29,0,0,0
31,0,0,0
32,0,0,0
29,0,0,0
29,0,0,0
34,2,0,0
30,0,0,0
30,0,0,0
29,0,0,0
29,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
168,2,0,0
99,2,0,0
83,0,0,0
92,0,0,0
106,0,0,0
48,0,0,0
90,0,0,0
16,0,0,0
25,2,0,0
29,0,0,0
34,2,0,0
24,0,0,0
26,0,0,0
29,2,0,0
26,0,0,0
22,0,0,0
25,0,0,0
21,2,0,0
21,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
43,0,0,0
85,0,0,0
41,2,0,0
4,0,0,0
5,0,0,0
98,0,0,0
80,0,0,0
103,0,0,0
27,0,0,0
54,0,0,0
27,2,0,0
29,0,0,0
17,2,0,0
12,2,0,0
97,0,0,0
81,0,0,0
98,0,0,0
82,0,0,0
101,0,0,0
100,0,0,0
96,0,0,0
8,0,0,0
7,0,0,0
24,0,0,0
25,0,0,0
31,0,0,0
22,0,0,0
29,0,0,0
19,0,0,0
23,0,0,0
26,0,0,0
26,0,0,0
21,0,0,0
22,0,0,0
26,0,0,0
19,0,0,0
18,0,0,0
19,0,0,0
23,2,0,0
19,2,0,0
15,0,0,0
16,0,0,0
12,0,0,0
212,18,10,0
196,8,10,0
174,6,5,0
180,6,5,0
176,2,0,0
169,2,0,0
176,2,0,0
175,0,0,0
176,0,0,0
177,2,0,0
178,0,0,0
177,6,0,0
177,2,0,0
174,2,0,0
177,2,0,0
180,2,0,0
172,0,0,0
178,2,0,0
177,0,0,0
177,0,0,0
170,0,0,0
177,0,0,0
171,0,0,0
174,0,0,0
170,0,0,0
172,0,0,0
175,2,0,0
175,0,0,0
174,2,0,0
167,0,0,0
168,0,0,0
169,2,0,0
176,2,0,0
171,2,0,0
176,2,0,0
171,0,0,0
181,4,0,0
170,0,0,0
169,2,0,0
173,2,0,0
169,0,0,0
180,0,0,0
168,0,0,0
176,4,0,0
174,2,0,0
177,2,0,0
173,2,0,0
172,2,0,0
173,2,0,0
178,2,0,0
176,2,0,0
171,2,0,0
170,0,0,0
171,0,0,0
173,0,0,0
169,0,0,0
172,0,0,0
170,0,0,0
173,0,0,0
169,2,0,0
166,0,0,0
168,0,0,0
173,0,0,0
260,68,0,0
167,2,0,0
168,2,0,0
166,0,0,0
172,2,0,0
165,0,0,0
170,0,0,0
177,0,0,0
172,2,0,0
166,0,0,0
165,0,0,0
166,2,0,0
172,4,0,0
165,0,0,0
179,2,0,0
166,2,0,0
172,0,0,0
168,2,0,0
168,2,0,0
168,2,0,0
164,0,0,0
166,0,0,0
177,2,0,0
173,2,0,0
172,2,0,0
169,0,0,0
170,2,0,0
259,62,0,0
165,0,0,0
170,2,0,0
165,0,0,0
171,2,0,0
164,0,0,0
164,0,0,0
164,0,0,0
165,0,0,0
170,0,0,0
170,0,0,0
165,0,0,0
165,0,0,0
164,0,0,0
168,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
166,0,0,0
172,2,0,0
164,0,0,0
165,0,0,0
169,0,0,0
164,0,0,0
166,0,0,0
176,2,0,0
164,0,0,0
164,0,0,0
172,2,0,0
165,0,0,0
164,0,0,0
172,0,0,0
165,0,0,0
164,0,0,0
29,6,15,9
30,4,5,0
23,6,15,9
28,6,15,9
18,0,0,0
31,6,15,9
18,0,0,0
40,20,85,72
25,6,15,9
24,2,0,0
25,6,15,9
36,26,100,72
26,4,5,0
23,6,15,9
20,0,0,0
66,30,100,72
25,6,15,9
24,4,5,0
33,12,35,18
29,6,15,9
59,16,45,18
43,10,25,9
30,4,5,0
60,10,10,0
44,6,5,0
93,2,0,0
108,0,0,0
60,0,0,0
32,0,0,0
27,10,30,18
23,6,15,9
53,10,30,18
37,6,15,9
32,10,30,18
28,6,15,9
58,14,40,18
42,10,25,9
106,0,0,0
62,0,0,0
35,12,30,9
31,6,15,9
61,16,40,9
45,8,15,0
32,0,0,0
29,12,25,9
29,12,35,18
40,20,85,72
27,8,20,9
70,30,185,108
29,10,25,9
54,20,65,36
38,0,0,0
26,4,5,0
34,4,0,0
23,2,0,0
22,0,0,0
25,6,15,9
55,10,25,9
39,6,5,0
88,2,0,0
8,2,0,0
54,12,10,0
38,6,10,0
25,6,15,9
55,12,35,18
39,6,15,9
36,0,0,0
26,4,5,0
23,6,15,9
66,28,100,72
25,6,15,9
24,4,5,0
21,2,0,0
30,0,0,0
19,0,0,0
18,0,0,0
56,10,10,0
40,6,5,0
89,2,0,0
104,0,0,0
53,8,20,9
37,4,5,0
7,0,0,0
8,0,0,0
55,10,25,9
54,10,10,0
80,46,185,36
51,6,5,0
58,8,15,0
62,12,20,0
64,18,20,0
61,10,0,0
61,10,0,0
60,12,0,0
61,2,0,0
49,0,0,0
55,2,0,0
51,2,0,0
51,0,0,0
57,2,0,0
52,4,0,0
55,0,0,0
48,0,0,0
57,0,0,0
52,4,5,0
48,0,0,0
77,0,0,0
88,4,0,0
39,6,5,0
88,2,0,0
36,0,0,0
38,4,5,0
102,0,0,0
35,4,5,0
42,10,15,0
34,2,0,0
46,12,20,0
32,0,0,0
48,12,25,0
36,0,0,0
44,6,0,0
32,0,0,0
113,10,0,0
22,0,0,0
13,0,0,0
36,0,0,0
24,0,0,0
24,2,0,0
41,2,0,0
16,0,0,0
39,0,0,0
28,0,0,0
11,0,0,0
18,0,0,0
11,0,0,0
41,0,0,0
91,2,0,0
106,2,0,0
62,0,0,0
5,0,0,0
110,0,0,0
66,0,0,0
27,0,0,0
43,0,0,0
112,2,0,0
56,2,0,0
33,0,0,0
37,0,0,0
24,0,0,0
64,0,0,0
29,0,0,0
25,0,0,0
33,0,0,0
93,0,0,0
91,0,0,0
97,0,0,0
89,0,0,0
85,0,0,0
85,0,0,0
94,0,0,0
94,0,0,0
87,0,0,0
94,0,0,0
90,2,0,0
87,0,0,0
91,0,0,0
82,0,0,0
86,0,0,0
92,0,0,0
93,0,0,0
86,0,0,0
93,2,0,0
93,0,0,0
86,0,0,0
88,0,0,0
89,0,0,0
88,2,0,0
86,0,0,0
83,0,0,0
93,2,0,0
91,0,0,0
94,0,0,0
88,0,0,0
89,0,0,0
87,0,0,0
85,0,0,0
84,0,0,0
87,0,0,0
84,0,0,0
87,0,0,0
96,2,0,0
89,2,0,0
87,0,0,0
97,0,0,0
86,2,0,0
82,0,0,0
85,0,0,0
84,0,0,0
83,0,0,0
84,0,0,0
87,0,0,0
83,0,0,0
85,0,0,0
82,0,0,0
81,0,0,0
81,0,0,0
81,0,0,0
81,0,0,0
81,0,0,0
81,0,0,0
82,0,0,0
15,2,0,0
8,0,0,0
44,0,0,0
23,2,0,0
17,2,0,0
27,2,0,0
17,2,0,0
18,2,0,0
16,2,0,0
18,2,0,0
26,2,0,0
23,2,0,0
18,2,0,0
31,2,0,0
22,2,0,0
28,2,0,0
26,2,0,0
46,0,0,0
15,0,0,0
43,2,0,0
45,4,0,0
51,0,0,0
15,2,0,0
14,0,0,0
17,0,0,0
20,0,0,0
101,2,0,0
51,8,0,0
30,2,0,0
108,4,0,0
36,2,0,0
23,0,0,0
100,0,0,0
63,0,0,0
14,0,0,0
17,0,0,0
40,0,0,0
12,0,0,0
14,0,0,0
22,0,0,0
9,0,0,0
11,0,0,0
16,0,0,0
87,0,0,0
41,0,0,0
25,0,0,0
16,0,0,0
53,2,0,0
65,0,0,0
42,0,0,0
17,0,0,0
103,0,0,0
39,0,0,0
102,0,0,0
33,0,0,0
66,0,0,0
31,0,0,0
35,0,0,0
37,0,0,0
48,0,0,0
39,0,0,0
19,0,0,0
109,2,0,0
44,4,0,0
108,2,0,0
65,0,0,0
26,0,0,0
20,0,0,0
51,10,0,0
48,0,0,0
135,2,0,0
44,2,0,0
51,0,0,0
46,2,0,0
49,2,0,0
44,0,0,0
41,0,0,0
44,0,0,0
45,2,0,0
46,0,0,0
43,0,0,0
46,2,0,0
47,0,0,0
39,0,0,0
60,0,0,0
39,0,0,0
39,0,0,0
39,0,0,0
39,0,0,0
41,0,0,0
39,0,0,0
109,2,0,0
92,0,0,0
53,0,0,0
106,2,0,0
23,0,0,0
18,0,0,0
109,2,0,0
53,0,0,0
112,2,0,0
68,0,0,0
33,0,0,0
37,0,0,0
21,0,0,0
18,0,0,0
30,0,0,0
109,2,0,0
43,2,0,0
93,2,0,0
35,0,0,0
44,0,0,0
42,0,0,0
17,0,0,0
101,0,0,0
44,4,0,0
65,0,0,0
34,0,0,0
17,0,0,0
20,0,0,0
20,0,0,0
58,0,0,0
43,0,0,0
53,0,0,0
26,0,0,0
27,2,0,0
33,2,0,0
101,0,0,0
18,0,0,0
59,0,0,0
26,0,0,0
12,0,0,0
50,0,0,0
31,0,0,0
18,0,0,0
43,0,0,0
14,0,0,0
12,0,0,0
18,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
15,0,0,0
14,0,0,0
11,0,0,0
13,0,0,0
10,0,0,0
6,0,0,0
101,0,0,0
37,0,0,0
51,0,0,0
106,2,0,0
15,0,0,0
18,0,0,0
54,0,0,0
40,0,0,0
29,0,0,0
106,2,0,0
62,0,0,0
30,2,0,0
14,0,0,0
98,0,0,0
34,0,0,0
108,0,0,0
107,0,0,0
63,2,0,0
35,0,0,0
22,2,0,0
100,2,0,0
8,0,0,0
4,0,0,0
108,2,0,0
41,0,0,0
14,0,0,0
103,2,0,0
36,0,0,0
36,0,0,0
32,0,0,0
63,2,0,0
15,0,0,0
10,0,0,0
41,0,0,0
55,0,0,0
107,0,0,0
91,0,0,0
22,0,0,0
52,0,0,0
13,0,0,0
47,0,0,0
108,2,0,0
64,0,0,0
16,0,0,0
108,0,0,0
64,0,0,0
65,0,0,0
41,0,0,0
20,0,0,0
108,2,0,0
41,2,0,0
65,2,0,0
22,0,0,0
54,2,0,0
41,2,0,0
91,0,0,0
15,0,0,0
24,0,0,0
52,0,0,0
15,0,0,0
16,0,0,0
12,0,0,0
18,0,0,0
16,0,0,0
47,0,0,0
113,2,0,0
112,2,0,0
69,0,0,0
70,0,0,0
24,0,0,0
46,0,0,0
25,0,0,0
97,0,0,0
42,0,0,0
104,0,0,0
100,2,0,0
101,0,0,0
57,0,0,0
