"0,1-nd","2,1-nd","3,1-nd","4,1-nd"
84908,56,280,0
86669,174,580,0
84457,52,275,0
85931,66,305,0
86396,72,310,0
85682,26,0,0
85554,0,0,0
85206,0,0,0
85021,0,0,0
85959,0,0,0
85317,0,0,0
85122,0,0,0
85361,0,0,0
85858,0,0,0
85654,0,0,0
86120,0,0,0
85315,0,0,0
86149,32,0,0
86061,0,0,0
84900,0,0,0
85657,0,0,0
86163,26,0,0
86523,0,0,0
85847,0,0,0
85031,0,0,0
85968,0,0,0
85413,0,0,0
85306,0,0,0
84871,0,0,0
86030,0,0,0
85520,0,0,0
84666,0,0,0
85687,0,0,0
84666,0,0,0
85529,0,0,0
84745,0,0,0
84900,0,0,0
85511,0,0,0
85657,0,0,0
84914,0,0,0
84815,0,0,0
86265,0,0,0
84766,0,0,0
85070,0,0,0
84670,0,0,0
86171,0,0,0
85167,0,0,0
84978,0,0,0
84955,0,0,0
86194,0,0,0
85738,0,0,0
85201,0,0,0
84666,0,0,0
85045,0,0,0
85600,0,0,0
86317,0,0,0
85626,0,0,0
85237,0,0,0
85151,0,0,0
85285,0,0,0
85543,0,0,0
85631,0,0,0
85856,0,0,0
85373,0,0,0
85433,0,0,0
85907,0,0,0
86028,16,0,0
86207,0,0,0
85708,0,0,0
86259,34,0,0
85044,0,0,0
84666,0,0,0
85637,0,0,0
84944,0,0,0
84900,0,0,0
86160,0,0,0
84769,0,0,0
84998,0,0,0
84666,0,0,0
86078,16,0,0
85261,16,0,0
85402,0,0,0
85681,0,0,0
84708,0,0,0
84666,0,0,0
85237,10,0,0
84764,0,0,0
85171,0,0,0
84900,0,0,0
85282,0,0,0
85054,0,0,0
84959,0,0,0
85780,0,0,0
84981,0,0,0
85746,0,0,0
85169,0,0,0
85745,0,0,0
85078,0,0,0
85213,0,0,0
84862,0,0,0
84969,0,0,0
84897,0,0,0
84939,0,0,0
85063,0,0,0
84702,0,0,0
84669,0,0,0
84990,0,0,0
84505,0,0,0
85226,0,0,0
85006,0,0,0
85387,4,0,0
85877,20,0,0
84866,0,0,0
85482,0,0,0
85234,0,0,0
84517,0,0,0
84970,0,0,0
85119,0,0,0
85553,0,0,0
85042,16,0,0
84470,16,0,0
84663,0,0,0
84705,0,0,0
85252,0,0,0
85302,0,0,0
85265,0,0,0
84801,0,0,0
84864,0,0,0
84801,0,0,0
84864,0,0,0
85362,0,0,0
85299,0,0,0
85220,0,0,0
84903,0,0,0
84585,0,0,0
84982,0,0,0
84864,0,0,0
84683,0,0,0
84585,0,0,0
84864,0,0,0
84664,0,0,0
84801,0,0,0
84585,0,0,0
84553,4,0,0
84768,0,0,0
84408,0,0,0
85070,0,0,0
84496,0,0,0
84373,0,0,0
84766,0,0,0
85113,0,0,0
84567,0,0,0
84810,0,0,0
84581,0,0,0
84567,0,0,0
84948,0,0,0
84966,0,0,0
84567,0,0,0
84567,0,0,0
84667,0,0,0
84664,0,0,0
84353,0,0,0
84430,0,0,0
84791,0,0,0
84353,0,0,0
84353,0,0,0
85081,0,0,0
84353,0,0,0
84560,16,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84652,0,0,0
84691,0,0,0
84830,0,0,0
84630,0,0,0
84919,0,0,0
84515,0,0,0
84414,0,0,0
84353,0,0,0
84630,0,0,0
84549,0,0,0
84353,0,0,0
84364,0,0,0
84389,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84467,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84387,0,0,0
84353,0,0,0
84353,0,0,0
84440,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84449,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84365,0,0,0
84451,0,0,0
84353,0,0,0
84427,0,0,0
84353,0,0,0
84448,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
84353,0,0,0
8037,0,0,0
29632,0,0,0
4814,0,0,0
3023,0,0,0
3399,0,0,0
1436,0,0,0
3097,0,0,0
1158,0,0,0
2994,48,0,0
29462,0,0,0
10244,0,0,0
10838,42,0,0
2187,0,0,0
3858,42,0,0
2060,0,0,0
1383,0,0,0
3693,0,0,0
3210,0,0,0
4427,0,0,0
10900,0,0,0
3515,0,0,0
7941,0,0,0
1440,0,0,0
3287,0,0,0
4173,0,0,0
28472,0,0,0
10538,42,0,0
13298,0,0,0
3938,0,0,0
11132,52,25,0
3895,0,0,0
3754,0,0,0
3262,0,0,0
4152,54,25,0
1772,18,25,0
12378,0,0,0
10212,42,0,0
4390,0,0,0
3232,42,0,0
6940,0,0,0
1513,0,0,0
348,0,0,0
3540,0,0,0
3604,0,0,0
3839,0,0,0
11651,0,0,0
1310,0,0,0
3390,0,0,0
8467,30,0,0
1732,0,0,0
4026,0,0,0
3650,38,0,0
8165,0,0,0
29760,0,0,0
2620,0,0,0
3481,0,0,0
4724,0,0,0
2011,0,0,0
1706,0,0,0
1614,0,0,0
1692,0,0,0
7177,0,0,0
672,0,0,0
4921,0,0,0
4769,0,0,0
29769,64,0,0
11242,64,0,0
948,36,0,0
4744,108,260,0
3054,76,260,0
1350,0,0,0
460,0,0,0
11142,0,0,0
2481,48,0,0
2502,12,0,0
4598,0,0,0
2087,0,0,0
1453,0,0,0
3235,0,0,0
2123,0,0,0
1217,0,0,0
8281,0,0,0
29876,0,0,0
2771,0,0,0
2337,0,0,0
1763,0,0,0
1694,0,0,0
1739,0,0,0
1691,0,0,0
1691,0,0,0
4101,0,0,0
29101,0,0,0
4266,0,0,0
3633,0,0,0
30043,64,0,0
11516,64,0,0
5007,0,0,0
8557,0,0,0
3621,0,0,0
29392,0,0,0
8009,0,0,0
11498,0,0,0
4568,0,0,0
8332,0,0,0
9372,0,0,0
10533,0,0,0
11154,0,0,0
9816,0,0,0
11029,42,0,0
11264,0,0,0
10575,0,0,0
9578,0,0,0
10432,0,0,0
10236,42,0,0
9861,0,0,0
9711,0,0,0
9938,0,0,0
9157,0,0,0
9266,0,0,0
9206,0,0,0
9292,0,0,0
9532,42,0,0
9361,0,0,0
9853,0,0,0
9427,0,0,0
9739,0,0,0
9452,0,0,0
9775,42,0,0
9305,0,0,0
9321,0,0,0
10062,0,0,0
9797,0,0,0
9427,42,0,0
9181,0,0,0
9269,0,0,0
9431,0,0,0
9701,0,0,0
9668,0,0,0
9989,0,0,0
9157,0,0,0
9670,42,0,0
9263,0,0,0
9661,0,0,0
9374,0,0,0
9236,0,0,0
9321,0,0,0
9325,0,0,0
9157,0,0,0
9434,0,0,0
9157,0,0,0
9490,0,0,0
9207,0,0,0
9209,0,0,0
9157,0,0,0
9157,0,0,0
9389,0,0,0
9389,0,0,0
9504,0,0,0
9157,0,0,0
9157,0,0,0
10929,42,0,0
9360,42,0,0
9157,0,0,0
9366,0,0,0
9428,42,0,0
12179,0,0,0
12648,8,0,0
12576,0,0,0
12324,10,0,0
13135,0,0,0
13617,0,0,0
13335,0,0,0
13575,0,0,0
12387,0,0,0
12338,0,0,0
13615,0,0,0
13192,0,0,0
12813,0,0,0
13134,0,0,0
12471,0,0,0
12581,0,0,0
12089,0,0,0
12297,0,0,0
12698,0,0,0
12052,0,0,0
12292,0,0,0
12613,0,0,0
12187,0,0,0
12499,0,0,0
12212,0,0,0
12065,0,0,0
12081,0,0,0
12029,0,0,0
12428,0,0,0
12749,0,0,0
12430,0,0,0
12023,0,0,0
12421,0,0,0
12081,0,0,0
13689,0,0,0
12422,0,0,0
12115,0,0,0
12485,0,0,0
12849,0,0,0
12397,0,0,0
12420,0,0,0
12249,0,0,0
12307,0,0,0
12046,0,0,0
12144,0,0,0
12046,0,0,0
12046,0,0,0
11938,0,0,0
12194,0,0,0
11931,0,0,0
11990,0,0,0
11931,0,0,0
11938,0,0,0
11931,0,0,0
12229,0,0,0
12138,0,0,0
12416,0,0,0
11931,0,0,0
11931,0,0,0
11958,0,0,0
11987,0,0,0
11931,0,0,0
11931,0,0,0
11931,0,0,0
11938,0,0,0
11931,0,0,0
11931,0,0,0
12027,0,0,0
11938,0,0,0
11939,0,0,0
12077,0,0,0
12287,0,0,0
12040,0,0,0
11931,0,0,0
2880,0,0,0
3152,0,0,0
3528,0,0,0
3788,0,0,0
3375,0,0,0
3605,0,0,0
2824,0,0,0
4056,0,0,0
3308,0,0,0
4664,0,0,0
4137,0,0,0
4716,0,0,0
4025,0,0,0
3832,0,0,0
4306,0,0,0
4559,0,0,0
3570,0,0,0
3170,0,0,0
2675,0,0,0
3761,0,0,0
3619,0,0,0
3227,0,0,0
2670,0,0,0
2788,0,0,0
2511,0,0,0
2511,0,0,0
2214,0,0,0
2238,0,0,0
3800,0,0,0
2700,0,0,0
2737,4,0,0
3443,0,0,0
3235,0,0,0
3459,0,0,0
3699,0,0,0
2038,0,0,0
2665,0,0,0
2873,0,0,0
2388,0,0,0
2865,0,0,0
2101,0,0,0
2431,0,0,0
2252,0,0,0
2228,0,0,0
2203,0,0,0
2353,0,0,0
2540,0,0,0
2037,0,0,0
1990,0,0,0
1990,0,0,0
1990,0,0,0
2077,0,0,0
1990,0,0,0
1990,0,0,0
2095,0,0,0
2086,0,0,0
2124,0,0,0
10106,0,0,0
10410,0,0,0
10447,0,0,0
10148,0,0,0
10957,0,0,0
10074,0,0,0
11169,42,0,0
11409,42,0,0
11026,0,0,0
10068,0,0,0
10830,0,0,0
10563,0,0,0
10968,42,0,0
10305,42,0,0
10375,0,0,0
10219,42,0,0
10532,0,0,0
10126,0,0,0
10447,42,0,0
10021,0,0,0
10333,0,0,0
10021,42,0,0
10295,42,0,0
10583,42,0,0
9968,0,0,0
9919,0,0,0
9954,0,0,0
9832,42,0,0
12338,90,25,0
9762,0,0,0
10265,0,0,0
10552,0,0,0
10009,0,0,0
10021,0,0,0
10254,0,0,0
10141,42,0,0
9977,0,0,0
10310,0,0,0
9978,0,0,0
9913,0,0,0
9920,42,0,0
10028,0,0,0
9861,0,0,0
9911,0,0,0
10674,0,0,0
10284,0,0,0
10142,0,0,0
9796,0,0,0
9834,0,0,0
9958,54,25,0
9861,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9943,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
9755,0,0,0
4174,0,0,0
4839,0,0,0
3840,0,0,0
4845,0,0,0
4661,0,0,0
3644,0,0,0
4839,0,0,0
4155,0,0,0
5315,0,0,0
4861,0,0,0
4167,0,0,0
3822,0,0,0
4993,0,0,0
3719,0,0,0
3997,0,0,0
3408,0,0,0
4067,0,0,0
3911,0,0,0
4139,0,0,0
4025,0,0,0
5215,8,0,0
3907,0,0,0
3741,0,0,0
4267,0,0,0
3497,0,0,0
3654,0,0,0
3699,4,0,0
3429,4,0,0
3422,0,0,0
3406,0,0,0
3406,0,0,0
3493,0,0,0
3406,0,0,0
3469,6,0,0
3406,0,0,0
3511,0,0,0
3406,0,0,0
3406,0,0,0
3406,0,0,0
3406,0,0,0
3406,0,0,0
3406,0,0,0
3406,0,0,0
3029,0,0,0
3269,0,0,0
2331,0,0,0
1616,0,0,0
1603,0,0,0
2235,0,0,0
1974,0,0,0
2307,0,0,0
2516,0,0,0
2599,0,0,0
2435,0,0,0
2091,0,0,0
1881,0,0,0
2114,0,0,0
1645,0,0,0
1665,0,0,0
1878,0,0,0
1822,0,0,0
1880,0,0,0
1779,0,0,0
1694,0,0,0
1710,0,0,0
1565,0,0,0
1603,0,0,0
1555,0,0,0
1555,0,0,0
1555,0,0,0
1555,0,0,0
1555,0,0,0
3305,0,0,0
3206,0,0,0
3847,0,0,0
4312,0,0,0
2778,0,0,0
2616,0,0,0
3470,0,0,0
2937,0,0,0
4900,12,0,0
4439,0,0,0
3884,0,0,0
3436,0,0,0
3445,0,0,0
3067,0,0,0
3349,0,0,0
3823,12,0,0
2860,0,0,0
2794,0,0,0
3303,0,0,0
3793,0,0,0
3181,0,0,0
3278,0,0,0
3006,0,0,0
2997,0,0,0
2022,0,0,0
2022,0,0,0
2573,0,0,0
2022,0,0,0
2118,0,0,0
3391,46,0,0
6024,66,0,0
3185,50,0,0
3241,14,0,0
2076,0,0,0
3572,66,45,0
3872,66,45,0
2891,48,0,0
2920,48,0,0
3218,48,0,0
1995,46,0,0
1995,46,0,0
2964,48,0,0
2149,46,0,0
1977,14,0,0
1763,0,0,0
1763,0,0,0
1763,0,0,0
1763,0,0,0
4464,10,0,0
4246,10,0,0
4284,0,0,0
4087,0,0,0
4098,0,0,0
4588,0,0,0
4252,0,0,0
5061,0,0,0
5618,4,0,0
5587,0,0,0
5204,0,0,0
4653,0,0,0
4026,0,0,0
3989,0,0,0
4553,0,0,0
4133,0,0,0
4511,0,0,0
4146,0,0,0
5070,0,0,0
4225,0,0,0
4443,0,0,0
4901,4,0,0
4078,0,0,0
4187,0,0,0
4316,0,0,0
4261,0,0,0
4002,0,0,0
4241,0,0,0
4428,0,0,0
4299,0,0,0
4052,0,0,0
4264,18,0,0
4714,0,0,0
4409,0,0,0
3917,0,0,0
4040,10,0,0
3953,0,0,0
4332,0,0,0
3902,0,0,0
3896,0,0,0
3896,0,0,0
3896,0,0,0
3896,0,0,0
3896,0,0,0
3896,0,0,0
3896,0,0,0
3896,0,0,0
3900,0,0,0
521,0,0,0
2195,0,0,0
3226,0,0,0
1894,0,0,0
28706,0,0,0
371,0,0,0
3018,0,0,0
3018,0,0,0
3018,0,0,0
1669,0,0,0
3018,0,0,0
2941,0,0,0
3056,0,0,0
1724,0,0,0
3091,0,0,0
1759,0,0,0
1436,0,0,0
3056,0,0,0
1724,0,0,0
3018,0,0,0
3056,0,0,0
1724,0,0,0
3339,0,0,0
2007,0,0,0
3056,0,0,0
1724,0,0,0
612,0,0,0
3018,0,0,0
28611,0,0,0
3065,0,0,0
1733,0,0,0
687,0,0,0
2970,0,0,0
3056,0,0,0
1724,0,0,0
3018,0,0,0
3044,0,0,0
800,0,0,0
742,0,0,0
1686,0,0,0
2747,0,0,0
1054,18,0,0
7340,12,0,0
784,0,0,0
740,0,0,0
702,0,0,0
672,0,0,0
657,0,0,0
652,0,0,0
641,0,0,0
3018,0,0,0
836,18,0,0
7122,12,0,0
566,0,0,0
522,0,0,0
484,0,0,0
454,0,0,0
439,0,0,0
2941,0,0,0
2941,0,0,0
3018,0,0,0
1757,0,0,0
253,0,0,0
281,0,0,0
322,0,0,0
239,0,0,0
3056,0,0,0
1724,0,0,0
3018,0,0,0
2941,0,0,0
488,0,0,0
3803,0,0,0
2440,0,0,0
465,0,0,0
1384,0,0,0
7145,0,0,0
371,0,0,0
371,0,0,0
1592,0,0,0
1711,12,0,0
590,12,0,0
219,0,0,0
7396,0,0,0
699,0,0,0
3056,0,0,0
1724,0,0,0
407,0,0,0
295,0,0,0
3018,0,0,0
3569,0,0,0
2237,6,0,0
1150,0,0,0
965,0,0,0
2027,6,0,0
1313,8,0,0
997,0,0,0
865,0,0,0
865,0,0,0
865,0,0,0
865,0,0,0
865,0,0,0
1695,10,0,0
344,0,0,0
262,0,0,0
1669,0,0,0
3018,0,0,0
3854,0,0,0
4089,0,0,0
3597,0,0,0
2780,0,0,0
30007,0,0,0
4971,0,0,0
2082,0,0,0
3362,0,0,0
4095,0,0,0
8521,14,0,0
1877,0,0,0
2121,0,0,0
1320,0,0,0
2985,0,0,0
2553,0,0,0
1592,0,0,0
1387,0,0,0
753,0,0,0
642,0,0,0
2984,0,0,0
3044,0,0,0
2941,0,0,0
2594,0,0,0
3429,0,0,0
3439,0,0,0
7895,24,0,0
10382,0,0,0
2997,0,0,0
1630,0,0,0
640,18,0,0
455,18,0,0
575,0,0,0
1461,0,0,0
2522,0,0,0
829,10,0,0
7115,10,0,0
559,0,0,0
447,0,0,0
1592,0,0,0
293,0,0,0
3542,0,0,0
3552,0,0,0
1355,0,0,0
4022,8,0,0
1322,12,0,0
864,0,0,0
3502,0,0,0
1200,0,0,0
908,0,0,0
1240,0,0,0
936,0,0,0
862,0,0,0
838,0,0,0
3714,0,0,0
3588,0,0,0
11340,0,0,0
1729,0,0,0
1669,0,0,0
3023,0,0,0
2393,0,0,0
709,0,0,0
449,0,0,0
493,0,0,0
369,0,0,0
4187,0,0,0
3257,0,0,0
11140,0,0,0
3022,0,0,0
8181,0,0,0
3245,0,0,0
1208,0,0,0
1574,0,0,0
1679,0,0,0
1346,0,0,0
1907,0,0,0
1722,0,0,0
1214,0,0,0
1744,0,0,0
1568,0,0,0
1146,0,0,0
1146,0,0,0
2941,0,0,0
396,0,0,0
2000,0,0,0
1069,6,0,0
755,0,0,0
629,0,0,0
639,0,0,0
2845,0,0,0
2871,0,0,0
2991,0,0,0
2881,0,0,0
2845,0,0,0
2827,0,0,0
2770,0,0,0
2770,0,0,0
2770,0,0,0
2770,0,0,0
2770,0,0,0
2593,0,0,0
1491,0,0,0
1921,0,0,0
1576,0,0,0
1850,6,0,0
1421,0,0,0
1421,0,0,0
1647,0,0,0
2389,0,0,0
4186,80,55,0
3900,48,0,0
3278,28,0,0
2153,0,0,0
2749,0,0,0
2118,0,0,0
2113,0,0,0
4580,0,0,0
3717,0,0,0
4345,0,0,0
3891,0,0,0
4280,0,0,0
3592,0,0,0
3972,0,0,0
4521,0,0,0
4281,0,0,0
3533,0,0,0
4826,0,0,0
4054,0,0,0
4631,0,0,0
3752,0,0,0
4693,0,0,0
4350,0,0,0
3409,0,0,0
3618,0,0,0
3872,0,0,0
3091,0,0,0
4691,0,0,0
3563,0,0,0
3707,0,0,0
3661,0,0,0
4103,0,0,0
3768,0,0,0
3741,0,0,0
3571,0,0,0
2870,0,0,0
3593,0,0,0
2831,0,0,0
3061,0,0,0
3744,0,0,0
3301,0,0,0
2786,0,0,0
2786,0,0,0
2778,0,0,0
2778,0,0,0
2778,0,0,0
2778,0,0,0
3138,0,0,0
3540,0,0,0
3369,0,0,0
3534,0,0,0
3597,0,0,0
3001,0,0,0
3297,0,0,0
3598,0,0,0
3948,0,0,0
4010,0,0,0
4151,0,0,0
3887,0,0,0
4187,0,0,0
4058,0,0,0
3725,0,0,0
2778,0,0,0
2846,0,0,0
3214,0,0,0
2950,0,0,0
2450,0,0,0
2899,0,0,0
2087,0,0,0
2087,0,0,0
2087,0,0,0
196,0,0,0
195,0,0,0
472,0,0,0
2040,0,0,0
195,0,0,0
195,0,0,0
195,0,0,0
1844,0,0,0
1543,0,0,0
13,0,0,0
4278,0,0,0
4137,0,0,0
11528,0,0,0
2516,0,0,0
29859,0,0,0
4823,0,0,0
2087,0,0,0
2754,0,0,0
7963,0,0,0
29558,0,0,0
8544,0,0,0
4522,0,0,0
2,0,0,0
1873,0,0,0
2035,0,0,0
4273,4,0,0
1980,4,0,0
1894,14,0,0
1894,14,0,0
1894,14,0,0
2383,8,0,0
1873,0,0,0
2015,0,0,0
3339,12,0,0
1886,0,0,0
2032,0,0,0
2080,0,0,0
5050,0,0,0
8455,0,0,0
1719,0,0,0
1629,0,0,0
1826,0,0,0
820,0,0,0
666,0,0,0
2551,4,0,0
3628,0,0,0
2526,0,0,0
2677,0,0,0
3910,0,0,0
3673,0,0,0
3974,0,0,0
3671,0,0,0
4203,0,0,0
3856,12,0,0
3867,0,0,0
2781,0,0,0
4263,0,0,0
3465,0,0,0
3796,12,0,0
2911,0,0,0
2662,0,0,0
2994,0,0,0
2885,0,0,0
2530,0,0,0
3073,0,0,0
2468,0,0,0
2468,0,0,0
2468,0,0,0
2468,0,0,0
2510,0,0,0
2524,0,0,0
2468,0,0,0
2468,0,0,0
2468,0,0,0
2468,0,0,0
2468,0,0,0
2468,0,0,0
2852,0,0,0
2682,0,0,0
2468,0,0,0
2468,0,0,0
732,0,0,0
164,0,0,0
677,0,0,0
1354,0,0,0
898,0,0,0
721,0,0,0
995,0,0,0
663,0,0,0
544,0,0,0
1953,0,0,0
3277,0,0,0
29687,134,0,0
8673,0,0,0
11581,72,0,0
11160,66,0,0
8201,0,0,0
3265,0,0,0
1594,0,0,0
823,0,0,0
2083,0,0,0
1193,0,0,0
270,0,0,0
333,4,0,0
278,0,0,0
192,0,0,0
319,4,0,0
211,0,0,0
192,0,0,0
192,0,0,0
1126,16,0,0
634,26,25,0
304,26,25,0
3467,38,25,0
293,16,0,0
470,16,0,0
293,16,0,0
240,0,0,0
3698,10,0,0
3944,0,0,0
4423,0,0,0
3492,0,0,0
4687,0,0,0
4062,0,0,0
4442,0,0,0
4222,0,0,0
4485,0,0,0
4949,0,0,0
5327,0,0,0
4871,0,0,0
5450,0,0,0
4841,0,0,0
4721,0,0,0
3951,0,0,0
3353,0,0,0
3987,0,0,0
3802,0,0,0
4021,6,0,0
3755,0,0,0
3575,0,0,0
4279,0,0,0
3796,0,0,0
3484,0,0,0
3662,0,0,0
3549,0,0,0
3794,0,0,0
3271,0,0,0
3292,0,0,0
3345,0,0,0
3357,0,0,0
3678,0,0,0
3252,0,0,0
3355,0,0,0
3252,0,0,0
3252,0,0,0
3558,0,0,0
7762,0,0,0
7902,0,0,0
7667,42,280,0
7927,42,270,0
10897,120,375,0
9207,98,375,0
8469,42,255,0
8155,0,0,0
8396,0,0,0
8156,20,0,0
8658,0,0,0
8701,0,0,0
9061,0,0,0
8385,4,0,0
8506,0,0,0
8568,0,0,0
8053,0,0,0
8225,0,0,0
7620,0,0,0
7283,0,0,0
8049,0,0,0
8803,0,0,0
7357,0,0,0
8070,0,0,0
7446,0,0,0
7911,0,0,0
8745,0,0,0
8698,0,0,0
7940,0,0,0
8318,0,0,0
7519,0,0,0
7228,0,0,0
7091,0,0,0
7616,0,0,0
7544,0,0,0
8415,0,0,0
7793,0,0,0
7386,0,0,0
7508,0,0,0
7426,0,0,0
6918,0,0,0
6980,0,0,0
7202,0,0,0
7497,0,0,0
6845,0,0,0
13317,4,0,0
6968,0,0,0
7457,0,0,0
6978,0,0,0
6917,0,0,0
6958,0,0,0
6762,0,0,0
6698,0,0,0
6681,0,0,0
6681,0,0,0
6681,0,0,0
6681,0,0,0
6681,0,0,0
6681,0,0,0
1304,0,0,0
575,0,0,0
575,0,0,0
575,0,0,0
575,0,0,0
575,0,0,0
2438,0,0,0
698,0,0,0
575,0,0,0
670,0,0,0
1240,0,0,0
575,0,0,0
853,0,0,0
575,0,0,0
575,0,0,0
870,0,0,0
1341,0,0,0
1052,0,0,0
1759,0,0,0
575,0,0,0
575,0,0,0
789,0,0,0
657,0,0,0
4234,0,0,0
3032,0,0,0
4166,16,0,0
1945,0,0,0
3674,0,0,0
30084,164,0,0
6178,128,0,0
9070,0,0,0
11978,84,0,0
11557,68,0,0
4172,22,0,0
8598,0,0,0
3662,0,0,0
483,0,0,0
654,0,0,0
259,0,0,0
640,0,0,0
178,0,0,0
153,0,0,0
9789,0,0,0
28886,70,0,0
10780,70,0,0
3850,0,0,0
469,0,0,0
490,0,0,0
2077,0,0,0
1104,14,0,0
801,0,0,0
801,0,0,0
992,0,0,0
801,0,0,0
2494,0,0,0
1241,0,0,0
1634,0,0,0
1396,0,0,0
775,0,0,0
1915,0,0,0
1321,6,0,0
662,0,0,0
1024,0,0,0
604,0,0,0
514,0,0,0
2995,0,0,0
29405,64,0,0
1237,0,0,0
10878,64,0,0
2760,0,0,0
3493,0,0,0
7919,0,0,0
2983,0,0,0
4793,0,0,0
5233,0,0,0
4299,0,0,0
4471,0,0,0
4792,0,0,0
4129,0,0,0
4239,0,0,0
3747,0,0,0
3938,0,0,0
3950,0,0,0
4157,0,0,0
3870,0,0,0
3739,0,0,0
4480,0,0,0
4119,0,0,0
4088,0,0,0
3792,0,0,0
3739,0,0,0
3723,0,0,0
3722,0,0,0
4039,0,0,0
4563,0,0,0
4080,0,0,0
3773,0,0,0
3568,0,0,0
3635,0,0,0
4078,0,0,0
3965,0,0,0
3560,0,0,0
3852,0,0,0
3887,0,0,0
4074,0,0,0
3645,0,0,0
3611,0,0,0
3625,0,0,0
3539,0,0,0
3575,0,0,0
3685,0,0,0
3539,0,0,0
3539,0,0,0
3539,0,0,0
2457,0,0,0
6574,38,0,0
4611,24,0,0
3769,0,0,0
3521,0,0,0
3567,0,0,0
4122,0,0,0
2784,4,0,0
2622,10,0,0
3441,0,0,0
4092,0,0,0
2723,0,0,0
3768,0,0,0
2443,0,0,0
3577,0,0,0
3514,0,0,0
2557,0,0,0
2363,0,0,0
2486,0,0,0
2345,0,0,0
2491,0,0,0
2806,0,0,0
2329,0,0,0
2604,0,0,0
2325,0,0,0
2325,0,0,0
2325,0,0,0
2325,0,0,0
2325,0,0,0
2325,0,0,0
79,0,0,0
74,0,0,0
241,0,0,0
855,0,0,0
74,0,0,0
279,0,0,0
74,0,0,0
71,0,0,0
253,0,0,0
376,0,0,0
183,0,0,0
183,0,0,0
183,0,0,0
2073,0,0,0
2378,20,0,0
1337,0,0,0
844,0,0,0
1289,6,0,0
1986,16,0,0
1703,14,0,0
1359,0,0,0
1066,0,0,0
813,0,0,0
808,0,0,0
851,0,0,0
808,0,0,0
1090,0,0,0
917,0,0,0
864,0,0,0
2331,0,0,0
762,0,0,0
628,0,0,0
230,0,0,0
219,0,0,0
212,0,0,0
499,0,0,0
90,0,0,0
249,0,0,0
3278,0,0,0
2222,0,0,0
1019,0,0,0
597,0,0,0
410,0,0,0
1983,0,0,0
3784,0,0,0
3570,0,0,0
2932,0,0,0
2351,0,0,0
3146,0,0,0
2832,0,0,0
3801,0,0,0
2984,0,0,0
3311,0,0,0
3163,0,0,0
2828,0,0,0
2196,0,0,0
2464,0,0,0
2589,0,0,0
2215,0,0,0
2797,0,0,0
2765,0,0,0
1990,0,0,0
2037,0,0,0
1946,0,0,0
2029,0,0,0
1934,0,0,0
2975,0,0,0
1828,0,0,0
1978,0,0,0
1828,0,0,0
1828,0,0,0
2013,0,0,0
1846,0,0,0
1148,0,0,0
1510,0,0,0
2703,0,0,0
1618,4,0,0
1461,0,0,0
1072,6,0,0
1134,0,0,0
1080,0,0,0
2270,0,0,0
1717,0,0,0
1001,0,0,0
1001,0,0,0
1177,0,0,0
1227,0,0,0
1001,0,0,0
1001,0,0,0
1387,4,0,0
1278,0,0,0
1096,0,0,0
1001,0,0,0
1001,0,0,0
1001,0,0,0
1008,0,0,0
1123,0,0,0
28737,64,0,0
10210,64,0,0
7251,0,0,0
8916,0,0,0
11403,0,0,0
3285,0,0,0
8444,0,0,0
1800,0,0,0
1061,4,0,0
1152,0,0,0
2168,8,0,0
1008,0,0,0
1282,0,0,0
1051,8,0,0
886,0,0,0
723,0,0,0
827,0,0,0
825,8,0,0
880,0,0,0
666,0,0,0
674,0,0,0
679,0,0,0
710,0,0,0
674,0,0,0
953,0,0,0
666,0,0,0
2043,0,0,0
7202,0,0,0
1654,6,0,0
104,0,0,0
152,0,0,0
10255,0,0,0
6821,0,0,0
10970,0,0,0
1204,0,0,0
2865,0,0,0
1769,6,0,0
1162,0,0,0
806,4,0,0
762,4,0,0
9877,0,0,0
6918,0,0,0
9927,0,0,0
6968,0,0,0
10508,0,0,0
10087,0,0,0
9796,0,0,0
130,0,0,0
200,0,0,0
637,0,0,0
1624,0,0,0
2589,0,0,0
1498,0,0,0
2149,0,0,0
480,0,0,0
1571,0,0,0
801,0,0,0
820,0,0,0
485,0,0,0
526,0,0,0
2281,0,0,0
1332,0,0,0
416,0,0,0
631,0,0,0
752,4,0,0
408,4,0,0
260,0,0,0
647,0,0,0
239,0,0,0
32492,162,280,0
30802,106,280,0
29423,114,235,0
30529,126,250,0
29815,14,0,0
29339,70,0,0
29750,72,0,0
30092,0,0,0
