"0,2-nd","1,2-nd","3,2-nd"
8516865,16583,16551
8533769,16595,16551
9038156,16789,16551
8700455,16621,16551
8830631,16715,16551
8566082,16615,16551
8531530,16593,16551
8609147,16639,16551
8714179,16691,16551
8528083,16587,16551
8661502,16643,16551
8661502,16643,16551
8661502,16643,16551
8678406,16655,16551
9169115,17483,16590
8832163,17242,16566
8975268,16775,16551
8710719,16675,16551
8676167,16653,16551
8753784,16699,16551
8858816,16751,16551
8672720,16647,16551
8516865,16583,16551
8516865,16583,16551
8533769,16595,16551
9038156,16789,16551
8700455,16621,16551
8830631,16715,16551
8566082,16615,16551
8531530,16593,16551
8609147,16639,16551
8714179,16691,16551
8528083,16587,16551
8516865,16583,16551
8533769,16595,16551
9038156,16789,16551
8700455,16621,16551
8830631,16715,16551
8566082,16615,16551
8531530,16593,16551
8609147,16639,16551
8714179,16691,16551
8528083,16587,16551
8533769,16595,16551
9038156,16789,16551
8700455,16621,16551
8830631,16715,16551
8566082,16615,16551
8531530,16593,16551
8609147,16639,16551
8714179,16691,16551
8528083,16587,16551
9055060,16801,16551
8717359,16633,16551
8847535,16727,16551
8582986,16627,16551
8548434,16605,16551
8626051,16651,16551
8731083,16703,16551
8544987,16599,16551
9221746,16827,16551
9347119,17136,16590
9080770,17106,16590
9052821,16799,16551
9116975,17465,16617
9230766,17110,16590
9049374,16793,16551
9014221,16753,16551
8749672,16653,16551
8715120,16631,16551
8792737,16677,16551
8897769,16729,16551
8711673,16625,16551
8879848,16747,16551
8845296,16725,16551
8922913,16771,16551
9016658,17381,16656
8841849,16719,16551
8580747,16625,16551
8654269,16865,16584
8763396,16723,16551
8577300,16619,16551
8623812,16649,16551
8724555,16876,16560
8542748,16597,16551
8806461,16747,16551
8620365,16643,16551
8725397,16695,16551
8984958,16803,16551
9137849,17268,16593
8984958,16803,16551
8984958,16803,16551
9125217,17066,16575
8984958,16803,16551
8984958,16803,16551
8984958,16803,16551
9001862,16815,16551
9474122,18525,16701
9168548,16841,16551
9267235,18524,16692
9030002,17029,16584
8999623,16813,16551
9064515,17455,16617
9171060,17463,16656
8996176,16807,16551
8860197,17144,16593
8707306,16679,16551
8707306,16679,16551
8847565,16942,16575
8707306,16679,16551
8707306,16679,16551
8707306,16679,16551
8724210,16691,16551
9201243,18188,16662
8890896,16717,16551
9021072,16811,16551
8752350,16905,16584
8721971,16689,16551
8786863,17331,16617
8904620,16787,16551
8718524,16683,16551
8860197,17144,16593
8860197,17144,16593
8996099,17616,16677
8860197,17144,16593
8860197,17144,16593
8860197,17144,16593
8877101,17156,16593
9335825,19518,16959
9043787,17182,16593
9173963,17276,16593
8905241,17370,16626
8874862,17154,16593
8935422,17994,16767
9057511,17252,16593
8871415,17148,16593
6211780,7021,864
6222869,6891,849
6163689,6371,357
6221834,6888,849
8707306,16679,16551
8847565,16942,16575
8707306,16679,16551
8707306,16679,16551
8707306,16679,16551
8724210,16691,16551
9201243,18188,16662
8890896,16717,16551
9021072,16811,16551
8752350,16905,16584
8721971,16689,16551
8786863,17331,16617
8904620,16787,16551
8718524,16683,16551
8847565,16942,16575
8707306,16679,16551
8707306,16679,16551
8707306,16679,16551
8724210,16691,16551
9201243,18188,16662
8890896,16717,16551
9021072,16811,16551
8752350,16905,16584
8721971,16689,16551
8786863,17331,16617
8904620,16787,16551
8718524,16683,16551
8847565,16942,16575
8847565,16942,16575
8847565,16942,16575
8864469,16954,16575
9327824,19085,16842
9018226,17541,16590
9161331,17074,16575
8892609,17168,16608
8862230,16952,16575
8927122,17594,16641
9044879,17050,16575
8858783,16946,16575
6205934,6650,747
8707306,16679,16551
8707306,16679,16551
8724210,16691,16551
9201243,18188,16662
8890896,16717,16551
9021072,16811,16551
8752350,16905,16584
8721971,16689,16551
8786863,17331,16617
8904620,16787,16551
8718524,16683,16551
8707306,16679,16551
8724210,16691,16551
9201243,18188,16662
8890896,16717,16551
9021072,16811,16551
8752350,16905,16584
8721971,16689,16551
8786863,17331,16617
8904620,16787,16551
8718524,16683,16551
8724210,16691,16551
9201243,18188,16662
8890896,16717,16551
9021072,16811,16551
8752350,16905,16584
8721971,16689,16551
8786863,17331,16617
8904620,16787,16551
8718524,16683,16551
9218147,18200,16662
8907800,16729,16551
9037976,16823,16551
8769254,16917,16584
8738875,16701,16551
8803767,17343,16617
8921524,16799,16551
8735428,16695,16551
9384833,18226,16662
9510206,18535,16701
9239684,18699,16833
9215908,18198,16662
9267337,19460,17025
9393853,18509,16701
9212461,18192,16662
6513834,7463,447
6557574,8081,1002
6552586,8378,1044
6509895,7359,369
6552837,8320,1044
6530359,7745,960
6503880,7245,171
6510497,7391,384
6540845,7882,1161
6503876,7137,21
6513278,7476,552
9204662,16849,16551
8935940,16943,16584
8905561,16727,16551
8970453,17369,16617
9088210,16825,16551
8902114,16721,16551
9066116,17037,16584
9035737,16821,16551
9100629,17463,16617
9207099,17477,16656
9032290,16815,16551
8767015,16915,16584
8827812,17751,16782
8949664,17013,16584
8763568,16909,16584
6074917,6499,906
6085580,6633,1101
8801528,17341,16617
8914996,16972,16560
8733189,16693,16551
8984177,17439,16617
8798081,17335,16617
6095802,6592,423
6151988,6977,807
6150977,6975,807
6109985,6923,933
6083898,6452,156
6120633,7057,1128
8915838,16791,16551
3264393,724,183
3263398,720,183
3318424,1114,372
3252047,709,120
3317148,1140,381
3318468,1422,507
3251941,921,342
3171329,277,93
3171329,208,84
3171621,210,84
3171362,210,84
3169122,150,84
3169414,152,84
3169155,152,84
3168212,89,81
3167953,89,81
3168212,95,81
8953315,16763,16551
8791676,16705,16551
8791676,16705,16551
8936313,16765,16551
8791676,16705,16551
8791676,16705,16551
8791676,16705,16551
8808580,16717,16551
9308194,17124,16590
8975266,16743,16551
9073953,18426,16692
8840893,16737,16551
8806341,16715,16551
8883958,16761,16551
8977778,17365,16656
8802894,16709,16551
8953315,16763,16551
8953315,16763,16551
9093595,17032,16569
8953315,16763,16551
8953315,16763,16551
8953315,16763,16551
8970219,16775,16551
9451524,18047,16641
9136905,16801,16551
9235592,18484,16692
9002532,16795,16551
8967980,16773,16551
9041265,17017,16575
9139417,17423,16656
8964533,16767,16551
8791676,16705,16551
8936313,16765,16551
8791676,16705,16551
8791676,16705,16551
8791676,16705,16551
8808580,16717,16551
9308194,17124,16590
8975266,16743,16551
9073953,18426,16692
8840893,16737,16551
8806341,16715,16551
8883958,16761,16551
8977778,17365,16656
8802894,16709,16551
8936313,16765,16551
8791676,16705,16551
8791676,16705,16551
8791676,16705,16551
8808580,16717,16551
9308194,17124,16590
8975266,16743,16551
9073953,18426,16692
8840893,16737,16551
8806341,16715,16551
8883958,16761,16551
8977778,17365,16656
8802894,16709,16551
8936313,16765,16551
8936313,16765,16551
8936313,16765,16551
8953217,16777,16551
9439153,17818,16629
9106974,17364,16566
9218590,18486,16692
8985530,16797,16551
8950978,16775,16551
9028595,16821,16551
9122415,17425,16656
8947531,16769,16551
8791676,16705,16551
8791676,16705,16551
8808580,16717,16551
9308194,17124,16590
8975266,16743,16551
9073953,18426,16692
8840893,16737,16551
8806341,16715,16551
8883958,16761,16551
8977778,17365,16656
8802894,16709,16551
8791676,16705,16551
8808580,16717,16551
9308194,17124,16590
8975266,16743,16551
9073953,18426,16692
8840893,16737,16551
8806341,16715,16551
8883958,16761,16551
8977778,17365,16656
8802894,16709,16551
8808580,16717,16551
9308194,17124,16590
8975266,16743,16551
9073953,18426,16692
8840893,16737,16551
8806341,16715,16551
8883958,16761,16551
8977778,17365,16656
8802894,16709,16551
9325098,17136,16590
8992170,16755,16551
9090857,18438,16692
8857797,16749,16551
8823245,16727,16551
8900862,16773,16551
8994682,17377,16656
8819798,16721,16551
9491784,17162,16590
9585668,19060,16887
9350808,17441,16629
9322859,17134,16590
9387013,17800,16656
9489592,17997,16830
9319412,17128,16590
6633374,6564,483
9257543,18464,16692
9024483,16775,16551
8989931,16753,16551
9067548,16799,16551
9161368,17403,16656
8986484,16747,16551
9123170,18458,16692
9088618,18436,16692
9166235,18482,16692
9248768,19644,17370
9085171,18430,16692
6440207,8448,1647
6388150,7882,777
6383669,7754,615
6388919,7762,615
6440105,8448,1647
6383669,7754,615
6383669,7754,615
6466130,9100,2268
6383669,7754,615
6446613,8551,1668
6399022,7830,576
6378812,7572,252
6379758,7575,252
8855558,16747,16551
8929080,16987,16584
9026995,17397,16656
8852111,16741,16551
8898623,16771,16551
8988154,17550,16665
8817559,16719,16551
9070060,17421,16656
8895176,16765,16551
8988996,17369,16656
6342415,7373,1599
6342313,7373,1599
6375867,7794,1845
6352415,7393,1599
3413922,1494,900
3449635,1846,957
3424024,1514,900
3295367,725,450
3300617,733,450
3295367,725,450
3295367,725,450
3395588,1447,555
3295367,725,450
3293994,665,441
3288744,657,441
3288744,657,441
3390112,1356,504
3288744,657,441
3293994,665,441
3293994,665,441
3395362,1364,504
3293994,665,441
3449533,1846,957
3423922,1514,900
3288744,657,441
3390112,1356,504
3288744,657,441
3390112,1356,504
3288744,657,441
3390112,1356,504
3459635,1866,957
3290744,373,93
3296864,559,174
3297697,573,174
3289782,373,93
3265908,240,93
3266868,242,93
3256372,97,81
3272959,436,162
3264946,240,93
3265906,242,93
8675663,16639,16551
8675663,16639,16551
8815943,16908,16569
8675663,16639,16551
8675663,16639,16551
8675663,16639,16551
8692567,16651,16551
9178645,17710,16602
8859253,16677,16551
8989429,16771,16551
8724880,16671,16551
8690328,16649,16551
8763613,16893,16575
8872977,16747,16551
8686881,16643,16551
8514024,16581,16551
8658661,16641,16551
8514024,16581,16551
8514024,16581,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8658661,16641,16551
8514024,16581,16551
8514024,16581,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8658661,16641,16551
8658661,16641,16551
8658661,16641,16551
8675565,16653,16551
9166274,17481,16590
8829322,17240,16566
8972427,16773,16551
8707878,16673,16551
8673326,16651,16551
8750943,16697,16551
8855975,16749,16551
8669879,16645,16551
8514024,16581,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
9052219,16799,16551
8714518,16631,16551
8844694,16725,16551
8580145,16625,16551
8545593,16603,16551
8623210,16649,16551
8728242,16701,16551
8542146,16597,16551
9218905,16825,16551
9344278,17134,16590
9077929,17104,16590
9049980,16797,16551
9114134,17463,16617
9227925,17108,16590
9046533,16791,16551
9011380,16751,16551
8746831,16651,16551
8712279,16629,16551
8789896,16675,16551
8894928,16727,16551
8708832,16623,16551
8877007,16745,16551
8842455,16723,16551
8920072,16769,16551
9013817,17379,16656
8839008,16717,16551
8577906,16623,16551
8651428,16863,16584
8760555,16721,16551
8574459,16617,16551
8620971,16647,16551
8721714,16874,16560
8539907,16595,16551
8803620,16745,16551
8617524,16641,16551
8722556,16693,16551
1325,0,0
26178,85,36
26430,121,36
26179,81,36
22201,36,0
22693,52,36
22171,46,36
22694,48,36
8675663,16639,16551
8815943,16908,16569
8675663,16639,16551
8675663,16639,16551
8675663,16639,16551
8692567,16651,16551
9178645,17710,16602
8859253,16677,16551
8989429,16771,16551
8724880,16671,16551
8690328,16649,16551
8763613,16893,16575
8872977,16747,16551
8686881,16643,16551
8815943,16908,16569
8675663,16639,16551
8675663,16639,16551
8675663,16639,16551
8692567,16651,16551
9178645,17710,16602
8859253,16677,16551
8989429,16771,16551
8724880,16671,16551
8690328,16649,16551
8763613,16893,16575
8872977,16747,16551
8686881,16643,16551
8815943,16908,16569
8815943,16908,16569
8815943,16908,16569
8832847,16920,16569
9305247,18613,16764
8986604,17507,16584
9129709,17040,16569
8865160,16940,16569
8830608,16918,16569
8903893,17162,16593
9013257,17016,16569
8827161,16912,16569
6165953,6817,759
6142527,6427,402
8675663,16639,16551
8675663,16639,16551
8692567,16651,16551
9178645,17710,16602
8859253,16677,16551
8989429,16771,16551
8724880,16671,16551
8690328,16649,16551
8763613,16893,16575
8872977,16747,16551
8686881,16643,16551
8675663,16639,16551
8692567,16651,16551
9178645,17710,16602
8859253,16677,16551
8989429,16771,16551
8724880,16671,16551
8690328,16649,16551
8763613,16893,16575
8872977,16747,16551
8686881,16643,16551
8692567,16651,16551
9178645,17710,16602
8859253,16677,16551
8989429,16771,16551
8724880,16671,16551
8690328,16649,16551
8763613,16893,16575
8872977,16747,16551
8686881,16643,16551
9195549,17722,16602
8876157,16689,16551
9006333,16783,16551
8741784,16683,16551
8707232,16661,16551
8780517,16905,16575
8889881,16759,16551
8703785,16655,16551
9362235,17748,16602
9487608,18057,16641
9221259,18027,16641
9193310,17720,16602
9253132,18584,16794
9371255,18031,16641
9189863,17714,16602
6526617,7804,1107
6505981,7318,657
6528582,7951,1116
6487057,6902,369
6528825,7890,1107
6482765,6845,273
6496787,7282,516
6480821,6626,0
9173019,16809,16551
8908470,16709,16551
8873918,16687,16551
8947203,16931,16575
9056567,16785,16551
8870471,16681,16551
9038646,16803,16551
9004094,16781,16551
9077379,17025,16575
9175456,17437,16656
9000647,16775,16551
8739545,16681,16551
8808735,17119,16608
8922194,16779,16551
8736098,16675,16551
8778278,16903,16575
8883353,16932,16560
8701546,16653,16551
8960927,17001,16575
8774831,16897,16575
6127332,6590,750
6126313,6585,750
8884195,16751,16551
3153889,175,15
3189758,467,21
3149680,191,42
3148523,111,0
3239363,1302,426
3277016,1326,507
3211805,891,129
3275732,1349,516
3210236,852,270
3203985,648,39
3203985,648,39
3203982,665,45
3203970,634,15
3236767,998,333
3252834,983,348
3251585,1005,357
3183446,573,246
3211262,695,258
3284005,1481,609
3221288,723,264
3246120,1099,384
3220277,718,264
3245667,998,366
3178229,485,237
3135800,64,36
3136014,73,39
3136014,73,39
3135909,59,15
3140401,27,9
3139933,19,9
3140034,31,0
3136179,15,9
8658661,16641,16551
8514024,16581,16551
8514024,16581,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8658661,16641,16551
8658661,16641,16551
8658661,16641,16551
8675565,16653,16551
9166274,17481,16590
8829322,17240,16566
8972427,16773,16551
8707878,16673,16551
8673326,16651,16551
8750943,16697,16551
8855975,16749,16551
8669879,16645,16551
8514024,16581,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
9052219,16799,16551
8714518,16631,16551
8844694,16725,16551
8580145,16625,16551
8545593,16603,16551
8623210,16649,16551
8728242,16701,16551
8542146,16597,16551
9218905,16825,16551
9344278,17134,16590
9077929,17104,16590
9049980,16797,16551
9114134,17463,16617
9227925,17108,16590
9046533,16791,16551
9011380,16751,16551
8746831,16651,16551
8712279,16629,16551
8789896,16675,16551
8894928,16727,16551
8708832,16623,16551
8877007,16745,16551
8842455,16723,16551
8920072,16769,16551
9013817,17379,16656
8839008,16717,16551
8577906,16623,16551
8651428,16863,16584
8760555,16721,16551
8574459,16617,16551
8620971,16647,16551
8721714,16874,16560
8539907,16595,16551
8803620,16745,16551
8617524,16641,16551
8722556,16693,16551
8658661,16641,16551
8658661,16641,16551
8658661,16641,16551
8675565,16653,16551
9166274,17481,16590
8829322,17240,16566
8972427,16773,16551
8707878,16673,16551
8673326,16651,16551
8750943,16697,16551
8855975,16749,16551
8669879,16645,16551
8514024,16581,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
9052219,16799,16551
8714518,16631,16551
8844694,16725,16551
8580145,16625,16551
8545593,16603,16551
8623210,16649,16551
8728242,16701,16551
8542146,16597,16551
9218905,16825,16551
9344278,17134,16590
9077929,17104,16590
9049980,16797,16551
9114134,17463,16617
9227925,17108,16590
9046533,16791,16551
9011380,16751,16551
8746831,16651,16551
8712279,16629,16551
8789896,16675,16551
8894928,16727,16551
8708832,16623,16551
8877007,16745,16551
8842455,16723,16551
8920072,16769,16551
9013817,17379,16656
8839008,16717,16551
8577906,16623,16551
8651428,16863,16584
8760555,16721,16551
8574459,16617,16551
8620971,16647,16551
8721714,16874,16560
8539907,16595,16551
8803620,16745,16551
8617524,16641,16551
8722556,16693,16551
8658661,16641,16551
8658661,16641,16551
8675565,16653,16551
9166274,17481,16590
8829322,17240,16566
8972427,16773,16551
8707878,16673,16551
8673326,16651,16551
8750943,16697,16551
8855975,16749,16551
8669879,16645,16551
8658661,16641,16551
8675565,16653,16551
9166274,17481,16590
8829322,17240,16566
8972427,16773,16551
8707878,16673,16551
8673326,16651,16551
8750943,16697,16551
8855975,16749,16551
8669879,16645,16551
8675565,16653,16551
9166274,17481,16590
8829322,17240,16566
8972427,16773,16551
8707878,16673,16551
8673326,16651,16551
8750943,16697,16551
8855975,16749,16551
8669879,16645,16551
9183178,17493,16590
8846226,17252,16566
8989331,16785,16551
8724782,16685,16551
8690230,16663,16551
8767847,16709,16551
8872879,16761,16551
8686783,16657,16551
9336935,18080,16605
9475237,17828,16629
9208888,17798,16629
9180939,17491,16590
9245093,18157,16656
9358884,17802,16629
9177492,17485,16590
6521032,7406,1038
6475412,6725,468
6478944,6795,480
6494614,7060,669
9143088,17372,16566
8878539,17272,16566
8843987,17250,16566
8921604,17296,16566
9026636,17348,16566
8840540,17244,16566
6135681,6481,231
6127691,6362,177
6126498,6241,12
6128845,6397,186
9021644,16805,16551
8987092,16783,16551
9064709,16829,16551
9158454,17439,16656
8983645,16777,16551
8722543,16683,16551
8796065,16923,16584
8905192,16781,16551
8719096,16677,16551
8765608,16707,16551
8866351,16934,16560
8684544,16655,16551
8948257,16805,16551
8762161,16701,16551
8867193,16753,16551
3206118,764,348
3211993,803,360
3230151,1106,435
3152861,522,324
3173565,632,333
3179459,669,345
3160972,358,0
3138104,292,48
3136365,202,18
3140264,330,66
3117780,0,0
3118201,51,12
3124724,188,27
3118199,62,21
3117822,25,12
3124443,153,15
8514024,16581,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
9052219,16799,16551
8714518,16631,16551
8844694,16725,16551
8580145,16625,16551
8545593,16603,16551
8623210,16649,16551
8728242,16701,16551
8542146,16597,16551
9218905,16825,16551
9344278,17134,16590
9077929,17104,16590
9049980,16797,16551
9114134,17463,16617
9227925,17108,16590
9046533,16791,16551
9011380,16751,16551
8746831,16651,16551
8712279,16629,16551
8789896,16675,16551
8894928,16727,16551
8708832,16623,16551
8877007,16745,16551
8842455,16723,16551
8920072,16769,16551
9013817,17379,16656
8839008,16717,16551
8577906,16623,16551
8651428,16863,16584
8760555,16721,16551
8574459,16617,16551
8620971,16647,16551
8721714,16874,16560
8539907,16595,16551
8803620,16745,16551
8617524,16641,16551
8722556,16693,16551
8530928,16593,16551
9035315,16787,16551
8697614,16619,16551
8827790,16713,16551
8563241,16613,16551
8528689,16591,16551
8606306,16637,16551
8711338,16689,16551
8525242,16585,16551
9052219,16799,16551
8714518,16631,16551
8844694,16725,16551
8580145,16625,16551
8545593,16603,16551
8623210,16649,16551
8728242,16701,16551
8542146,16597,16551
9218905,16825,16551
9344278,17134,16590
9077929,17104,16590
9049980,16797,16551
9114134,17463,16617
9227925,17108,16590
9046533,16791,16551
9011380,16751,16551
8746831,16651,16551
8712279,16629,16551
8789896,16675,16551
8894928,16727,16551
8708832,16623,16551
8877007,16745,16551
8842455,16723,16551
8920072,16769,16551
9013817,17379,16656
8839008,16717,16551
8577906,16623,16551
8651428,16863,16584
8760555,16721,16551
8574459,16617,16551
8620971,16647,16551
8721714,16874,16560
8539907,16595,16551
8803620,16745,16551
8617524,16641,16551
8722556,16693,16551
9052219,16799,16551
8714518,16631,16551
8844694,16725,16551
8580145,16625,16551
8545593,16603,16551
8623210,16649,16551
8728242,16701,16551
8542146,16597,16551
9218905,16825,16551
9344278,17134,16590
9077929,17104,16590
9049980,16797,16551
9114134,17463,16617
9227925,17108,16590
9046533,16791,16551
9011380,16751,16551
8746831,16651,16551
8712279,16629,16551
8789896,16675,16551
8894928,16727,16551
8708832,16623,16551
8877007,16745,16551
8842455,16723,16551
8920072,16769,16551
9013817,17379,16656
8839008,16717,16551
8577906,16623,16551
8651428,16863,16584
8760555,16721,16551
8574459,16617,16551
8620971,16647,16551
8721714,16874,16560
8539907,16595,16551
8803620,16745,16551
8617524,16641,16551
8722556,16693,16551
9235809,16837,16551
9361182,17146,16590
9094833,17116,16590
9066884,16809,16551
9131038,17475,16617
9244829,17120,16590
9063437,16803,16551
9028284,16763,16551
8763735,16663,16551
8729183,16641,16551
8806800,16687,16551
8911832,16739,16551
8725736,16635,16551
8893911,16757,16551
8859359,16735,16551
8936976,16781,16551
9030721,17391,16656
8855912,16729,16551
8594810,16635,16551
8668332,16875,16584
8777459,16733,16551
8591363,16629,16551
8637875,16659,16551
8738618,16886,16560
8556811,16607,16551
8820524,16757,16551
8634428,16653,16551
8739460,16705,16551
9527868,17172,16590
9261519,17142,16590
9233570,16835,16551
9297724,17501,16617
9411515,17146,16590
9230123,16829,16551
9386892,17451,16629
9358943,17144,16590
9423097,17810,16656
9525601,18013,16830
9355496,17138,16590
6671170,6556,486
9092594,17114,16590
9152653,17974,16788
9270539,17425,16629
9089147,17108,16590
6405047,6669,912
6380175,6237,294
6415587,6804,1107
9128799,17473,16617
9238301,17293,16599
9061198,16801,16551
9306744,17784,16656
9125352,17467,16617
6425204,6747,429
6466524,7603,873
6466791,7543,867
6441807,7026,933
6419453,6497,156
6452332,7161,1128
9239143,17112,16590
6555724,6550,561
3553329,754,273
3577520,1270,219
3539004,815,207
3550006,704,225
3581798,1349,237
3582081,1287,228
3605816,1488,231
3567395,1028,219
3577188,935,291
3585803,1053,375
3589094,1148,447
3605519,1526,720
3630087,1933,687
3581365,999,132
3630089,1901,732
3579538,975,288
3594511,1372,411
3537069,640,336
3556040,825,360
3559350,918,426
3585526,1336,267
3557280,680,33
3602913,1634,495
3602950,1601,549
3549756,740,264
3566014,1113,321
3622285,2460,1077
3574513,1273,324
3587787,1900,756
3599672,1438,258
3587946,1382,234
3569452,1160,228
3602482,1444,225
3573457,1349,372
3569452,1160,228
3569105,1094,123
3573082,1222,246
3574788,1213,321
3588620,1744,648
3599765,1387,258
3588067,1334,240
3569735,1098,219
3569068,954,0
3573716,1291,369
3569735,1098,219
3569404,1032,114
3573365,1158,231
3536127,802,282
3561251,971,228
3531031,694,201
3564061,984,213
3536575,829,219
3531031,694,201
3530614,631,105
3534661,755,216
3543349,566,156
3532399,597,174
3521889,366,93
3513905,373,162
3508361,238,144
3588929,972,342
3516023,217,21
3513905,373,162
9060597,16783,16551
9026045,16761,16551
9103662,16807,16551
9197407,17417,16656
9022598,16755,16551
8761496,16661,16551
8835018,16901,16584
8944145,16759,16551
8758049,16655,16551
8804561,16685,16551
8905304,16912,16560
8723497,16633,16551
8987210,16783,16551
8801114,16679,16551
8906146,16731,16551
3167848,180,18
3164452,118,36
3164452,118,36
3167783,313,36
3176811,345,54
3180005,376,81
3182406,528,12
3175828,317,51
3174923,293,33
3167687,245,42
3169239,291,12
3170232,513,441
3170218,500,441
3170218,500,441
3170218,500,441
3170218,500,441
3170218,500,441
3170218,500,441
3170493,559,441
3161166,125,36
3161166,125,36
3161166,125,36
3159948,111,9
3164591,466,441
3164591,466,441
3162169,181,0
3164591,466,441
3164591,466,441
3164591,466,441
3164591,466,441
3164866,525,441
3164577,453,441
3164577,453,441
3164577,453,441
3164577,453,441
3164577,453,441
3164852,512,441
3158945,9,9
3158945,9,9
3164577,453,441
3164577,453,441
3164577,453,441
3164577,453,441
3164852,512,441
3159158,56,36
3162489,251,36
3159011,42,36
3159011,42,36
3159011,42,36
3158948,0,0
3164577,453,441
3164577,453,441
3164577,453,441
3164852,512,441
3164577,453,441
3164577,453,441
3164852,512,441
3164577,453,441
3164852,512,441
3158945,9,9
3162489,251,36
3164852,512,441
8891672,16755,16551
8965194,16995,16584
9063034,17411,16656
8888225,16749,16551
8934737,16779,16551
9024193,17564,16665
8853673,16727,16551
9106099,17435,16656
8931290,16773,16551
9025035,17383,16656
6378949,7393,1599
6378847,7393,1599
6412296,7814,1845
6385355,7496,1620
3451026,1514,900
3486634,1866,957
3457534,1617,921
3332546,725,450
3337796,733,450
3332546,725,450
3332546,725,450
3432617,1457,555
3332546,725,450
3331188,665,441
3325938,657,441
3325938,657,441
3427156,1366,504
3325938,657,441
3331188,665,441
3331188,665,441
3432406,1374,504
3331188,665,441
3486532,1866,957
3457432,1617,921
3325938,657,441
3427156,1366,504
3325938,657,441
3427156,1366,504
3325938,657,441
3427156,1366,504
3493040,1969,978
3388478,902,201
3386953,898,201
3393224,990,261
3336407,535,150
3337254,550,153
3330599,424,99
3312521,417,141
3305791,293,93
3306700,304,96
3303895,296,144
3311317,368,153
3309792,364,153
3292144,36,36
3292144,36,36
3292144,36,36
3292144,36,36
3292144,36,36
3292144,36,36
8666093,16873,16584
8770931,16906,16560
8589124,16627,16551
8848742,16971,16584
8662646,16867,16584
5972552,6463,906
5983254,6595,1101
8771773,16725,16551
3103934,869,342
1746,6,0
338,18,9
167,13,9
310,13,9
8813996,16930,16560
8632189,16651,16551
8732932,16878,16560
6127566,5851,0
6025497,6179,459
8814838,16749,16551
3162919,641,168
3161940,635,168
3219578,1278,369
3148094,889,342
3331340,1462,900
3374477,1583,921
3341442,1482,900
3374375,1583,921
3341340,1482,900
3384477,1603,921
3211715,368,48
3211544,368,48
3174983,146,36
3193163,420,90
2980109,0,0
19778,103,84
4795,0,0
777,36,36
12297,44,36
12297,44,36
12297,44,36
114800,9,9
114800,9,9
786,9,9
916,2,0
15327,40,36
27839,56,36
27839,56,36
804,53,36
4042,53,36
3956,61,36
366,15,9
5,0,0
303,36,36
303,36,36
303,36,36
303,36,36
69245,1488,1260
61523,1125,801
69245,1488,1260
69245,1488,1260
61523,1125,801
