"1,0-nd","2,0-nd","3,0-nd","4,0-nd"
89,358,111,36
454,1892,2601,1500
102,452,522,256
140,706,1137,896
219,1016,1500,1092
58,166,0,0
175,544,354,0
61,172,135,32
61,180,135,32
121,310,237,0
48,114,87,24
107,334,315,108
165,476,393,24
59,60,36,0
37,102,84,24
22,0,0,0
147,426,423,168
81,208,159,24
44,126,114,0
181,384,180,0
23,50,24,0
17,34,0,0
27,54,24,0
69,176,0,0
29,54,24,0
39,68,24,0
57,4,0,0
58,146,0,0
67,158,105,0
57,146,0,0
74,180,111,0
62,158,105,0
89,230,0,0
53,0,0,0
78,202,0,0
87,226,162,0
74,180,111,0
77,204,0,0
56,168,0,0
44,154,0,0
96,342,231,0
86,278,0,0
94,268,156,0
79,228,126,0
60,138,81,0
34,118,0,0
284,834,393,84
25,0,0,0
72,200,99,0
55,124,60,0
103,240,105,0
63,132,60,0
28,0,0,0
28,0,0,0
7,0,0,0
5,0,0,0
58,156,168,104
22,52,0,0
16,50,0,0
81,200,168,104
55,152,168,104
71,174,177,104
90,216,108,36
44,128,99,16
88,226,138,16
30,84,66,16
30,84,66,16
20,54,0,0
22,24,0,0
308,548,99,0
104,240,36,0
35,46,0,0
44,54,27,0
22,0,0,0
34,0,0,0
18,0,0,0
105,406,384,0
93,390,402,0
116,500,528,212
403,5690,44094,220328
55,182,162,0
171,376,87,0
98,238,159,0
54,146,90,0
44,90,150,0
101,238,90,0
44,112,0,0
93,364,624,684
61,168,0,0
59,168,0,0
75,194,30,0
38,104,0,0
41,80,0,0
101,188,78,16
18,20,0,0
33,46,0,0
45,80,36,0
22,36,0,0
22,36,0,0
20,0,0,0
29,0,0,0
121,310,285,116
20,0,0,0
61,198,0,0
63,306,0,0
93,476,960,1088
86,476,960,1088
53,248,0,0
86,476,960,1088
43,0,0,0
86,476,960,1088
86,476,960,1088
86,476,960,1088
86,476,960,1088
29,90,0,0
40,102,75,0
40,102,75,0
417,1272,1299,620
129,484,642,448
44,168,195,0
305,974,960,368
38,0,0,0
50,190,0,0
164,554,555,296
129,484,642,448
129,484,642,448
68,268,321,0
92,360,372,0
141,502,465,0
299,924,972,528
44,168,195,0
93,364,375,0
116,398,387,0
99,354,0,0
402,1172,1158,600
187,674,738,292
57,200,0,0
44,168,195,0
77,276,324,0
92,360,372,0
89,354,0,0
146,488,480,160
183,592,549,160
185,594,555,188
38,0,0,0
46,184,0,0
140,488,558,296
276,936,966,428
245,642,471,124
71,272,0,0
91,310,285,0
205,630,543,156
94,346,0,0
137,406,45,0
160,466,318,0
179,514,420,84
80,246,0,0
73,248,0,0
153,486,402,84
138,444,375,84
200,692,825,264
67,234,0,0
191,810,1308,1324
175,536,444,20
78,230,0,0
151,336,477,0
40,50,0,0
17,0,0,0
25,62,0,0
63,160,0,0
74,302,0,0
68,228,0,0
34,0,0,0
57,154,0,0
47,150,0,0
73,278,219,0
150,392,183,0
5,0,0,0
34,48,9,0
266,892,1278,1156
122,604,1161,1132
101,530,1011,972
181,818,1461,1484
83,226,0,0
139,582,1101,1072
125,286,276,0
26,0,0,0
58,168,201,0
239,552,486,96
168,776,1461,1484
133,294,78,16
107,248,225,0
115,600,1161,1132
36,90,0,0
53,106,0,0
26,0,0,0
164,280,63,0
90,198,174,0
139,324,309,0
44,104,0,0
109,570,1101,1072
140,644,1203,1156
47,108,93,0
32,50,0,0
38,80,39,0
39,80,39,0
19,36,0,0
22,38,0,0
40,78,0,0
118,194,9,0
15,0,0,0
44,108,93,0
75,154,81,16
22,38,0,0
32,58,18,0
62,98,18,0
78,158,93,0
60,82,12,0
59,80,0,0
21,30,0,0
7,0,0,0
8,0,0,0
48,80,0,0
30,42,0,0
88,170,27,0
31,50,0,0
175,410,237,28
47,42,0,0
121,210,96,0
92,182,102,16
51,100,60,0
27,40,0,0
38,72,0,0
23,0,0,0
31,50,0,0
23,0,0,0
214,506,192,0
16,20,0,0
16,20,0,0
25,24,0,0
25,36,0,0
48,60,18,0
29,48,18,0
131,506,1014,1244
8,0,0,0
35,6,0,0
8,0,0,0
8,0,0,0
12,6,0,0
70,290,558,732
51,188,0,0
70,290,558,732
87,342,627,732
226,700,933,904
40,154,0,0
31,0,0,0
70,290,558,732
3,0,0,0
10,0,0,0
38,36,18,0
18,30,15,0
17,30,15,0
37,36,18,0
17,30,15,0
21,30,15,0
38,58,24,0
35,52,0,0
25,78,0,0
55,178,114,0
36,116,0,0
28,78,0,0
39,122,132,0
44,140,153,96
44,140,153,96
39,122,132,0
44,140,153,96
39,166,195,0
63,258,303,148
72,216,177,0
34,118,114,0
88,330,360,148
73,290,336,160
57,164,132,0
220,972,468,108
29,98,0,0
86,282,204,0
11,0,0,0
90,262,213,56
63,192,168,104
161,548,327,48
59,210,0,0
106,358,159,100
87,292,210,56
122,318,246,72
19,0,0,0
15,0,0,0
19,28,0,0
153,424,417,100
22,34,9,0
22,34,9,0
53,22,0,0
21,22,0,0
14,0,0,0
80,234,264,100
27,34,9,0
11,6,0,0
45,22,0,0
8,0,0,0
7,0,0,0
20,20,0,0
7,0,0,0
18,0,0,0
82,76,24,0
52,42,0,0
105,152,42,0
35,48,18,0
18,0,0,0
25,32,12,0
28,26,0,0
38,32,12,0
20,22,0,0
25,0,0,0
35,48,18,0
60,46,0,0
25,32,12,0
20,22,0,0
16,0,0,0
40,38,0,0
20,0,0,0
63,80,75,0
16,0,0,0
18,4,0,0
23,0,0,0
16,0,0,0
18,4,0,0
23,6,0,0
16,0,0,0
16,0,0,0
52,70,9,0
65,58,30,0
33,4,0,0
30,58,30,0
56,210,255,132
55,182,201,84
60,214,255,132
56,210,255,132
86,270,258,92
63,206,225,92
53,192,213,88
81,274,279,104
56,210,255,132
144,410,405,168
54,182,201,84
66,214,243,0
61,200,243,0
6,0,0,0
69,222,225,0
6,0,0,0
74,172,0,0
139,492,495,24
105,458,504,0
124,508,495,192
99,160,60,16
24,36,15,0
18,36,15,0
28,0,0,0
28,0,0,0
28,0,0,0
7,0,0,0
77,192,141,48
57,150,126,48
22,76,0,0
50,212,261,132
67,250,261,132
48,194,225,108
30,80,96,0
30,80,96,0
40,72,18,0
30,52,18,0
154,314,66,0
93,178,72,16
92,198,105,24
118,586,906,692
7,0,0,0
53,112,66,0
69,136,69,16
71,140,78,16
61,120,0,0
74,88,45,0
57,116,69,16
103,202,9,0
42,58,9,0
77,124,63,0
108,192,0,0
21,40,0,0
39,74,0,0
22,30,0,0
16,0,0,0
21,30,0,0
72,148,54,0
16,0,0,0
106,178,0,0
21,30,0,0
56,114,0,0
6,0,0,0
6,0,0,0
6,0,0,0
1,0,0,0
1,0,0,0
43,42,0,0
7,0,0,0
25,48,42,0
19,18,0,0
14,0,0,0
12,14,0,0
10,10,0,0
9,10,0,0
9,10,0,0
38,94,66,0
14,34,18,0
30,80,60,0
14,34,18,0
36,92,66,0
36,80,60,0
69,178,183,0
39,82,0,0
15,0,0,0
23,34,0,0
84,286,390,260
97,270,384,268
33,100,0,0
46,112,0,0
28,94,0,0
46,0,0,0
81,250,162,0
56,172,0,0
46,158,144,0
46,158,144,0
28,0,0,0
55,0,0,0
145,432,477,204
37,116,0,0
16,26,0,0
9,10,0,0
67,204,258,156
6,0,0,0
27,96,0,0
135,668,1164,1040
53,102,0,0
49,162,0,0
28,0,0,0
43,104,0,0
29,0,0,0
33,30,0,0
10,0,0,0
79,118,0,0
53,148,120,0
146,398,405,236
84,214,159,100
2,0,0,0
11,0,0,0
18,38,0,0
46,112,84,0
16,0,0,0
145,314,108,0
18,38,0,0
121,224,0,0
30,36,0,0
76,704,4953,24496
353,5562,44094,220328
360,5562,44094,220328
353,5562,44094,220328
353,5562,44094,220328
54,390,2511,0
353,5562,44094,220328
353,5562,44094,220328
394,5650,44121,220336
353,5562,44094,220328
353,5562,44094,220328
353,5562,44094,220328
83,730,4953,24496
353,5562,44094,220328
353,5562,44094,220328
230,896,393,168
353,5562,44094,220328
362,5562,44094,220328
353,5562,44094,220328
353,5562,44094,220328
353,5562,44094,220328
3,0,0,0
34,68,0,0
111,194,9,0
41,106,69,0
41,106,69,0
72,186,138,36
53,128,81,0
41,112,0,0
65,78,0,0
31,78,0,0
82,196,138,36
26,0,0,0
79,134,0,0
69,80,0,0
74,130,33,0
12,0,0,0
22,56,0,0
49,118,84,16
78,140,90,16
29,64,0,0
28,52,0,0
71,162,111,24
78,138,72,0
21,0,0,0
45,92,51,0
43,92,57,0
55,76,90,0
88,174,84,0
71,160,78,0
26,34,0,0
41,102,90,0
46,112,90,0
41,102,90,0
19,36,0,0
26,0,0,0
81,170,114,0
17,0,0,0
61,148,108,0
129,318,267,128
17,0,0,0
13,0,0,0
30,96,0,0
30,96,0,0
28,0,0,0
68,280,0,0
34,0,0,0
51,140,123,32
51,140,123,32
30,36,15,0
35,36,15,0
22,36,0,0
18,12,0,0
25,36,15,0
12,12,0,0
27,40,0,0
68,166,63,16
45,92,63,16
22,0,0,0
90,296,354,228
71,230,288,200
80,192,183,68
73,212,159,56
121,368,354,228
90,254,306,200
38,108,0,0
20,0,0,0
13,0,0,0
80,200,105,0
24,0,0,0
132,316,240,16
39,60,30,0
77,174,57,0
39,60,30,0
24,0,0,0
104,178,75,0
34,62,0,0
163,310,84,0
75,134,30,0
47,110,81,16
51,124,81,0
37,98,78,16
56,130,81,0
91,216,186,16
54,120,72,0
64,114,102,32
80,138,42,0
71,136,60,0
79,116,0,0
49,116,0,0
70,140,54,0
53,86,21,0
32,48,0,0
102,172,78,0
30,0,0,0
50,160,207,116
58,76,48,0
43,100,72,0
21,0,0,0
31,96,0,0
40,94,72,0
41,28,0,0
33,0,0,0
55,182,204,100
73,182,204,100
25,28,0,0
187,248,12,0
109,166,12,0
32,52,0,0
27,46,0,0
21,0,0,0
20,0,0,0
35,68,39,0
65,68,39,0
57,144,108,32
74,118,45,0
31,76,0,0
57,144,108,32
19,0,0,0
103,292,285,0
34,4,0,0
62,200,186,0
67,200,186,0
8,0,0,0
8,0,0,0
19,0,0,0
16,4,0,0
42,46,24,0
72,152,99,0
12,0,0,0
3,0,0,0
20,36,0,0
12,0,0,0
12,0,0,0
66,182,258,0
12,0,0,0
16,0,0,0
32,90,0,0
9,8,0,0
28,86,0,0
5,0,0,0
60,124,51,0
27,0,0,0
38,70,0,0
50,138,108,0
22,44,0,0
7,0,0,0
49,158,174,0
34,104,0,0
15,0,0,0
39,98,81,0
39,98,81,0
85,258,264,116
15,0,0,0
15,0,0,0
45,74,0,0
30,40,0,0
18,26,0,0
17,50,0,0
32,46,0,0
79,170,51,16
58,106,51,16
24,0,0,0
54,96,12,0
38,56,12,0
27,32,0,0
28,32,0,0
41,82,0,0
27,32,0,0
52,92,45,0
40,126,141,60
36,122,141,60
42,126,141,60
7,0,0,0
18,8,0,0
2,0,0,0
68,230,234,0
27,82,0,0
78,258,258,96
123,348,327,128
46,66,0,0
26,34,12,0
50,106,63,16
11,0,0,0
28,34,12,0
19,24,0,0
5,4,0,0
5,4,0,0
11,0,0,0
38,84,0,0
9,0,0,0
27,26,9,0
14,0,0,0
51,0,0,0
41,40,0,0
14,0,0,0
14,0,0,0
29,28,0,0
19,16,0,0
8,6,0,0
3,0,0,0
8,6,0,0
54,132,108,0
25,0,0,0
24,0,0,0
16,14,0,0
21,14,0,0
16,14,0,0
10,0,0,0
10,0,0,0
108,244,114,0
41,102,51,0
47,102,51,0
43,86,0,0
98,240,0,0
52,86,0,0
43,86,0,0
69,184,87,0
29,0,0,0
61,168,0,0
41,102,51,0
43,104,51,0
48,102,51,0
29,0,0,0
4,0,0,0
7,0,0,0
13,20,0,0
52,86,0,0
167,480,528,0
25,50,0,0
14,0,0,0
54,108,39,0
12,0,0,0
54,80,12,0
160,444,366,172
210,798,342,172
44,44,0,0
114,344,315,172
313,924,930,184
109,438,381,236
26,64,0,0
32,10,0,0
46,114,93,0
80,220,0,0
39,0,0,0
59,190,204,0
51,162,0,0
67,138,0,0
239,916,1188,572
45,138,0,0
53,146,162,0
133,620,906,564
94,238,213,0
85,146,147,44
176,854,1917,2300
244,944,1209,564
101,248,171,44
9,0,0,0
13,4,0,0
5,4,0,0
5,4,0,0
13,0,0,0
15,12,0,0
15,12,0,0
13,0,0,0
8,0,0,0
47,54,0,0
2,0,0,0
7,0,0,0
14,8,0,0
123,190,81,0
41,40,9,0
19,10,0,0
34,0,0,0
16,22,9,0
16,22,9,0
16,22,9,0
43,38,0,0
13,16,0,0
18,28,0,0
21,30,0,0
11,12,0,0
4,0,0,0
69,448,1344,2240
4,0,0,0
4,0,0,0
42,130,198,0
127,558,1434,2300
114,278,264,0
54,94,0,0
129,292,285,0
84,212,267,0
52,106,0,0
90,162,120,16
49,88,0,0
43,76,21,0
73,132,21,0
35,58,0,0
50,92,0,0
35,58,0,0
33,0,0,0
41,64,0,0
43,76,21,0
37,60,0,0
17,28,0,0
58,82,21,0
157,296,63,0
38,58,21,0
21,0,0,0
54,114,0,0
28,0,0,0
25,4,0,0
143,134,24,0
132,324,294,132
11,0,0,0
11,0,0,0
29,48,0,0
29,82,0,0
36,68,42,0
39,84,42,0
64,112,63,0
31,68,42,0
30,34,0,0
11,0,0,0
26,38,0,0
21,24,0,0
37,68,0,0
19,0,0,0
21,24,0,0
19,0,0,0
19,0,0,0
23,26,0,0
30,32,0,0
35,90,0,0
35,90,0,0
35,90,0,0
11,0,0,0
14,22,9,0
10,16,0,0
13,22,9,0
13,22,9,0
31,42,0,0
7,0,0,0
54,102,66,0
14,16,0,0
115,184,0,0
37,30,9,0
23,62,0,0
13,0,0,0
32,54,21,0
34,54,21,0
26,46,0,0
17,0,0,0
54,126,0,0
34,116,0,0
35,122,117,0
35,122,117,0
102,218,18,0
36,126,120,0
41,122,0,0
57,172,147,0
20,0,0,0
68,168,138,0
22,76,0,0
82,280,165,0
20,0,0,0
22,76,0,0
20,92,0,0
89,310,567,640
86,500,1413,2300
86,500,1413,2300
58,254,531,640
86,500,1413,2300
58,254,531,640
86,500,1413,2300
86,500,1413,2300
20,92,0,0
62,258,531,640
86,500,1413,2300
66,254,531,640
38,108,0,0
29,108,0,0
37,108,0,0
5,0,0,0
5,0,0,0
5,0,0,0
152,578,1044,1140
44,160,0,0
146,576,1044,1140
173,718,1323,1140
108,496,981,1112
140,540,1014,1132
108,496,981,1112
4,0,0,0
9,0,0,0
160,340,135,0
47,30,0,0
41,80,0,0
28,28,0,0
22,40,0,0
29,0,0,0
16,0,0,0
26,40,0,0
3,0,0,0
7,0,0,0
3,0,0,0
53,112,0,0
90,246,135,0
11,0,0,0
6,0,0,0
14,22,9,0
10,16,0,0
14,22,9,0
13,22,9,0
13,22,9,0
6,0,0,0
21,36,0,0
1,0,0,0
1,0,0,0
27,6,0,0
5,0,0,0
31,84,72,0
19,20,0,0
52,20,0,0
12,0,0,0
12,0,0,0
66,260,534,640
66,260,534,640
24,0,0,0
66,260,534,640
39,70,0,0
66,260,534,640
66,260,534,640
34,10,0,0
24,0,0,0
57,34,9,0
61,124,87,0
140,666,1716,2600
9,0,0,0
21,24,0,0
39,104,0,0
7,6,0,0
5,0,0,0
7,6,0,0
65,312,537,500
124,596,1083,1108
63,306,534,500
61,306,534,500
101,384,522,200
64,194,189,0
18,0,0,0
18,0,0,0
98,256,177,20
17,30,18,0
56,146,87,0
69,202,141,24
30,72,0,0
35,74,39,0
80,190,0,0
25,56,0,0
34,74,39,0
61,146,90,0
86,200,93,0
120,222,147,0
26,60,0,0
51,96,48,0
80,220,144,20
92,250,153,100
22,0,0,0
56,100,0,0
10,0,0,0
29,54,33,0
17,28,0,0
17,28,0,0
6,0,0,0
141,246,57,0
27,70,0,0
33,62,12,0
44,72,15,0
117,246,162,0
23,36,12,0
96,162,63,0
35,48,0,0
16,0,0,0
87,152,0,0
61,124,51,0
23,36,12,0
16,24,12,0
14,24,12,0
14,24,12,0
19,28,9,0
14,22,9,0
14,22,9,0
51,108,27,0
29,46,21,0
27,66,0,0
21,42,21,0
27,42,21,0
19,34,15,0
18,34,15,0
21,34,15,0
32,58,21,0
178,470,255,32
31,78,0,0
114,348,234,32
168,484,348,0
118,378,270,32
6,0,0,0
19,10,0,0
20,12,0,0
64,96,45,0
15,12,0,0
10,0,0,0
10,0,0,0
16,50,0,0
22,6,0,0
4,0,0,0
10,6,0,0
19,16,0,0
10,16,0,0
15,18,0,0
27,50,0,0
14,18,0,0
10,0,0,0
17,12,0,0
26,34,0,0
121,500,429,100
140,550,519,88
136,538,420,0
36,128,114,0
36,128,114,0
81,332,276,0
161,632,306,64
86,302,246,48
11,10,0,0
29,42,0,0
38,188,0,0
9,0,0,0
14,18,0,0
58,154,135,0
11,20,0,0
74,188,150,0
6,0,0,0
49,140,0,0
49,140,0,0
18,12,0,0
18,12,0,0
15,0,0,0
20,18,0,0
15,0,0,0
41,34,0,0
22,16,0,0
15,0,0,0
63,178,99,28
22,56,36,0
88,230,147,32
22,56,36,0
17,38,0,0
17,38,0,0
15,0,0,0
49,86,48,0
33,0,0,0
144,268,123,0
63,140,60,0
45,104,0,0
68,112,0,0
55,130,60,0
59,140,66,0
115,238,99,0
116,250,99,0
63,152,69,0
32,34,12,0
14,24,0,0
30,66,12,0
6,0,0,0
19,34,12,0
28,38,0,0
61,102,54,16
117,236,84,20
34,70,0,0
30,34,0,0
10,0,0,0
15,16,0,0
53,154,0,0
29,6,0,0
53,218,282,136
34,134,165,0
41,178,231,108
41,178,231,108
31,130,165,0
31,130,165,0
34,134,165,0
18,44,0,0
26,54,0,0
18,44,0,0
5,0,0,0
28,38,9,0
14,18,0,0
4,0,0,0
6,0,0,0
7,0,0,0
9,8,0,0
24,22,0,0
9,8,0,0
89,246,213,88
50,166,174,88
5,0,0,0
60,112,30,0
28,62,30,0
74,160,78,16
16,0,0,0
26,100,0,0
26,100,0,0
3,0,0,0
19,0,0,0
28,26,0,0
13,0,0,0
53,96,0,0
996,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
990,28930,418257,3901996
1014,28982,418290,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
33,0,0,0
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
990,28930,418257,3901996
1000,28952,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
989,28930,418257,3901996
96,154,120,32
989,28930,418257,3901996
8,0,0,0
77,182,135,36
26,0,0,0
68,160,120,32
12,4,0,0
5,0,0,0
5,0,0,0
25,28,0,0
15,0,0,0
20,22,0,0
23,26,0,0
22,24,0,0
28,40,0,0
1,0,0,0
1,0,0,0
94,330,624,684
17,0,0,0
62,266,489,512
17,0,0,0
34,156,0,0
62,266,489,512
17,0,0,0
5,0,0,0
13,24,0,0
13,24,0,0
5,0,0,0
3,0,0,0
5,4,0,0
5,4,0,0
13,4,0,0
78,268,402,368
127,354,450,376
57,242,402,368
57,242,402,368
57,242,402,368
54,138,0,0
15,0,0,0
100,260,273,136
39,88,0,0
22,30,0,0
9,6,0,0
17,28,0,0
17,6,0,0
100,132,75,16
41,72,33,0
15,14,0,0
5,0,0,0
24,50,0,0
39,56,0,0
30,28,0,0
7,0,0,0
41,136,138,56
104,266,246,116
90,236,210,116
132,250,42,0
52,142,159,0
100,198,33,0
36,88,0,0
30,84,72,0
30,84,72,0
3,0,0,0
1,0,0,0
1,0,0,0
17,46,0,0
68,124,24,0
23,46,24,0
30,46,24,0
4,0,0,0
30,48,0,0
5,0,0,0
41,120,111,36
100,252,210,64
41,120,111,36
104,240,201,60
56,160,90,0
42,132,123,40
38,106,90,0
63,194,171,52
42,82,0,0
98,258,195,48
34,108,96,0
79,218,186,56
20,58,0,0
29,94,0,0
47,60,0,0
62,186,171,56
20,58,0,0
42,132,123,40
36,90,63,0
113,230,360,360
96,164,69,0
23,76,0,0
7,0,0,0
9,8,0,0
25,54,0,0
40,74,0,0
5,0,0,0
1,0,0,0
1,0,0,0
8,0,0,0
55,150,66,0
32,12,0,0
31,74,66,0
13,12,0,0
127,316,294,132
61,176,159,0
19,22,0,0
17,0,0,0
23,32,12,0
21,4,0,0
23,32,12,0
28,38,0,0
27,4,0,0
23,32,12,0
17,0,0,0
19,22,0,0
20,24,0,0
17,0,0,0
6,4,0,0
6,4,0,0
1,0,0,0
1,0,0,0
64,144,111,32
43,54,0,0
27,66,48,0
13,0,0,0
32,38,0,0
56,132,108,32
77,202,117,0
34,48,9,0
53,92,48,0
15,0,0,0
19,0,0,0
1,0,0,0
1,0,0,0
50,70,0,0
9,0,0,0
14,12,0,0
12,12,0,0
15,16,0,0
36,44,0,0
49,98,0,0
59,88,0,0
76,220,360,360
46,42,12,0
75,214,360,360
34,68,24,0
59,146,81,0
103,200,84,0
55,174,0,0
234,698,399,0
56,90,27,0
71,254,213,0
10,0,0,0
23,46,21,0
65,170,99,0
16,34,0,0
5,0,0,0
12,10,0,0
5,0,0,0
12,10,0,0
5,0,0,0
41,74,72,0
40,74,21,0
32,52,0,0
16,0,0,0
37,60,21,0
58,144,93,0
71,122,69,0
30,68,0,0
16,0,0,0
114,204,72,0
51,104,66,0
67,124,72,0
55,134,66,0
42,100,0,0
27,0,0,0
88,196,84,16
63,132,0,0
27,0,0,0
44,106,48,0
36,92,45,0
45,106,48,0
4,0,0,0
5,0,0,0
39,0,0,0
118,364,258,16
43,158,0,0
42,158,0,0
42,158,0,0
100,320,234,0
59,188,126,0
116,300,153,0
78,228,204,64
63,190,63,0
78,222,204,64
17,40,0,0
29,0,0,0
90,150,105,0
29,0,0,0
63,54,0,0
66,98,30,0
36,54,18,0
17,0,0,0
24,34,0,0
34,60,0,0
23,32,9,0
23,22,0,0
34,34,9,0
14,0,0,0
23,32,9,0
64,24,0,0
76,294,261,0
43,106,60,0
34,88,0,0
25,18,0,0
43,92,0,0
16,0,0,0
16,0,0,0
43,92,0,0
52,70,0,0
8,0,0,0
50,108,51,0
16,0,0,0
27,48,18,0
24,42,0,0
27,48,18,0
24,44,18,0
24,44,18,0
14,0,0,0
24,44,18,0
17,26,0,0
24,44,18,0
17,26,0,0
35,0,0,0
8,0,0,0
8,0,0,0
119,252,96,36
43,94,0,0
40,38,0,0
7,0,0,0
10,8,0,0
16,14,0,0
12,10,0,0
10,8,0,0
3,0,0,0
104,374,558,464
12,0,0,0
72,234,309,224
143,508,558,464
136,368,414,236
15,38,0,0
76,234,309,224
21,24,9,0
21,36,21,0
10,0,0,0
10,0,0,0
10,0,0,0
21,36,21,0
97,236,228,180
33,38,0,0
12,0,0,0
47,16,0,0
37,110,0,0
15,12,0,0
25,26,0,0
12,8,0,0
12,8,0,0
31,28,0,0
12,0,0,0
10,0,0,0
10,0,0,0
22,34,0,0
6,0,0,0
31,34,0,0
34,60,0,0
67,120,48,0
19,34,0,0
32,60,24,0
34,60,0,0
19,34,0,0
43,76,27,0
29,66,0,0
39,72,27,0
32,60,24,0
44,78,27,0
10,12,0,0
3,0,0,0
10,12,0,0
24,90,150,0
24,90,150,0
74,60,51,16
19,0,0,0
41,118,0,0
103,126,45,0
164,356,198,16
19,26,0,0
42,62,0,0
45,80,51,16
10,0,0,0
9,18,9,0
9,18,9,0
9,18,9,0
9,18,9,0
6,0,0,0
29,18,9,0
13,18,9,0
13,18,9,0
33,84,63,16
44,100,66,16
44,44,0,0
10,0,0,0
10,0,0,0
29,0,0,0
31,56,0,0
35,58,0,0
31,56,0,0
46,90,48,0
29,0,0,0
46,90,48,0
10,0,0,0
70,150,57,16
30,64,0,0
10,0,0,0
52,110,69,16
82,162,39,0
51,110,18,0
85,162,69,16
53,110,69,16
5,0,0,0
80,220,93,0
33,22,0,0
60,156,93,0
135,388,129,16
28,80,0,0
22,44,0,0
13,22,0,0
8,0,0,0
4,4,0,0
4,4,0,0
4,4,0,0
20,50,30,0
22,52,30,0
132,360,192,36
112,318,192,36
67,196,102,0
58,256,384,0
6,0,0,0
21,28,9,0
15,22,9,0
12,14,0,0
15,22,9,0
34,70,36,0
13,22,0,0
21,58,45,0
21,58,45,0
21,58,45,0
30,46,27,0
8,0,0,0
20,36,0,0
62,106,45,0
23,46,27,0
34,48,0,0
23,32,0,0
4,0,0,0
4,0,0,0
42,80,51,16
8,0,0,0
13,30,0,0
6,0,0,0
6,0,0,0
6,0,0,0
27,0,0,0
28,0,0,0
66,50,0,0
38,84,0,0
29,66,0,0
49,116,72,0
76,224,168,0
29,66,0,0
29,66,0,0
29,66,0,0
67,162,93,40
78,152,60,0
43,102,93,40
47,102,93,40
43,92,18,0
1,0,0,0
1,0,0,0
75,206,0,0
5,0,0,0
34,88,0,0
21,0,0,0
59,158,81,0
21,0,0,0
30,74,0,0
86,236,210,68
61,78,21,0
9,0,0,0
44,72,0,0
9,0,0,0
36,46,21,0
9,0,0,0
11,0,0,0
11,0,0,0
18,4,0,0
7,0,0,0
84,408,660,488
69,384,630,456
68,398,741,664
66,368,612,452
56,312,510,0
68,398,741,664
123,576,870,604
43,240,0,0
100,510,813,576
110,544,855,576
17,72,0,0
85,316,411,184
99,358,438,184
63,226,288,184
63,226,288,184
63,226,288,184
18,40,0,0
82,294,342,172
61,212,246,124
113,364,405,176
11,0,0,0
21,26,0,0
10,16,0,0
12,0,0,0
30,50,18,0
8,0,0,0
15,42,0,0
16,44,0,0
91,206,111,0
45,122,0,0
34,0,0,0
51,128,75,0
72,174,129,32
52,132,0,0
94,48,0,0
66,162,123,32
118,260,63,16
581,11770,122199,814660
84,212,135,0
74,176,108,0
15,46,0,0
31,104,126,0
19,70,0,0
26,50,0,0
11,20,0,0
11,20,0,0
1,0,0,0
1,0,0,0
4,0,0,0
9,6,0,0
9,6,0,0
12,8,0,0
4,0,0,0
14,26,0,0
40,116,84,0
48,118,0,0
48,182,243,140
28,68,0,0
29,98,0,0
53,92,0,0
48,182,243,140
23,50,33,0
19,42,0,0
6,0,0,0
6,0,0,0
12,8,0,0
33,52,0,0
43,32,0,0
46,118,93,0
8,4,0,0
8,4,0,0
6,4,0,0
6,4,0,0
3,0,0,0
37,132,141,60
59,170,147,60
91,300,366,212
44,162,183,60
60,216,255,128
28,88,84,0
28,88,84,0
50,102,27,0
27,88,84,0
27,88,84,0
44,176,225,120
70,260,342,204
44,176,225,120
68,250,330,204
11,22,9,0
11,22,9,0
12,22,9,0
12,22,9,0
8,16,0,0
24,18,0,0
20,18,0,0
9,8,0,0
16,30,0,0
20,80,0,0
17,0,0,0
20,80,0,0
33,138,0,0
10,0,0,0
10,12,0,0
18,20,0,0
18,20,0,0
3,0,0,0
21,24,0,0
7,8,0,0
7,8,0,0
54,116,45,0
50,94,45,0
31,70,0,0
10,0,0,0
67,110,21,0
102,182,93,32
23,16,0,0
10,0,0,0
46,108,87,32
40,48,0,0
10,0,0,0
6,0,0,0
5,0,0,0
5,0,0,0
19,42,0,0
27,60,0,0
33,70,15,0
46,92,36,0
27,0,0,0
27,48,21,0
29,38,0,0
26,32,0,0
29,0,0,0
48,76,0,0
19,0,0,0
16,26,12,0
16,26,12,0
17,26,12,0
11,0,0,0
18,4,0,0
12,4,0,0
8,4,0,0
31,44,27,0
20,4,0,0
46,148,0,0
40,72,39,0
27,28,0,0
12,18,0,0
12,18,0,0
10,0,0,0
17,32,0,0
17,32,0,0
49,114,81,20
51,138,117,36
35,94,78,24
35,94,78,24
50,94,15,0
15,0,0,0
31,50,0,0
66,116,15,0
38,102,81,20
66,184,147,36
5,0,0,0
19,26,12,0
12,18,0,0
12,18,0,0
52,98,51,16
20,38,0,0
60,164,168,104
