"0,1-nd","2,1-nd","3,1-nd"
553,0,0
518,0,0
80,0,0
49,0,0
1979,0,0
10349,0,0
2624,0,0
2759,0,0
2302,0,0
1266,0,0
710,0,0
1041,0,0
656,0,0
987,0,0
10704,22,0
1475,0,0
5379,0,0
1650,0,0
5501,0,0
1849,4,0
3944,0,0
2695,0,0
2352,0,0
3147,0,0
3161,0,0
2091,0,0
1826,0,0
1867,0,0
2964,0,0
1839,0,0
1713,0,0
198,0,0
7424,0,0
7586,0,0
9508,0,0
7614,0,0
8915,0,0
7527,0,0
7856,0,0
7390,0,0
7648,0,0
7551,0,0
7387,0,0
8588,0,0
7583,0,0
7878,4,0
10434,0,0
7896,0,0
7798,0,0
7976,0,0
7654,0,0
7621,0,0
7339,0,0
7597,0,0
7645,0,0
7326,0,0
7348,0,0
7398,0,0
7439,0,0
7353,0,0
7336,0,0
7334,0,0
7398,0,0
7427,4,0
9520,6,0
7538,8,0
7572,0,0
7463,0,0
7713,0,0
7980,0,0
7716,0,0
7502,0,0
7961,0,0
7782,0,0
7387,0,0
7330,0,0
7574,0,0
7323,0,0
8277,0,0
7408,0,0
7323,0,0
7323,0,0
7565,0,0
7671,0,0
7492,0,0
7869,0,0
8381,0,0
7337,0,0
7333,0,0
7337,0,0
7858,0,0
202,0,0
107,0,0
320,0,0
2839,0,0
6885,0,0
190,0,0
232,0,0
1770,0,0
1983,4,0
747,4,0
749,0,0
43,0,0
796,0,0
648,0,0
916,0,0
760,4,0
1834,0,0
784,0,0
403,0,0
164,0,0
109,0,0
11413,0,0
2334,0,0
5907,0,0
2426,0,0
6088,0,0
3054,0,0
2378,0,0
3124,0,0
4546,6,0
2487,0,0
2187,0,0
3034,10,0
2688,0,0
2179,0,0
2308,0,0
99,0,0
126,0,0
72,0,0
3598,0,0
349,0,0
1030,0,0
1588,0,0
2578,0,0
3642,0,0
1027,0,0
485,0,0
1785,0,0
2119,0,0
126,0,0
1449,0,0
567,0,0
579,0,0
644,0,0
277,0,0
134,0,0
221,0,0
3849,0,0
996,0,0
899,0,0
2088,8,0
943,8,0
473,0,0
2391,0,0
417,0,0
491,0,0
88,0,0
84,0,0
11520,88,0
9619,0,0
2986,0,0
3964,0,0
3231,0,0
2324,0,0
2319,0,0
3081,0,0
2717,0,0
3283,0,0
3351,0,0
2370,0,0
2439,0,0
2194,0,0
2274,0,0
2164,0,0
2181,0,0
2133,0,0
2150,0,0
1470,0,0
982,4,0
3739,0,0
1009,0,0
1254,0,0
3363,0,0
934,0,0
1015,0,0
1002,0,0
1734,0,0
1248,0,0
2484,0,0
1538,0,0
1104,0,0
1354,0,0
4957,0,0
1941,0,0
459,0,0
4293,0,0
1062,0,0
637,0,0
1062,0,0
435,0,0
3340,0,0
2760,6,0
1957,0,0
2596,0,0
4332,6,0
1835,0,0
2586,6,0
1441,0,0
2713,0,0
1625,0,0
1511,0,0
1489,0,0
2076,0,0
1454,0,0
1453,0,0
1440,0,0
2292,0,0
961,0,0
1246,0,0
1006,0,0
966,0,0
1053,0,0
1242,0,0
159,0,0
3960,0,0
1688,0,0
916,0,0
825,0,0
1013,0,0
1092,0,0
870,0,0
802,0,0
705,0,0
937,0,0
881,0,0
702,0,0
707,0,0
719,0,0
774,0,0
1063,0,0
1204,0,0
1170,0,0
688,0,0
1047,0,0
755,0,0
761,0,0
754,0,0
683,0,0
1003,0,0
3931,0,0
858,0,0
1334,0,0
3643,0,0
2101,0,0
838,0,0
1612,0,0
1896,0,0
2706,0,0
2248,0,0
3436,4,0
2779,0,0
2589,0,0
1637,0,0
4142,4,0
2060,0,0
2022,0,0
1684,0,0
1564,4,0
1490,0,0
59,0,0
3645,0,0
1825,0,0
2855,0,0
4710,0,0
2273,12,0
10463,0,0
2586,0,0
1770,0,0
1690,0,0
1465,0,0
2211,12,0
3590,0,0
1659,6,0
3049,0,0
2150,0,0
1549,0,0
1471,0,0
2008,0,0
1408,0,0
1408,0,0
1408,0,0
1533,0,0
1455,0,0
1736,0,0
2229,6,0
2833,0,0
5301,0,0
4470,0,0
1958,0,0
2009,0,0
1728,0,0
3088,0,0
1760,0,0
1672,0,0
1684,0,0
1676,0,0
1679,0,0
2422,0,0
1978,0,0
1770,0,0
3078,0,0
1681,0,0
1716,0,0
1737,0,0
1707,0,0
1723,0,0
1706,0,0
1808,0,0
1700,0,0
1941,0,0
1713,0,0
1997,0,0
1725,0,0
1666,0,0
2068,0,0
1965,0,0
1834,0,0
218,0,0
109,0,0
2945,4,0
1104,0,0
1243,0,0
2414,0,0
974,0,0
1188,0,0
1197,0,0
808,0,0
805,0,0
1157,0,0
824,0,0
1220,0,0
794,0,0
814,0,0
754,0,0
736,0,0
2039,0,0
1473,0,0
606,0,0
3277,0,0
1446,0,0
3195,0,0
27825,12,0
2687,0,0
1925,0,0
2597,0,0
5947,0,0
2285,0,0
3171,10,0
5814,0,0
2369,0,0
2936,0,0
4749,0,0
15746,0,0
1928,0,0
2499,0,0
2583,0,0
2289,0,0
2213,6,0
1902,0,0
1922,0,0
1886,0,0
1896,0,0
817,0,0
324,0,0
172,0,0
3287,0,0
577,0,0
83,0,0
2863,4,0
227,0,0
887,0,0
302,0,0
1905,0,0
4077,0,0
1969,0,0
3217,0,0
9973,0,0
1336,0,0
1296,0,0
3105,0,0
1153,0,0
2559,0,0
1430,0,0
1602,0,0
1656,0,0
978,0,0
1428,0,0
1084,0,0
380,0,0
547,0,0
373,0,0
520,0,0
401,0,0
491,0,0
374,0,0
26970,0,0
2252,0,0
1483,0,0
1752,0,0
1145,0,0
1216,0,0
2883,0,0
1174,0,0
1111,0,0
1143,0,0
1037,0,0
1043,0,0
1042,0,0
1030,0,0
1023,0,0
1028,0,0
76,0,0
3729,0,0
3424,0,0
6535,0,0
2360,0,0
2422,0,0
16115,18,0
3671,0,0
5779,0,0
5235,6,0
3317,0,0
2268,0,0
2387,0,0
3470,0,0
1067,0,0
630,0,0
1633,0,0
1252,0,0
861,0,0
774,0,0
628,0,0
881,4,0
3872,0,0
1534,0,0
766,0,0
608,0,0
1654,0,0
749,0,0
568,0,0
1266,0,0
543,0,0
755,0,0
512,0,0
316,0,0
337,0,0
370,0,0
392,0,0
1681,0,0
444,0,0
371,0,0
363,0,0
289,0,0
187,0,0
3108,0,0
822,0,0
2132,0,0
940,0,0
2752,4,0
1160,0,0
1742,0,0
898,0,0
991,4,0
1109,0,0
1772,0,0
965,0,0
1426,4,0
1384,0,0
885,0,0
757,0,0
709,0,0
2043,0,0
10185,0,0
3813,0,0
1094,0,0
622,0,0
773,0,0
2672,0,0
10703,0,0
14889,0,0
1703,0,0
29117,0,0
19042,0,0
3249,0,0
11766,12,0
4067,0,0
4256,0,0
3281,0,0
4307,0,0
4831,10,0
3471,0,0
3381,0,0
3258,0,0
3582,0,0
4403,0,0
3540,0,0
3525,0,0
3979,0,0
3809,0,0
3214,0,0
3430,0,0
3401,0,0
3594,0,0
3198,0,0
3244,0,0
3201,0,0
3247,0,0
3248,0,0
1116,0,0
154,0,0
85,0,0
9188,0,0
10222,0,0
18601,0,0
4738,0,0
3906,0,0
3165,0,0
3800,0,0
3415,0,0
9429,0,0
16597,0,0
3291,0,0
4153,0,0
11791,0,0
5520,0,0
3555,0,0
2978,0,0
3466,0,0
3018,0,0
4377,0,0
3478,0,0
3323,0,0
3105,0,0
3058,0,0
3163,0,0
1976,0,0
2126,0,0
816,0,0
1548,0,0
920,0,0
789,0,0
2222,0,0
1786,0,0
1041,0,0
1067,0,0
871,0,0
27451,0,0
8997,0,0
10100,0,0
2688,12,0
3130,0,0
1501,0,0
2191,0,0
730,0,0
223,0,0
1220,0,0
218,0,0
908,0,0
585,0,0
1650,0,0
352,0,0
88,0,0
114,0,0
628,0,0
214,0,0
260,0,0
338,0,0
682,0,0
427,0,0
1637,0,0
394,0,0
305,0,0
312,0,0
415,0,0
1321,0,0
289,0,0
275,0,0
268,0,0
2540,4,0
2141,0,0
2169,0,0
2067,0,0
2084,0,0
2860,0,0
2837,0,0
2055,0,0
3630,0,0
2027,0,0
2085,0,0
2051,0,0
2505,0,0
1978,0,0
1989,0,0
1979,0,0
2012,0,0
2375,0,0
2017,0,0
2023,0,0
2108,0,0
1978,0,0
2105,0,0
4179,0,0
599,0,0
103,0,0
51,0,0
4343,0,0
8946,0,0
627,0,0
1339,0,0
365,0,0
422,0,0
495,0,0
464,0,0
1815,0,0
8812,0,0
281,0,0
697,0,0
2285,0,0
534,0,0
582,0,0
1166,0,0
178,0,0
932,0,0
355,0,0
1405,0,0
3315,0,0
984,0,0
819,0,0
763,0,0
783,0,0
2355,0,0
1233,0,0
756,0,0
684,0,0
694,0,0
706,0,0
678,0,0
1788,0,0
1015,0,0
871,0,0
810,0,0
694,0,0
1029,0,0
2013,0,0
1634,0,0
3181,0,0
4978,0,0
2454,0,0
1966,0,0
1962,0,0
1385,0,0
1890,0,0
1668,0,0
1608,0,0
1718,0,0
1875,0,0
1341,0,0
1383,0,0
1351,0,0
1430,0,0
1344,0,0
1402,0,0
1360,0,0
2229,0,0
3580,0,0
1523,0,0
2428,0,0
1599,0,0
1748,0,0
1987,0,0
5828,0,0
3552,0,0
1385,0,0
1670,0,0
1524,0,0
1495,0,0
1851,0,0
1419,0,0
1423,0,0
1518,0,0
1906,0,0
1475,0,0
1466,0,0
1364,0,0
1435,0,0
4169,12,0
3312,12,0
4381,0,0
4627,18,0
4072,0,0
3795,0,0
5784,20,0
2720,0,0
3676,0,0
2670,0,0
2701,0,0
4924,14,0
3086,4,0
3275,0,0
2907,0,0
2786,0,0
2694,0,0
2848,0,0
2900,0,0
2653,0,0
2701,0,0
2903,0,0
2703,0,0
3582,46,0
3486,0,0
2682,0,0
2704,0,0
2871,0,0
2682,0,0
3043,0,0
3286,0,0
3284,4,0
2896,0,0
3003,0,0
4812,18,0
2732,0,0
2642,0,0
2642,0,0
6372,0,0
2567,0,0
1183,0,0
817,0,0
1001,0,0
1180,0,0
742,0,0
1030,0,0
744,0,0
4205,0,0
1534,0,0
2833,0,0
24043,22,0
2591,0,0
4065,0,0
2660,0,0
4675,0,0
2098,0,0
3249,0,0
2308,0,0
1656,0,0
1633,0,0
1454,0,0
2097,0,0
1012,0,0
1336,0,0
387,0,0
334,0,0
2104,0,0
568,0,0
562,0,0
729,0,0
14462,6,0
10526,0,0
15921,30,0
9612,0,0
10015,20,0
9976,0,0
9576,0,0
15371,18,0
9852,0,0
9568,0,0
9655,0,0
10116,0,0
11694,60,80
9909,0,0
9816,28,0
11009,38,0
9810,0,0
11416,42,0
9896,0,0
10148,14,0
9922,28,0
9540,0,0
10251,10,0
9646,0,0
10777,60,0
10781,78,0
9979,0,0
10080,0,0
9741,0,0
9667,0,0
9786,0,0
9858,22,0
9816,0,0
9657,0,0
10242,0,0
9795,0,0
9818,0,0
9556,0,0
9591,0,0
9586,0,0
9592,0,0
9654,0,0
9586,10,0
9618,0,0
9557,0,0
9527,0,0
9497,0,0
9516,0,0
9733,28,0
9526,0,0
552,0,0
500,0,0
489,0,0
428,0,0
1995,0,0
240,0,0
666,0,0
423,0,0
198,0,0
276,0,0
1770,0,0
504,0,0
422,0,0
609,0,0
521,0,0
1465,0,0
388,0,0
348,0,0
651,0,0
7806,0,0
17879,0,0
816,0,0
4175,0,0
983,0,0
482,0,0
114,0,0
755,0,0
1903,0,0
2185,0,0
1220,0,0
931,0,0
1015,0,0
881,0,0
1327,0,0
967,0,0
1118,0,0
835,0,0
3482,0,0
163,0,0
143,0,0
70,0,0
671,0,0
318,0,0
1296,0,0
877,0,0
3613,0,0
3890,0,0
770,0,0
1845,0,0
1879,0,0
1051,0,0
1742,0,0
1418,0,0
782,0,0
859,0,0
890,0,0
806,0,0
2888,0,0
1964,0,0
2423,0,0
833,0,0
1120,0,0
2115,0,0
1208,0,0
843,0,0
1104,0,0
8099,0,0
24272,0,0
3291,0,0
3459,0,0
8340,0,0
2978,0,0
1816,0,0
2161,0,0
2058,0,0
2640,0,0
1678,0,0
2416,0,0
1847,0,0
258,0,0
1200,0,0
2908,0,0
3257,0,0
195,0,0
619,0,0
6411,0,0
17944,0,0
1031,0,0
4852,0,0
552,0,0
488,0,0
2212,0,0
669,0,0
2744,4,0
515,0,0
560,0,0
897,0,0
347,0,0
203,0,0
588,0,0
177,0,0
87,0,0
43,0,0
857,0,0
12594,0,0
365,0,0
387,0,0
434,0,0
7672,0,0
1249,0,0
1915,0,0
7152,10,0
10895,10,0
1913,0,0
3790,6,0
1784,0,0
1384,0,0
1222,0,0
1126,0,0
808,0,0
784,0,0
2125,0,0
762,0,0
830,0,0
171,0,0
319,0,0
307,0,0
476,0,0
532,0,0
369,0,0
586,0,0
420,0,0
398,0,0
346,0,0
1129,0,0
522,0,0
656,0,0
510,0,0
1097,0,0
2229,0,0
26494,0,0
26491,0,0
28210,10,0
27194,8,0
26478,0,0
26164,0,0
27347,10,0
26566,0,0
27112,0,0
26430,0,0
26624,0,0
26319,4,0
27278,20,0
27569,0,0
26617,0,0
26283,0,0
26522,0,0
26281,10,0
26314,0,0
26161,0,0
26759,0,0
26484,0,0
26250,0,0
27380,10,0
27389,0,0
26576,0,0
26126,0,0
26140,0,0
26518,0,0
26179,0,0
26141,0,0
28371,0,0
27408,8,0
31433,16,0
26282,0,0
26485,12,0
26672,8,0
26202,0,0
26215,0,0
26752,10,0
26257,0,0
26736,12,0
26320,6,0
26580,0,0
26424,0,0
27261,0,0
26241,0,0
27471,0,0
26503,0,0
27224,0,0
26617,14,0
27354,0,0
26381,0,0
26227,0,0
26504,0,0
26271,0,0
26516,0,0
26144,0,0
26247,4,0
26517,0,0
26255,0,0
26243,0,0
26194,0,0
26160,0,0
26133,0,0
26520,8,0
26172,0,0
26177,0,0
26142,0,0
26253,0,0
26126,0,0
26153,0,0
26395,0,0
26201,0,0
26131,0,0
26124,0,0
26444,0,0
26168,0,0
26430,0,0
26230,0,0
26320,0,0
26137,4,0
26283,0,0
26174,0,0
26254,0,0
26379,0,0
26184,0,0
26167,0,0
26172,0,0
26300,0,0
26125,0,0
26289,0,0
26236,0,0
26123,0,0
26140,0,0
26294,0,0
340,0,0
1678,0,0
446,0,0
376,0,0
444,0,0
331,0,0
3833,0,0
2339,0,0
2495,0,0
3001,0,0
2702,0,0
2468,0,0
2579,0,0
2547,0,0
3511,0,0
2352,0,0
2723,0,0
2507,0,0
3297,0,0
2550,0,0
2969,0,0
2458,0,0
2711,0,0
2678,0,0
2813,0,0
2485,0,0
2347,0,0
2501,0,0
2721,0,0
2968,0,0
2310,0,0
2303,0,0
2362,0,0
193,0,0
1129,0,0
778,0,0
1074,0,0
1169,0,0
647,0,0
1348,0,0
981,0,0
858,0,0
2281,0,0
3176,0,0
2078,0,0
883,0,0
587,0,0
1210,0,0
1141,0,0
1028,0,0
890,0,0
979,0,0
845,4,0
836,0,0
836,0,0
891,0,0
836,0,0
836,0,0
836,0,0
836,0,0
836,0,0
2486,0,0
3171,0,0
2469,0,0
1487,0,0
1019,0,0
1543,0,0
2078,0,0
1157,0,0
837,0,0
753,0,0
753,0,0
753,0,0
6765,0,0
6983,0,0
6861,0,0
9372,32,0
7872,0,0
7659,16,0
10305,20,0
6847,16,0
7370,0,0
7958,10,0
6951,0,0
8517,16,0
6688,0,0
7234,18,0
8586,22,0
6741,18,0
7482,20,0
7485,18,0
6866,0,0
7151,0,0
6906,0,0
6981,0,0
7303,0,0
7842,0,0
7143,0,0
7575,0,0
8959,0,0
7058,0,0
6936,0,0
6877,0,0
6966,0,0
7194,8,0
7678,0,0
7019,0,0
7289,0,0
7537,8,0
6864,0,0
6657,0,0
7306,0,0
6624,0,0
6811,0,0
6549,0,0
6553,0,0
6549,0,0
6549,0,0
6653,0,0
6595,0,0
6598,0,0
4357,0,0
445,0,0
1774,0,0
935,0,0
1288,0,0
312,0,0
4719,0,0
2468,0,0
726,0,0
976,0,0
492,0,0
555,0,0
488,0,0
450,0,0
448,0,0
952,0,0
1300,0,0
629,0,0
160,0,0
958,0,0
176,0,0
545,0,0
157,0,0
290,0,0
947,0,0
606,0,0
3155,0,0
6972,0,0
6958,0,0
1767,0,0
1575,0,0
1239,0,0
1162,0,0
1738,4,0
1660,0,0
1075,0,0
1037,0,0
1077,0,0
3062,0,0
2115,0,0
2262,0,0
3194,0,0
2748,0,0
5132,0,0
2123,0,0
2096,0,0
2361,0,0
2076,0,0
2267,4,0
2417,0,0
2223,0,0
2051,0,0
1101,0,0
1243,0,0
1076,0,0
2684,0,0
1605,0,0
1511,0,0
1300,0,0
1243,0,0
1026,0,0
1469,0,0
1013,0,0
1013,0,0
1013,0,0
1013,0,0
1962,0,0
966,0,0
295,0,0
424,0,0
1535,0,0
4581,0,0
863,0,0
2049,0,0
1489,0,0
1285,0,0
1072,0,0
1986,0,0
1212,0,0
788,0,0
858,0,0
853,0,0
1010,0,0
367,0,0
325,0,0
5595,0,0
2478,0,0
5752,0,0
3673,0,0
2543,0,0
2353,0,0
2275,0,0
2391,0,0
2444,0,0
2042,0,0
3430,0,0
2476,0,0
2163,0,0
2210,0,0
2013,0,0
2824,0,0
2129,0,0
2337,0,0
2630,0,0
2178,0,0
2197,0,0
2186,0,0
1963,0,0
1965,0,0
2144,0,0
2391,0,0
1978,0,0
2181,0,0
1985,0,0
1266,0,0
484,0,0
116,0,0
373,0,0
1604,0,0
393,0,0
301,0,0
306,0,0
800,0,0
175,0,0
83,0,0
14175,4,0
387,0,0
323,0,0
520,0,0
332,0,0
2679,0,0
485,0,0
319,0,0
1378,0,0
689,0,0
843,0,0
1266,0,0
4775,0,0
805,0,0
649,0,0
575,0,0
566,0,0
1233,0,0
616,0,0
808,0,0
635,0,0
363,0,0
760,0,0
155,0,0
1589,0,0
4667,0,0
1116,0,0
685,0,0
458,0,0
436,0,0
190,0,0
4917,0,0
536,0,0
505,0,0
1132,0,0
717,0,0
461,0,0
444,0,0
352,0,0
655,0,0
247,0,0
1397,0,0
785,0,0
128,0,0
130,0,0
1010,0,0
1695,0,0
180,0,0
362,0,0
1261,0,0
2036,0,0
364,0,0
466,0,0
2125,0,0
1301,0,0
174,0,0
1311,0,0
260,0,0
287,0,0
5443,0,0
5446,0,0
5270,0,0
8719,0,0
7062,0,0
6346,0,0
6247,0,0
5643,0,0
7998,0,0
5341,0,0
8167,0,0
5688,0,0
5165,0,0
5784,6,0
5304,0,0
6372,0,0
5160,0,0
5277,0,0
5747,0,0
6393,0,0
6031,0,0
5353,0,0
5188,0,0
5115,0,0
5129,0,0
5112,0,0
5112,0,0
5112,0,0
5200,0,0
5112,0,0
5112,0,0
1504,0,0
9844,8,0
1500,0,0
1847,6,0
2385,0,0
1963,0,0
2383,12,0
1377,0,0
1725,6,0
2292,0,0
1483,6,0
1329,0,0
1637,0,0
2902,0,0
1766,0,0
1518,0,0
1531,0,0
1313,0,0
1756,0,0
1306,0,0
1370,0,0
1252,0,0
1252,0,0
3344,0,0
2267,0,0
1416,0,0
1757,0,0
1660,0,0
2511,0,0
2072,0,0
2394,0,0
1458,0,0
1457,0,0
1487,0,0
2012,0,0
8753,0,0
1634,0,0
2555,0,0
2650,0,0
2726,0,0
2434,0,0
2070,0,0
1465,0,0
1735,0,0
1482,0,0
1746,0,0
1413,0,0
1375,0,0
1399,0,0
6522,0,0
3181,0,0
2634,0,0
1432,0,0
1120,0,0
794,0,0
879,0,0
592,0,0
592,0,0
1239,0,0
2810,0,0
1476,0,0
1847,0,0
2182,0,0
1906,0,0
1542,0,0
1714,0,0
1417,0,0
1216,0,0
1154,0,0
1288,0,0
1159,0,0
1140,0,0
1149,0,0
1140,0,0
1140,0,0
1140,0,0
1140,0,0
1140,0,0
3569,0,0
2944,0,0
4540,0,0
3663,0,0
3406,0,0
3272,0,0
3500,0,0
3427,0,0
3444,0,0
3928,0,0
3165,0,0
3367,0,0
3045,0,0
3353,0,0
2880,0,0
2961,0,0
2839,0,0
2890,0,0
2912,0,0
2851,0,0
2861,0,0
2836,0,0
2865,0,0
3048,0,0
2882,0,0
2893,0,0
10178,0,0
7157,6,0
6879,0,0
6737,0,0
7163,0,0
10335,0,0
7967,0,0
7336,0,0
7688,0,0
6691,0,0
7232,0,0
6941,0,0
9815,0,0
7244,0,0
8435,6,0
7243,12,0
8946,0,0
7896,0,0
6921,0,0
8543,0,0
7111,0,0
6636,0,0
7155,0,0
8239,0,0
7852,0,0
6865,0,0
6997,0,0
6946,0,0
6853,0,0
7490,0,0
6812,0,0
7051,0,0
6748,0,0
6744,0,0
6790,0,0
6582,0,0
6582,0,0
6582,0,0
6630,0,0
6582,0,0
6582,0,0
6582,0,0
6582,0,0
6582,0,0
1884,0,0
827,0,0
489,0,0
376,0,0
1051,0,0
557,0,0
321,0,0
654,0,0
3293,0,0
394,0,0
1136,0,0
556,4,0
4957,0,0
4029,0,0
4158,0,0
3866,0,0
7422,0,0
6021,0,0
3873,0,0
6032,0,0
4642,0,0
4198,0,0
4054,0,0
3695,0,0
5894,0,0
4513,0,0
5630,0,0
3732,0,0
4019,4,0
4795,0,0
3788,0,0
4108,0,0
3798,0,0
3654,0,0
3646,0,0
3768,0,0
3647,0,0
3645,0,0
25326,0,0
23177,0,0
26321,50,0
25490,0,0
26558,12,0
26478,0,0
25077,50,0
23211,0,0
25502,4,0
34937,16,0
24880,50,0
23971,0,0
25254,16,0
25114,0,0
23935,0,0
23097,4,0
24170,0,0
24288,0,0
23026,0,0
23864,22,0
25600,0,0
23698,6,0
22964,0,0
24713,46,0
24690,0,0
23107,0,0
25139,70,0
23649,0,0
23332,0,0
23407,0,0
22862,0,0
23008,0,0
23077,0,0
23011,0,0
24950,0,0
23289,0,0
23155,0,0
23892,0,0
24331,0,0
23505,0,0
23297,10,0
23274,6,0
22942,0,0
23002,0,0
25132,0,0
23318,0,0
23134,0,0
23408,6,0
23405,0,0
23851,0,0
24382,40,0
23227,0,0
23214,0,0
23078,0,0
23063,0,0
23356,0,0
22810,0,0
23194,22,0
23206,0,0
22918,0,0
23046,0,0
22942,0,0
23307,0,0
23159,0,0
23148,0,0
23073,0,0
22813,0,0
22907,0,0
23204,0,0
23002,0,0
23062,0,0
22961,0,0
22805,0,0
22870,0,0
22942,0,0
22798,0,0
22792,0,0
22792,0,0
22792,0,0
22792,0,0
22792,0,0
22850,0,0
22891,0,0
22792,0,0
22792,0,0
22812,0,0
22792,0,0
1303,0,0
2951,0,0
2388,0,0
1267,0,0
2375,0,0
1628,0,0
1292,0,0
1353,0,0
1599,0,0
1648,0,0
1324,0,0
1626,0,0
1607,0,0
1312,0,0
1231,0,0
1231,0,0
1228,0,0
1246,0,0
1228,0,0
1642,0,0
3717,0,0
4808,0,0
2139,0,0
1813,0,0
2234,0,0
1542,0,0
1549,0,0
1051,0,0
2388,0,0
1738,0,0
3998,0,0
1626,0,0
936,0,0
1224,0,0
826,0,0
1124,0,0
1052,0,0
1610,0,0
2218,0,0
1491,0,0
1416,0,0
2044,0,0
1136,0,0
1253,0,0
1040,0,0
1114,0,0
1121,0,0
1037,0,0
1039,0,0
1032,0,0
1018,0,0
1081,0,0
1072,0,0
155,0,0
11182,0,0
9525,0,0
8809,0,0
7664,0,0
11339,0,0
8393,0,0
9260,0,0
10058,10,0
8265,0,0
9551,0,0
8119,0,0
9535,0,0
7873,0,0
8014,0,0
10092,0,0
8835,0,0
8337,0,0
8363,0,0
7860,0,0
9993,0,0
8050,0,0
8880,0,0
8197,0,0
8934,0,0
7925,0,0
8575,0,0
7699,0,0
9243,0,0
7865,0,0
7959,0,0
7861,0,0
8009,0,0
8025,0,0
7650,0,0
7873,0,0
7596,0,0
7590,0,0
7590,0,0
7599,0,0
7590,0,0
7822,0,0
7590,0,0
18566,0,0
18825,0,0
16288,0,0
16433,0,0
17446,0,0
17904,0,0
17579,70,0
21835,70,0
16926,70,0
16827,74,0
18317,84,0
17911,4,0
16718,0,0
16460,0,0
19389,8,0
18781,6,0
18437,88,30
18487,4,0
16190,0,0
17104,0,0
18913,12,0
17093,0,0
16467,0,0
18329,0,0
17067,72,0
16228,0,0
18190,0,0
16142,0,0
16809,0,0
16223,0,0
16122,0,0
16158,0,0
17214,74,0
16328,0,0
17255,0,0
16514,0,0
16124,0,0
16386,0,0
16457,0,0
16290,0,0
17313,72,0
16179,0,0
16379,4,0
16897,0,0
16635,0,0
16283,0,0
16304,0,0
16034,0,0
16950,0,0
16047,0,0
16279,0,0
16314,0,0
16062,0,0
16138,0,0
16029,0,0
16036,0,0
16061,0,0
16013,0,0
16041,0,0
16007,0,0
16168,0,0
16007,0,0
16007,0,0
16007,0,0
16007,0,0
16007,0,0
16719,0,0
16007,0,0
16007,0,0
3718,0,0
2545,0,0
3441,0,0
3373,0,0
3856,0,0
2880,0,0
2546,0,0
2722,0,0
3047,0,0
3591,0,0
4367,0,0
9811,0,0
2616,0,0
4132,0,0
3004,0,0
2468,0,0
7860,0,0
5511,0,0
3026,0,0
3492,0,0
2850,6,0
2690,0,0
2943,0,0
2478,0,0
2586,0,0
2560,0,0
2505,0,0
2458,0,0
4058,0,0
1297,0,0
1601,0,0
522,0,0
453,0,0
469,0,0
557,0,0
727,0,0
1118,0,0
2017,0,0
2747,0,0
1469,0,0
1895,0,0
1905,0,0
2285,0,0
5315,0,0
9918,0,0
2237,0,0
2553,0,0
1969,0,0
1911,0,0
1794,0,0
1409,0,0
2120,0,0
1450,0,0
1553,0,0
331,0,0
799,0,0
347,0,0
252,0,0
1792,0,0
120,0,0
1066,0,0
3697,0,0
806,0,0
4593,0,0
6290,0,0
4838,0,0
1090,0,0
2426,0,0
1194,0,0
1064,0,0
1208,0,0
269,0,0
249,0,0
95,0,0
111,0,0
228,0,0
1381,0,0
278,0,0
789,0,0
600,0,0
498,0,0
250,0,0
606,0,0
243,0,0
388,0,0
227,0,0
322,0,0
2583,0,0
1362,0,0
2665,0,0
1472,0,0
1580,0,0
9930,0,0
1346,0,0
5776,0,0
1740,0,0
1703,0,0
1675,0,0
1534,0,0
1531,0,0
1429,0,0
1424,0,0
1651,0,0
1792,0,0
1655,0,0
2333,0,0
9598,0,0
2199,0,0
1323,0,0
2548,0,0
1525,0,0
1686,0,0
1081,0,0
1483,0,0
986,0,0
1088,0,0
991,0,0
1000,0,0
1807,0,0
607,0,0
406,0,0
282,0,0
475,0,0
229,0,0
221,0,0
198,0,0
222,0,0
284,0,0
3064,0,0
532,0,0
576,0,0
492,0,0
344,0,0
364,0,0
2114,0,0
2375,0,0
1694,0,0
1589,0,0
1940,10,0
1762,10,0
1909,0,0
1709,0,0
1759,0,0
1657,0,0
2064,0,0
2856,0,0
2843,0,0
1790,0,0
1809,0,0
1872,0,0
1975,0,0
1864,0,0
1683,0,0
1608,0,0
2197,0,0
1595,0,0
1598,0,0
1643,0,0
1656,0,0
2187,0,0
1604,0,0
252,0,0
206,0,0
1769,0,0
82,0,0
231,0,0
1273,0,0
2177,0,0
1137,0,0
1018,0,0
1208,0,0
1178,0,0
837,0,0
716,0,0
1061,0,0
1100,0,0
897,0,0
2115,0,0
1667,0,0
1623,0,0
4400,0,0
2971,0,0
1561,0,0
2008,0,0
1627,0,0
1534,0,0
1537,0,0
1545,0,0
1524,0,0
1541,0,0
1565,0,0
1569,0,0
1745,0,0
1499,0,0
1367,0,0
191,0,0
482,0,0
172,0,0
149,0,0
633,0,0
1064,0,0
1447,0,0
4897,0,0
1327,0,0
1450,0,0
1222,0,0
2194,0,0
1075,0,0
1171,0,0
1881,0,0
1229,0,0
1028,0,0
2548,0,0
1040,0,0
1129,0,0
157,0,0
2289,0,0
209,0,0
84,0,0
3061,20,0
2042,0,0
2049,0,0
2671,0,0
2118,0,0
3038,0,0
2366,0,0
2092,0,0
2749,0,0
2381,18,0
3474,0,0
3038,0,0
1772,0,0
1772,0,0
1777,0,0
