"1,0-nd","2,0-nd","3,0-nd"
189,0,0
41,0,0
115,0,0
119,0,0
111,0,0
1749,386,0
336,0,0
67,0,0
593,140,0
354,0,0
289,0,0
71,0,0
59,0,0
6,0,0
432,0,0
66,0,0
86,0,0
21,0,0
910,0,0
111,0,0
1711,336,0
1517,198,0
126,0,0
346,0,0
818,0,0
115,0,0
44,0,0
463,40,0
798,0,0
41,0,0
51,0,0
258,0,0
44,0,0
25,0,0
491,1062,0
180,0,0
57,0,0
89,0,0
1600,1772,0
465,0,0
80,0,0
532,196,0
184,0,0
72,0,0
103,0,0
130,0,0
188,0,0
473,0,0
1580,772,0
53,0,0
188,0,0
177,0,0
303,0,0
12,0,0
16,0,0
129,0,0
22,0,0
307,0,0
552,0,0
352,0,0
175,0,0
152,0,0
784,158,0
250,0,0
109,0,0
169,0,0
37,0,0
213,0,0
157,0,0
46,0,0
305,0,0
41,0,0
1049,0,0
23,0,0
25,0,0
242,0,0
73,0,0
930,0,0
41,0,0
1955,1316,0
363,0,0
290,0,0
281,0,0
401,0,0
1448,0,0
580,0,0
668,0,0
1343,1282,0
88,0,0
1623,46,0
270,0,0
204,0,0
354,0,0
47,0,0
315,0,0
151,0,0
103,0,0
197,0,0
324,0,0
53,0,0
433,0,0
42,0,0
239,0,0
119,0,0
41,0,0
98,0,0
856,0,0
230,0,0
315,0,0
103,0,0
173,0,0
47,0,0
262,0,0
332,0,0
28,0,0
290,0,0
43,0,0
312,0,0
155,0,0
26,0,0
230,0,0
84,0,0
103,0,0
89,0,0
108,0,0
230,0,0
506,0,0
17,0,0
262,0,0
114,0,0
42,0,0
70,0,0
359,0,0
192,0,0
78,0,0
11,0,0
79,0,0
56,0,0
60,0,0
14,0,0
199,0,0
126,0,0
190,0,0
195,0,0
280,172,0
197,0,0
221,0,0
17,0,0
445,112,0
55,0,0
376,0,0
52,0,0
50,0,0
385,0,0
52,0,0
1080,0,0
200,0,0
247,0,0
28,0,0
228,0,0
17,0,0
122,0,0
1346,1666,156
51,0,0
35,0,0
107,0,0
264,0,0
173,0,0
363,0,0
141,0,0
268,0,0
1226,140,0
77,0,0
189,0,0
346,0,0
330,0,0
52,0,0
10,0,0
94,0,0
163,0,0
72,0,0
89,0,0
303,38,0
353,0,0
119,0,0
1952,908,0
368,0,0
63,0,0
62,0,0
1365,0,0
72,0,0
137,0,0
51,0,0
66,0,0
100,0,0
32,0,0
26,0,0
412,0,0
1695,1438,0
222,0,0
201,0,0
287,0,0
250,0,0
386,0,0
36,0,0
91,0,0
515,0,0
45,0,0
271,108,0
261,0,0
598,32,0
13,0,0
1061,230,0
502,0,0
1486,604,0
82,0,0
120,0,0
66,0,0
604,0,0
69,0,0
393,76,0
11,0,0
138,0,0
132,0,0
26,0,0
12,0,0
183,0,0
878,196,0
187,0,0
359,0,0
41,0,0
400,0,0
153,0,0
397,0,0
81,0,0
350,0,0
33,0,0
164,0,0
80,0,0
15,0,0
928,386,0
34,0,0
1018,474,0
1421,1094,0
148,0,0
44,0,0
9,0,0
31,0,0
88,0,0
557,40,0
146,0,0
242,0,0
87,0,0
5,0,0
106,0,0
333,0,0
55,0,0
194,0,0
1055,72,0
346,0,0
310,0,0
276,0,0
110,0,0
418,0,0
2368,388,0
199,0,0
57,0,0
724,16,0
52,0,0
199,0,0
120,0,0
121,0,0
116,0,0
74,0,0
236,0,0
32,0,0
7,0,0
980,0,0
179,0,0
116,0,0
143,0,0
96,0,0
129,0,0
34,0,0
30,0,0
430,0,0
203,0,0
9,0,0
14,0,0
416,36,0
418,0,0
110,0,0
87,0,0
1181,238,0
95,0,0
9,0,0
474,0,0
126,0,0
304,0,0
490,202,0
253,0,0
109,0,0
486,0,0
341,0,0
127,0,0
111,0,0
119,0,0
6,0,0
201,0,0
266,0,0
1328,678,0
55,0,0
100,0,0
1760,568,0
112,0,0
277,0,0
643,34,0
37,0,0
67,0,0
76,0,0
239,0,0
43,0,0
9,0,0
42,0,0
76,0,0
92,0,0
87,0,0
117,0,0
156,0,0
14,0,0
93,0,0
77,0,0
68,0,0
311,0,0
212,0,0
96,0,0
83,0,0
333,0,0
91,22,0
353,0,0
466,0,0
73,0,0
296,0,0
155,0,0
1140,356,0
178,0,0
304,0,0
106,0,0
129,0,0
58,0,0
36,0,0
240,0,0
33,0,0
72,0,0
373,0,0
120,0,0
100,0,0
60,0,0
66,0,0
107,0,0
1185,514,0
1066,116,0
109,0,0
487,0,0
142,0,0
98,0,0
139,0,0
79,0,0
253,0,0
27,0,0
52,0,0
10,0,0
244,0,0
144,0,0
317,0,0
161,0,0
225,0,0
28,0,0
241,0,0
26,0,0
68,0,0
179,0,0
166,0,0
1487,604,0
195,0,0
25,0,0
352,0,0
15,0,0
84,0,0
56,0,0
6,0,0
47,0,0
15,0,0
562,0,0
34,0,0
77,0,0
169,0,0
42,0,0
178,0,0
97,0,0
134,0,0
41,0,0
35,0,0
213,0,0
4,0,0
260,0,0
65,0,0
318,0,0
402,0,0
237,0,0
101,0,0
470,0,0
176,0,0
71,0,0
192,0,0
977,132,0
335,0,0
578,0,0
37,0,0
8,0,0
51,0,0
218,0,0
342,0,0
217,0,0
13,0,0
533,0,0
22,0,0
139,0,0
27,0,0
168,0,0
116,22,0
48,0,0
113,0,0
231,0,0
349,6,0
141,0,0
202,0,0
1418,156,0
504,46,0
370,0,0
333,0,0
315,0,0
471,0,0
155,0,0
363,44,0
153,0,0
234,0,0
499,0,0
44,0,0
59,0,0
94,0,0
142,0,0
117,0,0
54,0,0
8,0,0
113,0,0
5,0,0
37,0,0
144,0,0
249,0,0
51,0,0
55,0,0
239,0,0
98,0,0
170,0,0
268,0,0
511,0,0
186,0,0
340,0,0
48,0,0
41,0,0
163,0,0
38,0,0
172,0,0
29,0,0
86,0,0
859,276,0
2147,622,0
14,0,0
57,0,0
327,0,0
436,0,0
61,0,0
430,0,0
39,0,0
13,0,0
24,0,0
106,0,0
12,0,0
143,0,0
78,0,0
79,0,0
63,0,0
64,0,0
94,0,0
16,0,0
326,0,0
16,0,0
177,0,0
78,0,0
238,0,0
241,0,0
54,0,0
169,0,0
71,0,0
278,0,0
469,0,0
40,0,0
118,0,0
29,0,0
150,0,0
1977,718,0
117,0,0
126,0,0
218,0,0
307,0,0
145,0,0
31,0,0
229,0,0
132,0,0
28,0,0
106,0,0
126,0,0
169,0,0
260,0,0
29,0,0
28,0,0
176,0,0
107,0,0
82,0,0
41,0,0
72,0,0
53,0,0
54,0,0
48,0,0
91,0,0
20,0,0
51,0,0
124,0,0
122,0,0
362,26,0
228,0,0
133,0,0
172,0,0
486,0,0
50,0,0
58,0,0
35,0,0
83,0,0
21,0,0
240,0,0
50,0,0
26,0,0
249,0,0
54,0,0
69,0,0
942,0,0
78,0,0
53,0,0
41,0,0
399,156,0
101,0,0
117,0,0
85,0,0
486,0,0
461,0,0
40,0,0
205,0,0
602,0,0
13,0,0
1228,308,0
52,0,0
441,0,0
234,0,0
172,0,0
42,0,0
119,0,0
1253,168,0
390,0,0
395,0,0
334,0,0
56,0,0
66,0,0
384,0,0
438,40,0
184,0,0
196,0,0
108,0,0
144,0,0
7,0,0
127,0,0
96,0,0
78,0,0
316,0,0
177,0,0
32,0,0
3,0,0
361,0,0
21,0,0
103,0,0
375,0,0
286,0,0
398,0,0
142,0,0
189,0,0
180,8,0
335,0,0
212,0,0
63,0,0
89,0,0
127,0,0
58,0,0
274,0,0
709,366,0
82,0,0
216,0,0
41,0,0
12,0,0
37,0,0
237,0,0
82,0,0
1373,628,0
227,0,0
41,0,0
81,0,0
16,0,0
75,0,0
565,202,0
179,0,0
122,0,0
150,0,0
29,0,0
162,0,0
18,0,0
371,0,0
460,166,0
627,0,0
94,0,0
95,0,0
15,0,0
30,0,0
54,0,0
269,6,0
373,140,0
67,0,0
1911,202,0
351,0,0
80,0,0
64,0,0
57,0,0
16,0,0
78,0,0
137,0,0
42,0,0
39,0,0
231,0,0
320,0,0
115,0,0
692,314,0
356,0,0
172,46,0
43,0,0
9,0,0
420,0,0
462,126,0
515,56,0
19,0,0
362,12,0
136,0,0
32,0,0
140,0,0
259,0,0
132,0,0
10,0,0
40,0,0
191,0,0
244,0,0
601,0,0
127,0,0
7,0,0
46,0,0
4,0,0
80,0,0
22,0,0
262,0,0
40,0,0
73,0,0
94,0,0
63,0,0
92,0,0
66,0,0
36,0,0
39,0,0
1287,0,0
483,0,0
337,0,0
172,0,0
283,0,0
298,0,0
113,0,0
469,0,0
43,0,0
106,0,0
423,0,0
47,0,0
329,0,0
294,20,0
126,0,0
348,0,0
216,0,0
136,0,0
96,0,0
202,0,0
10,0,0
161,0,0
151,0,0
333,70,0
350,0,0
361,0,0
150,0,0
70,0,0
8,0,0
41,0,0
92,0,0
467,0,0
215,0,0
25,0,0
636,0,0
64,0,0
448,0,0
389,190,0
47,0,0
101,0,0
41,0,0
160,0,0
144,0,0
82,0,0
35,0,0
90,0,0
232,0,0
474,0,0
983,0,0
634,300,0
161,0,0
117,0,0
186,0,0
38,0,0
182,0,0
314,0,0
89,0,0
96,0,0
158,8,0
123,0,0
62,0,0
29,0,0
126,0,0
434,30,0
216,0,0
296,0,0
103,0,0
49,0,0
111,0,0
13,0,0
106,0,0
100,0,0
316,0,0
67,0,0
499,0,0
83,0,0
395,8,0
42,0,0
57,0,0
12,0,0
13,0,0
278,0,0
36,0,0
15,0,0
239,0,0
803,392,0
577,0,0
178,0,0
86,0,0
194,24,0
36,0,0
688,54,0
74,0,0
21,0,0
26,0,0
101,0,0
698,0,0
59,0,0
84,0,0
111,0,0
35,0,0
386,0,0
310,0,0
12,0,0
502,158,0
48,0,0
288,0,0
293,0,0
276,0,0
593,0,0
152,0,0
63,0,0
174,0,0
347,0,0
41,0,0
94,0,0
104,0,0
42,0,0
131,0,0
233,0,0
155,0,0
170,32,0
97,0,0
59,0,0
80,0,0
109,0,0
187,0,0
76,0,0
360,0,0
213,0,0
241,0,0
220,0,0
149,0,0
874,20,0
213,0,0
27,0,0
337,0,0
131,0,0
28,0,0
37,0,0
58,0,0
299,0,0
379,124,0
66,0,0
274,0,0
61,0,0
130,0,0
365,0,0
58,0,0
630,228,0
94,0,0
156,0,0
117,0,0
26,0,0
252,0,0
231,0,0
119,0,0
331,0,0
21,0,0
177,0,0
484,0,0
118,0,0
71,0,0
573,1020,0
1076,4,0
71,0,0
566,64,0
153,0,0
272,0,0
83,0,0
156,0,0
249,0,0
140,0,0
1331,354,0
14,0,0
48,0,0
236,0,0
164,0,0
86,0,0
96,0,0
295,0,0
606,0,0
89,0,0
32,0,0
118,0,0
211,0,0
392,0,0
203,0,0
389,0,0
123,0,0
388,0,0
15,0,0
360,0,0
36,0,0
101,0,0
36,0,0
1390,348,0
336,22,0
539,18,0
179,0,0
60,0,0
388,132,0
282,0,0
75,0,0
279,0,0
73,0,0
244,30,0
44,0,0
278,0,0
2279,752,0
148,0,0
531,0,0
74,0,0
495,0,0
338,0,0
507,0,0
74,0,0
146,0,0
59,0,0
454,0,0
339,70,0
1356,348,0
79,0,0
178,0,0
18,0,0
46,0,0
20,0,0
10,0,0
99,0,0
637,60,0
65,0,0
206,0,0
4,0,0
15,0,0
384,0,0
1496,0,0
213,0,0
347,0,0
365,8,0
27,0,0
64,0,0
101,0,0
67,0,0
296,36,0
39,0,0
152,0,0
121,0,0
135,0,0
35,0,0
224,8,0
49,0,0
39,0,0
125,0,0
314,0,0
411,250,0
214,0,0
511,0,0
36,0,0
119,0,0
25,0,0
256,0,0
16,0,0
270,26,0
528,0,0
152,0,0
91,0,0
29,0,0
90,0,0
417,0,0
95,0,0
73,0,0
75,0,0
135,0,0
94,0,0
333,0,0
136,0,0
68,0,0
70,0,0
252,230,0
94,0,0
114,0,0
60,0,0
73,0,0
294,0,0
184,16,0
22,0,0
349,0,0
36,0,0
168,0,0
92,0,0
476,0,0
60,0,0
205,0,0
24,0,0
188,0,0
384,0,0
771,20,0
59,0,0
111,0,0
140,0,0
118,0,0
186,0,0
115,0,0
209,0,0
235,0,0
134,0,0
52,0,0
6,0,0
159,0,0
98,0,0
524,168,0
105,0,0
46,0,0
62,0,0
496,0,0
621,164,0
16,0,0
363,274,0
133,0,0
41,0,0
41,0,0
205,0,0
18,0,0
59,0,0
14,0,0
28,0,0
174,0,0
330,0,0
468,0,0
136,0,0
160,0,0
61,0,0
921,1272,0
11,0,0
72,0,0
153,0,0
129,0,0
102,0,0
29,0,0
449,154,0
39,0,0
53,0,0
477,0,0
250,0,0
192,0,0
153,0,0
56,0,0
84,0,0
153,30,0
23,0,0
469,0,0
85,0,0
197,0,0
32,0,0
16,0,0
874,170,0
82,0,0
78,0,0
29,0,0
15,0,0
77,0,0
115,0,0
35,0,0
205,0,0
76,0,0
290,0,0
556,320,0
209,0,0
420,0,0
339,334,0
43,0,0
7,0,0
161,0,0
363,0,0
39,0,0
76,0,0
74,0,0
203,0,0
211,0,0
180,0,0
105,0,0
136,0,0
14,0,0
65,0,0
14,0,0
13,0,0
31,0,0
70,0,0
5,0,0
513,12,0
121,0,0
228,0,0
886,102,0
373,0,0
185,0,0
94,68,0
436,0,0
20,0,0
420,252,0
56,0,0
37,0,0
76,0,0
347,0,0
43,0,0
37,0,0
168,0,0
23,0,0
136,0,0
1201,744,0
405,0,0
66,0,0
78,0,0
33,0,0
169,0,0
289,0,0
47,0,0
325,244,0
102,0,0
125,8,0
329,0,0
64,0,0
172,0,0
109,0,0
49,0,0
109,0,0
115,0,0
15,0,0
433,26,0
291,0,0
1355,202,0
199,0,0
68,0,0
327,0,0
99,0,0
64,0,0
16,0,0
1452,580,0
353,996,0
66,0,0
189,0,0
460,0,0
165,0,0
18,0,0
52,0,0
92,0,0
21,0,0
141,0,0
74,10,0
54,0,0
143,0,0
652,0,0
191,0,0
123,0,0
414,0,0
11,0,0
221,0,0
39,0,0
154,0,0
34,0,0
91,4,0
75,0,0
81,0,0
1093,1158,0
108,0,0
414,0,0
120,0,0
35,0,0
252,0,0
81,0,0
471,296,0
901,0,0
271,0,0
464,0,0
50,0,0
238,0,0
582,0,0
138,6,0
18,0,0
71,6,0
13,0,0
50,0,0
33,0,0
171,0,0
181,0,0
222,0,0
459,0,0
119,0,0
128,30,0
113,0,0
20,0,0
1448,302,0
284,0,0
401,0,0
51,0,0
62,0,0
715,174,0
113,0,0
14,0,0
98,0,0
36,0,0
143,0,0
147,0,0
98,0,0
824,436,30
78,0,0
94,0,0
457,0,0
115,0,0
312,0,0
174,0,0
43,0,0
32,0,0
3,0,0
187,0,0
72,0,0
126,0,0
69,0,0
103,0,0
193,0,0
41,0,0
52,0,0
220,26,0
83,0,0
323,0,0
74,0,0
152,0,0
53,0,0
6,0,0
34,0,0
71,0,0
607,136,0
79,0,0
227,0,0
629,0,0
63,0,0
876,112,0
140,0,0
406,0,0
29,0,0
67,0,0
30,0,0
139,0,0
59,0,0
26,0,0
173,0,0
1312,256,0
141,0,0
135,0,0
248,0,0
838,194,12
50,0,0
234,0,0
55,0,0
22,0,0
9,0,0
273,0,0
18,0,0
530,0,0
225,0,0
135,0,0
51,0,0
324,0,0
41,0,0
81,0,0
14,0,0
32,0,0
274,0,0
205,0,0
234,0,0
1468,1536,0
73,0,0
100,0,0
16,0,0
87,0,0
88,0,0
37,0,0
44,0,0
81,0,0
479,184,0
709,0,0
110,0,0
119,0,0
490,6,0
250,0,0
156,0,0
26,0,0
76,0,0
90,0,0
18,0,0
178,0,0
324,0,0
82,0,0
26,0,0
60,0,0
151,0,0
167,0,0
33,0,0
108,0,0
61,0,0
44,0,0
47,0,0
482,0,0
182,0,0
7,0,0
230,0,0
91,0,0
53,0,0
85,0,0
136,0,0
124,0,0
51,0,0
123,0,0
119,0,0
63,0,0
151,0,0
11,0,0
45,0,0
52,0,0
9,0,0
30,0,0
98,0,0
114,0,0
38,0,0
575,0,0
526,66,0
88,10,0
8,0,0
123,0,0
107,0,0
124,0,0
598,0,0
67,0,0
267,0,0
258,0,0
438,1038,0
69,0,0
72,0,0
34,0,0
725,0,0
279,24,0
8,0,0
247,0,0
55,0,0
132,0,0
46,0,0
138,0,0
282,90,0
40,0,0
176,0,0
346,252,0
210,0,0
72,0,0
103,0,0
11,0,0
439,0,0
66,0,0
246,0,0
87,0,0
26,0,0
57,0,0
153,0,0
46,0,0
929,328,0
157,0,0
91,0,0
498,0,0
239,0,0
165,0,0
10,0,0
55,0,0
85,0,0
131,0,0
211,0,0
278,4,0
427,0,0
178,198,0
141,0,0
76,0,0
153,0,0
155,0,0
674,184,0
792,238,0
727,0,0
30,0,0
40,0,0
18,0,0
141,0,0
110,0,0
122,0,0
69,0,0
134,0,0
52,0,0
34,0,0
60,0,0
201,0,0
260,0,0
655,0,0
83,0,0
69,0,0
48,0,0
224,0,0
199,0,0
20,0,0
1019,310,0
11,0,0
227,0,0
598,0,0
30,0,0
169,0,0
390,0,0
2848,1244,9
777,1090,0
310,0,0
366,0,0
20,0,0
41,0,0
94,0,0
153,0,0
39,0,0
33,0,0
348,0,0
217,0,0
186,0,0
125,0,0
70,0,0
20,0,0
138,0,0
15,0,0
117,0,0
610,294,0
27,0,0
247,8,0
29,0,0
79,0,0
75,0,0
85,0,0
28,0,0
33,0,0
72,0,0
454,0,0
89,0,0
37,0,0
15,0,0
234,0,0
207,0,0
255,0,0
46,0,0
23,0,0
9,0,0
234,0,0
79,0,0
151,0,0
75,0,0
19,0,0
52,0,0
39,0,0
237,0,0
24,0,0
46,0,0
161,0,0
4,0,0
336,0,0
162,0,0
50,0,0
32,0,0
495,0,0
277,0,0
136,0,0
308,0,0
4,0,0
27,0,0
70,0,0
543,0,0
123,0,0
69,0,0
69,0,0
1037,136,0
207,0,0
708,100,0
65,20,0
48,0,0
118,0,0
300,0,0
190,0,0
274,0,0
4,0,0
279,0,0
245,0,0
115,0,0
7,0,0
53,0,0
55,0,0
57,0,0
384,0,0
32,0,0
32,0,0
149,0,0
70,0,0
654,170,0
223,0,0
57,0,0
16,0,0
79,0,0
136,0,0
126,0,0
88,0,0
246,0,0
322,36,0
185,0,0
146,0,0
76,0,0
113,0,0
35,0,0
706,366,0
24,0,0
56,0,0
178,38,0
118,0,0
504,0,0
1031,0,0
211,0,0
162,0,0
42,0,0
146,0,0
193,0,0
152,0,0
89,0,0
37,0,0
242,0,0
27,0,0
146,0,0
356,0,0
36,0,0
82,0,0
27,0,0
35,0,0
33,0,0
112,0,0
132,0,0
37,0,0
624,0,0
275,102,0
82,0,0
74,0,0
155,0,0
36,0,0
222,0,0
562,0,0
177,0,0
125,0,0
116,0,0
603,50,0
72,0,0
295,0,0
88,0,0
274,0,0
431,0,0
208,0,0
85,0,0
274,0,0
294,0,0
686,188,0
18,0,0
40,0,0
179,0,0
76,0,0
9,0,0
55,0,0
255,0,0
210,30,0
346,0,0
31,0,0
68,0,0
29,0,0
35,0,0
293,0,0
336,4,0
44,0,0
50,0,0
202,0,0
43,0,0
19,0,0
60,0,0
264,42,0
108,0,0
42,0,0
509,0,0
199,0,0
387,0,0
95,0,0
38,0,0
421,0,0
18,0,0
174,0,0
435,0,0
441,242,0
141,0,0
34,6,0
162,0,0
159,0,0
615,0,0
150,122,0
81,0,0
26,0,0
317,0,0
924,0,0
31,0,0
74,0,0
45,0,0
168,0,0
382,0,0
26,0,0
532,294,0
167,0,0
86,0,0
19,0,0
1421,134,0
147,0,0
249,0,0
7,0,0
192,0,0
46,0,0
31,0,0
258,0,0
34,0,0
23,0,0
102,0,0
68,0,0
38,0,0
209,0,0
423,0,0
63,0,0
155,0,0
34,0,0
72,0,0
105,0,0
16,0,0
101,0,0
125,0,0
678,110,0
111,0,0
2264,1540,0
70,6,0
312,202,0
20,0,0
66,0,0
139,0,0
45,0,0
117,0,0
85,0,0
67,0,0
59,0,0
52,0,0
308,0,0
434,0,0
84,6,0
672,340,30
150,0,0
163,0,0
52,0,0
276,22,0
24,0,0
35,0,0
78,0,0
107,0,0
1151,1026,0
32,0,0
137,0,0
28,0,0
75,0,0
95,0,0
97,0,0
23,0,0
19,0,0
42,0,0
98,0,0
20,0,0
26,0,0
322,992,0
149,0,0
116,0,0
8,0,0
308,0,0
524,0,0
307,0,0
71,0,0
49,0,0
71,0,0
20,0,0
37,0,0
36,0,0
451,0,0
246,0,0
68,0,0
15,0,0
23,0,0
291,164,0
36,0,0
18,0,0
57,0,0
336,0,0
63,0,0
560,0,0
109,0,0
26,0,0
291,0,0
363,0,0
268,0,0
94,0,0
105,0,0
23,0,0
7,0,0
71,0,0
49,0,0
136,0,0
197,0,0
128,20,0
72,0,0
1044,50,0
895,0,0
106,0,0
231,0,0
62,0,0
92,0,0
34,0,0
66,0,0
42,0,0
287,102,0
74,0,0
20,0,0
41,0,0
242,0,0
19,0,0
368,0,0
313,0,0
166,0,0
16,0,0
267,0,0
250,0,0
17,0,0
385,0,0
54,0,0
411,0,0
92,0,0
37,0,0
196,0,0
6,0,0
309,0,0
89,0,0
323,0,0
93,0,0
167,0,0
45,0,0
54,0,0
41,0,0
19,0,0
120,0,0
706,0,0
106,0,0
125,0,0
10,0,0
18,0,0
149,0,0
230,0,0
15,0,0
52,0,0
44,0,0
65,0,0
862,166,0
14,0,0
58,0,0
86,0,0
183,0,0
111,0,0
99,0,0
66,0,0
82,0,0
192,0,0
311,0,0
1108,610,0
40,0,0
121,0,0
1162,0,0
893,192,0
1121,0,0
155,0,0
22,0,0
51,0,0
122,0,0
48,0,0
26,0,0
121,0,0
174,54,0
76,0,0
138,0,0
51,0,0
52,0,0
27,0,0
6,0,0
6,0,0
9,0,0
34,0,0
83,0,0
346,0,0
163,0,0
71,0,0
67,0,0
50,0,0
481,0,0
72,0,0
251,0,0
53,0,0
27,0,0
177,0,0
69,0,0
59,0,0
278,0,0
106,0,0
40,0,0
46,0,0
285,42,0
106,14,0
207,0,0
54,0,0
26,0,0
243,0,0
276,0,0
47,0,0
90,0,0
19,0,0
104,0,0
192,0,0
10,0,0
152,0,0
59,0,0
101,0,0
50,0,0
124,0,0
169,14,0
38,0,0
15,0,0
144,0,0
19,0,0
87,0,0
57,0,0
158,0,0
10,0,0
58,0,0
165,0,0
50,0,0
219,0,0
90,0,0
101,0,0
70,0,0
38,0,0
127,0,0
212,0,0
43,0,0
7,0,0
89,0,0
98,0,0
123,0,0
848,1130,0
83,0,0
288,0,0
118,0,0
393,0,0
444,102,0
1296,416,0
46,0,0
63,0,0
168,0,0
58,0,0
840,0,0
15,0,0
614,322,0
139,0,0
36,0,0
162,0,0
51,0,0
791,278,0
247,0,0
41,0,0
161,0,0
144,0,0
51,0,0
28,0,0
105,0,0
62,0,0
60,0,0
271,0,0
57,0,0
24,0,0
35,0,0
79,0,0
64,0,0
80,0,0
15,0,0
76,0,0
512,0,0
809,110,0
127,0,0
83,0,0
115,0,0
246,0,0
369,0,0
248,0,0
700,56,0
175,0,0
618,0,0
456,0,0
267,0,0
21,0,0
203,0,0
42,0,0
48,0,0
450,16,0
411,290,0
203,0,0
239,0,0
232,0,0
60,0,0
66,0,0
15,0,0
145,0,0
231,0,0
67,0,0
171,0,0
93,0,0
97,0,0
74,0,0
146,0,0
247,0,0
26,0,0
318,0,0
86,0,0
473,0,0
64,0,0
193,0,0
33,0,0
13,0,0
294,0,0
86,0,0
85,0,0
87,0,0
224,0,0
32,0,0
63,0,0
164,0,0
391,0,0
161,0,0
72,0,0
139,0,0
68,0,0
224,0,0
55,0,0
58,0,0
18,0,0
32,0,0
655,0,0
105,0,0
262,0,0
52,0,0
28,0,0
43,0,0
56,0,0
103,0,0
121,0,0
6,0,0
464,0,0
430,0,0
278,0,0
274,0,0
554,0,0
68,0,0
23,0,0
222,0,0
10,0,0
195,0,0
33,0,0
317,0,0
98,0,0
154,0,0
71,0,0
29,0,0
347,0,0
47,0,0
26,0,0
216,0,0
41,0,0
320,24,0
122,0,0
126,0,0
102,0,0
456,0,0
34,0,0
38,0,0
22,0,0
79,0,0
333,0,0
83,0,0
411,0,0
244,0,0
218,0,0
148,0,0
289,0,0
555,94,0
64,0,0
97,0,0
58,0,0
31,0,0
73,0,0
104,0,0
47,0,0
295,0,0
278,0,0
22,0,0
148,0,0
321,0,0
376,0,0
308,0,0
280,0,0
208,0,0
47,0,0
3,0,0
11,0,0
149,0,0
259,0,0
194,0,0
90,0,0
45,0,0
72,0,0
672,0,0
119,0,0
205,0,0
12,0,0
25,0,0
25,0,0
357,0,0
151,0,0
30,0,0
658,0,0
56,0,0
65,0,0
11,0,0
237,0,0
76,0,0
14,0,0
122,0,0
469,0,0
1177,206,0
300,0,0
86,0,0
468,72,0
21,0,0
52,0,0
22,0,0
42,0,0
93,0,0
69,0,0
5,0,0
46,0,0
713,194,0
58,0,0
15,0,0
198,0,0
14,0,0
10,0,0
43,0,0
13,0,0
39,0,0
428,0,0
47,0,0
10,0,0
862,0,0
6,0,0
85,0,0
42,0,0
88,44,0
781,0,0
611,270,0
614,0,0
35,0,0
389,0,0
131,0,0
113,0,0
896,0,0
69,0,0
14,0,0
3,0,0
351,0,0
32,0,0
146,0,0
75,0,0
340,0,0
17,0,0
324,0,0
57,0,0
3,0,0
39,0,0
1245,606,0
139,0,0
386,116,0
8,0,0
64,0,0
15,0,0
85,0,0
108,0,0
98,0,0
108,0,0
14,0,0
15,0,0
8,0,0
11,0,0
15,0,0
76,0,0
422,0,0
10,0,0
59,0,0
28,0,0
6,0,0
47,0,0
219,0,0
67,0,0
196,0,0
98,0,0
171,0,0
52,0,0
42,0,0
40,0,0
28,0,0
46,0,0
19,0,0
8,0,0
68,0,0
9,0,0
36,0,0
209,0,0
16,0,0
113,0,0
297,0,0
73,0,0
386,0,0
93,0,0
229,0,0
14,0,0
20,0,0
276,0,0
21,0,0
36,0,0
8,0,0
84,0,0
89,0,0
38,0,0
484,0,0
117,0,0
30,0,0
2326,46,0
88,0,0
1099,698,0
7,0,0
2,0,0
109,0,0
14,0,0
16,0,0
433,120,0
5,0,0
1253,320,0
50,0,0
52,0,0
39,0,0
351,0,0
255,0,0
9,0,0
101,0,0
11,0,0
205,0,0
118,0,0
142,0,0
16,0,0
52,0,0
56,0,0
12,0,0
55,0,0
14,0,0
19,0,0
24,0,0
166,0,0
25,0,0
285,0,0
291,0,0
16,0,0
21,0,0
84,0,0
281,0,0
699,32,0
108,0,0
15,0,0
546,52,0
69,0,0
2,0,0
8,0,0
188,0,0
276,0,0
261,0,0
14,0,0
8,0,0
2,0,0
357,0,0
154,0,0
4,0,0
303,0,0
268,0,0
494,0,0
29,0,0
11,0,0
301,0,0
10,0,0
16,0,0
31,0,0
884,0,0
124,0,0
128,0,0
13,0,0
9,0,0
62,0,0
42,0,0
42,0,0
490,1120,0
16,0,0
10,0,0
165,0,0
405,134,0
229,0,0
18,0,0
239,0,0
1306,322,0
132,0,0
17,0,0
33,0,0
19,0,0
17,0,0
49,0,0
959,0,0
771,0,0
89,0,0
36,0,0
45,0,0
285,0,0
7,0,0
431,0,0
120,0,0
149,0,0
113,0,0
113,0,0
5,0,0
61,0,0
3,0,0
431,0,0
39,0,0
209,0,0
330,0,0
104,0,0
50,0,0
128,0,0
150,0,0
16,0,0
183,0,0
491,0,0
134,0,0
67,0,0
613,0,0
21,0,0
276,0,0
163,0,0
3,0,0
19,0,0
22,0,0
636,1006,0
17,0,0
48,0,0
131,0,0
7,0,0
19,0,0
5,0,0
142,0,0
140,0,0
4,0,0
68,0,0
162,0,0
6,0,0
67,0,0
190,24,0
46,0,0
28,0,0
122,0,0
21,0,0
9,0,0
11,0,0
317,0,0
159,0,0
146,0,0
89,0,0
100,0,0
3312,2340,150
909,0,0
184,0,0
12,0,0
50,0,0
7,0,0
21,0,0
31,0,0
112,0,0
76,0,0
15,0,0
3,0,0
77,0,0
31,0,0
53,0,0
52,0,0
10,0,0
