"0,2-HCore","1,2-HCore","3,2-HCore","4,2-HCore"
36,4,0,0
36,3,3,0
36,5,3,0
36,6,6,9
22,3,3,0
22,3,3,0
22,4,3,0
22,4,3,0
22,3,3,0
20,0,0,0
59,5,3,0
75,15,15,90
75,15,15,90
75,15,15,90
75,15,15,90
75,15,15,90
75,15,15,90
62,7,6,9
18,1,0,0
41,13,0,0
8,3,3,0
18,3,3,0
18,3,3,0
15,3,3,0
15,3,3,0
15,3,3,0
11,3,3,0
8,0,0,0
24,0,0,0
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
19,6,6,9
1,0,0,0
15,0,0,0
14,4,3,0
14,4,3,0
14,4,0,0
14,4,3,0
11,3,3,0
12,3,3,0
11,1,0,0
63,10,6,9
63,9,6,9
63,7,3,0
63,9,9,27
63,9,9,27
63,9,9,27
63,10,9,28
63,9,9,27
62,9,9,27
63,10,9,27
63,10,9,27
63,9,5,0
54,6,6,9
63,6,3,0
14,3,3,0
15,3,3,0
15,3,3,0
14,3,3,0
63,9,9,27
63,10,9,27
63,9,9,27
61,9,6,9
63,9,6,9
59,9,6,9
63,10,9,27
61,9,9,27
59,9,6,9
52,7,3,0
63,10,9,27
63,9,6,9
63,9,6,9
63,9,3,0
63,9,6,9
48,7,6,9
37,3,3,0
37,3,3,0
37,3,3,0
45,8,6,9
44,7,6,9
45,7,6,9
35,7,6,9
41,7,6,9
13,0,0,0
22,4,3,0
26,4,3,0
15,1,0,0
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
63,10,3,0
25,2,0,0
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
8,3,3,0
8,3,3,0
8,3,3,0
101,19,6,9
63,10,6,9
101,7,6,9
16,0,0,0
65,15,15,90
65,12,6,9
65,12,6,9
65,12,9,27
65,15,15,90
65,15,15,90
65,15,15,90
65,11,0,0
65,12,6,9
65,12,6,9
65,12,9,27
65,15,15,90
65,15,15,90
65,15,15,90
65,11,9,27
65,15,15,90
65,15,15,90
65,15,15,90
65,12,6,9
65,12,6,9
65,12,9,27
65,15,15,90
65,15,15,90
65,15,15,90
65,11,9,27
65,15,15,90
65,15,15,90
61,8,0,0
65,15,15,90
38,0,0,0
65,11,9,27
65,15,15,90
65,15,15,90
65,15,15,90
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
22,1,0,0
22,1,0,0
22,1,0,0
22,1,0,0
42,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
24,3,3,0
101,19,3,0
63,10,3,0
101,7,3,0
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
101,19,0,0
101,19,6,9
101,19,6,9
101,19,6,9
101,19,6,9
101,19,6,10
101,19,6,9
101,19,6,9
101,19,6,9
101,19,6,9
101,19,3,0
101,19,6,9
63,10,0,0
63,10,3,0
63,10,3,0
63,7,3,0
63,7,6,9
64,7,6,9
63,7,3,0
63,7,6,9
63,7,6,9
63,7,6,9
63,7,6,9
63,8,6,9
63,7,6,9
64,9,6,9
55,3,3,0
61,7,6,9
63,7,3,0
64,7,6,9
101,5,3,0
101,7,6,9
101,7,6,9
101,4,0,0
101,8,3,0
101,7,3,0
101,7,3,0
101,7,3,0
101,7,3,0
101,7,3,0
101,6,0,0
101,4,0,0
101,7,3,0
101,7,6,9
101,7,6,9
101,7,3,0
101,4,3,0
101,8,3,0
101,8,3,0
101,9,6,9
101,8,3,0
101,8,0,0
101,7,3,0
101,7,3,0
101,7,6,9
101,7,6,9
101,7,6,9
101,7,6,9
101,6,0,0
101,8,6,9
101,8,6,9
101,4,3,0
101,3,0,0
101,7,6,9
101,9,6,13
101,7,0,0
101,9,6,9
101,7,6,9
101,8,3,0
101,7,6,9
101,8,0,0
101,3,3,0
28,6,6,9
28,6,6,9
28,5,3,0
30,6,6,9
28,5,3,0
25,5,3,0
16,1,0,0
16,1,0,0
16,0,0,0
45,8,6,9
45,8,6,9
45,8,6,9
45,8,6,9
27,3,0,0
25,1,0,0
21,0,0,0
20,0,0,0
10,4,3,0
10,4,3,0
10,4,3,0
38,2,0,0
21,2,0,0
16,0,0,0
14,4,3,0
14,4,3,0
14,4,3,0
14,4,3,0
13,3,3,0
13,3,3,0
14,0,0,0
11,0,0,0
34,8,6,9
34,8,6,9
34,8,6,9
34,8,6,9
34,8,6,9
34,8,6,9
34,8,6,9
34,8,6,9
34,8,6,9
34,8,6,9
33,8,6,9
34,8,6,9
31,4,3,0
31,4,3,0
24,4,3,0
13,2,0,0
16,4,0,0
4,0,0,0
11,1,0,0
68,9,6,9
68,9,6,9
23,2,0,0
21,6,6,9
13,3,3,0
11,0,0,0
4,0,0,0
22,5,0,0
7,3,3,0
4,0,0,0
2,0,0,0
38,4,0,0
61,12,12,54
61,12,12,54
61,12,12,54
36,2,0,0
38,3,3,0
54,12,12,54
54,12,12,54
54,12,12,54
49,7,6,9
35,0,0,0
7,3,3,0
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
28,1,0,0
24,3,3,0
24,3,3,0
12,1,0,0
13,3,3,0
12,0,0,0
12,0,0,0
32,2,0,0
32,1,0,0
10,3,3,0
10,3,3,0
17,1,0,0
28,3,3,0
33,4,3,0
10,0,0,0
10,0,0,0
9,2,0,0
9,1,0,0
7,1,0,0
32,3,3,0
32,9,3,0
32,3,3,0
32,9,3,0
32,9,3,0
32,9,3,0
32,9,0,0
32,9,3,0
32,9,3,0
32,9,3,0
32,3,3,0
32,3,3,0
32,3,0,0
31,1,0,0
32,4,3,0
32,4,3,0
32,3,3,0
7,0,0,0
9,3,3,0
9,3,3,0
9,3,3,0
8,1,0,0
8,3,3,0
8,3,3,0
8,3,3,0
26,4,3,0
43,4,0,0
26,4,0,0
25,2,0,0
39,9,9,27
32,4,0,0
89,9,9,27
34,9,9,27
89,9,0,0
89,9,9,27
39,9,9,27
26,2,0,0
89,9,9,27
25,1,0,0
25,1,0,0
77,13,12,54
81,13,9,27
70,13,3,0
70,13,6,9
70,13,3,0
70,13,12,54
70,13,12,54
70,13,3,0
70,13,3,0
82,12,9,27
70,12,12,54
70,12,12,54
80,12,9,27
51,3,3,0
58,9,6,9
55,5,3,0
55,5,0,0
55,5,3,0
62,12,12,54
58,9,3,0
58,9,3,0
51,0,0,0
51,3,3,0
51,1,0,0
70,7,6,9
70,7,6,9
70,7,6,9
70,7,6,9
70,7,6,9
70,7,6,9
70,5,3,0
70,7,6,9
70,5,3,0
70,12,0,0
70,4,3,0
82,12,9,27
82,12,9,35
70,12,3,0
70,12,3,0
70,12,12,54
72,12,12,54
79,12,9,27
82,12,9,27
79,11,9,27
80,12,9,27
81,11,9,27
70,3,3,0
70,9,6,9
70,5,3,0
70,12,12,54
70,3,3,0
70,3,3,0
70,3,3,0
27,7,6,9
27,7,6,9
26,7,6,9
23,5,3,0
34,4,0,0
38,6,6,9
28,6,6,9
5,1,0,0
3,1,0,0
20,3,3,0
22,2,0,0
22,2,0,0
20,3,0,0
33,3,3,0
19,3,3,0
27,3,3,0
45,3,0,0
36,3,3,0
22,4,3,0
35,3,3,0
18,3,3,0
36,10,9,27
36,10,9,27
36,10,9,27
36,10,9,27
36,10,9,27
36,10,9,27
36,10,9,27
36,10,9,27
36,10,9,27
36,10,9,27
21,2,0,0
16,2,0,0
33,3,3,0
74,11,6,9
58,6,6,9
49,6,6,9
16,6,3,0
16,6,0,0
16,6,0,0
16,6,0,0
16,6,0,0
16,6,0,0
16,2,0,0
16,3,3,0
16,3,3,0
16,3,3,0
13,3,3,0
13,3,3,0
13,3,3,0
6,3,3,0
6,3,3,0
6,3,3,0
15,3,3,0
24,3,3,0
22,3,3,0
24,3,3,0
32,4,0,0
26,3,3,0
31,5,3,0
33,4,3,0
33,4,0,0
33,3,3,0
14,3,3,0
14,3,3,0
14,3,3,0
1,0,0,0
1,0,0,0
17,3,3,0
32,4,0,0
17,3,0,0
45,4,0,0
44,1,0,0
35,8,0,0
17,2,0,0
17,3,3,0
18,3,3,0
20,6,6,9
23,6,6,9
23,6,6,9
6,3,3,0
8,1,0,0
12,0,0,0
6,1,0,0
23,6,3,0
21,4,3,0
4,0,0,0
45,8,6,9
45,8,6,9
45,8,6,9
45,3,3,0
45,9,3,0
45,6,6,9
45,6,6,9
45,6,6,9
45,9,3,0
45,6,6,9
45,6,6,9
45,6,6,9
45,6,6,9
45,7,3,0
45,10,9,27
45,10,9,27
45,10,9,27
45,10,9,27
45,10,9,27
45,10,9,27
45,10,9,27
45,10,9,27
45,10,9,27
45,9,3,0
45,10,9,27
45,10,9,27
45,9,3,0
45,10,9,27
45,6,6,9
45,8,6,9
45,10,9,27
45,10,9,27
0,0,0,0
11,0,0,0
2,1,0,0
43,9,9,27
38,6,3,0
34,3,0,0
25,4,3,0
25,4,3,0
25,4,3,0
3,0,0,0
8,0,0,0
9,3,3,0
3,0,0,0
42,8,6,9
42,8,6,9
38,3,0,0
42,8,6,9
42,8,3,0
42,8,3,0
35,8,0,0
37,9,9,27
37,9,9,27
35,8,0,0
35,9,9,27
21,4,3,0
26,4,3,0
20,1,0,0
20,1,0,0
10,3,3,0
19,2,0,0
19,2,0,0
14,1,0,0
29,4,0,0
29,4,0,0
12,0,0,0
14,3,3,0
14,3,3,0
14,3,3,0
4,0,0,0
27,3,3,0
28,3,3,0
27,3,0,0
33,5,3,0
21,3,3,0
41,9,6,9
41,9,6,9
33,6,6,9
41,13,6,9
37,6,6,9
33,6,6,9
31,3,0,0
33,6,6,9
38,6,6,9
23,6,6,9
13,4,3,0
13,4,3,0
13,4,3,0
10,4,3,0
10,4,3,0
15,2,0,0
15,2,0,0
15,3,3,0
15,3,3,0
15,3,3,0
1,0,0,0
20,6,6,9
19,5,0,0
4,0,0,0
19,2,0,0
5,0,0,0
4,0,0,0
24,4,0,0
24,1,0,0
10,1,0,0
10,1,0,0
29,6,6,9
29,6,6,9
24,6,6,9
19,3,0,0
13,0,0,0
29,5,0,0
29,5,3,0
29,5,3,0
25,3,3,0
58,3,3,0
25,3,3,0
29,4,0,0
25,1,0,0
29,5,3,0
29,6,3,0
29,6,3,0
58,3,3,0
29,4,3,0
29,7,3,0
29,4,3,0
7,3,3,0
22,0,0,0
29,6,6,9
29,5,3,0
35,7,6,9
32,7,6,9
29,7,6,9
29,7,6,9
37,7,6,9
35,7,6,9
32,7,6,9
30,7,6,9
29,7,6,9
1,0,0,0
34,5,3,0
33,5,3,0
34,7,3,0
34,5,3,0
26,2,0,0
26,2,0,0
26,1,0,0
32,4,3,0
18,3,0,0
18,4,3,0
18,4,3,0
18,4,3,0
19,3,0,0
18,4,3,0
18,4,3,0
10,0,0,0
58,3,3,0
15,2,0,0
32,4,0,0
34,8,6,9
34,5,0,0
34,8,6,9
34,7,3,0
34,8,6,9
34,8,6,9
34,8,6,9
31,2,0,0
33,3,0,0
30,1,0,0
34,8,6,9
34,8,6,9
41,13,9,27
41,9,6,9
41,9,9,27
41,9,9,27
41,9,9,27
41,9,6,9
41,9,9,27
41,9,9,27
41,9,9,27
37,9,9,27
35,9,9,27
37,9,9,27
20,0,0,0
41,13,6,9
41,13,3,0
41,13,9,27
41,13,9,27
41,13,3,0
41,13,9,27
41,13,0,0
41,13,3,0
41,13,3,0
36,3,3,0
40,9,9,27
40,9,9,27
40,9,9,27
32,1,0,0
33,3,3,0
29,6,6,9
26,3,3,0
26,3,3,0
26,3,3,0
37,3,3,0
40,9,9,27
40,9,9,27
40,9,9,27
37,3,3,0
37,3,3,0
35,0,0,0
37,3,3,0
37,3,3,0
1,0,0,0
5,2,0,0
5,2,0,0
5,2,0,0
5,1,0,0
5,1,0,0
6,3,3,0
13,4,3,0
13,4,3,0
13,0,0,0
13,3,3,0
13,3,3,0
13,2,0,0
13,3,3,0
13,3,3,0
13,3,3,0
18,4,3,0
13,4,3,0
27,0,0,0
13,3,3,0
9,3,3,0
15,3,3,0
12,2,0,0
17,3,3,0
15,3,3,0
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
28,1,0,0
28,1,0,0
6,3,3,0
21,5,0,0
19,2,0,0
19,2,0,0
19,2,0,0
23,7,6,9
23,7,6,9
23,7,6,9
23,7,6,9
23,7,6,9
23,7,6,9
4,1,0,0
65,9,3,0
68,9,3,0
70,9,3,0
61,4,3,0
64,9,3,0
516,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
516,18,18,135
516,18,18,135
516,18,18,135
516,18,18,135
516,18,18,135
516,18,18,135
81,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
82,18,18,135
63,10,9,27
63,10,6,9
15,4,3,0
18,4,3,0
13,2,0,0
18,4,3,0
18,4,3,0
12,3,3,0
18,4,3,0
18,4,3,0
18,4,3,0
18,4,3,0
18,4,3,0
18,4,3,0
5,0,0,0
8,3,3,0
19,5,3,0
19,5,3,0
19,5,3,0
19,5,0,0
16,4,3,0
13,4,3,0
1,0,0,0
19,4,0,0
19,4,0,0
19,4,0,0
19,4,3,0
19,4,3,0
19,3,3,0
19,3,3,0
19,3,3,0
19,2,0,0
6,3,3,0
6,3,3,0
6,3,3,0
41,9,9,27
43,9,9,27
48,9,9,27
48,9,9,27
58,5,0,0
58,9,9,27
58,9,9,27
58,8,6,9
40,9,9,27
40,8,6,9
24,3,3,0
58,5,3,0
58,5,3,0
58,3,0,0
35,0,0,0
21,5,3,0
17,4,0,0
29,7,6,9
29,6,6,9
29,6,3,0
29,6,6,9
29,6,0,0
29,6,3,0
29,6,6,9
29,6,3,0
29,6,6,9
25,5,3,0
25,6,6,9
58,3,0,0
82,13,3,0
75,6,3,0
71,5,0,0
75,6,0,0
73,5,0,0
76,6,3,0
58,9,9,27
58,8,6,9
58,5,0,0
58,5,3,0
58,5,3,0
58,5,0,0
58,5,0,0
58,2,0,0
58,4,3,0
58,2,0,0
58,3,3,0
58,3,3,0
58,3,3,0
58,3,3,0
58,5,3,0
58,6,6,9
58,6,6,9
58,6,6,9
58,3,3,0
58,3,3,0
58,6,6,9
58,6,6,9
58,6,6,9
58,3,3,0
37,7,6,9
35,7,6,9
31,7,6,9
30,7,6,9
27,7,6,9
29,7,3,0
29,7,0,0
29,7,0,0
29,7,6,9
29,7,3,0
29,7,6,9
32,4,3,0
29,4,3,0
35,5,3,0
35,5,3,0
29,6,6,9
23,3,0,0
25,5,3,0
25,6,6,9
11,3,3,0
11,3,3,0
11,1,0,0
11,1,0,0
11,3,3,0
11,3,3,0
10,3,3,0
9,2,0,0
10,3,3,0
34,8,6,9
27,4,3,0
25,3,3,0
27,6,6,9
27,6,6,9
34,6,6,9
27,6,6,9
34,6,6,9
34,6,6,9
27,4,3,0
18,3,3,0
7,0,0,0
14,3,3,0
14,3,3,0
14,3,3,0
14,3,3,0
14,4,3,0
13,3,3,0
13,3,3,0
18,2,0,0
19,6,3,0
19,6,3,0
19,6,3,0
19,6,3,0
19,5,0,0
19,6,3,0
19,6,3,0
19,6,3,0
19,6,3,0
19,6,3,0
19,5,0,0
21,2,0,0
21,2,0,0
19,2,0,0
47,5,0,0
42,5,0,0
21,2,0,0
17,3,3,0
14,1,0,0
17,3,0,0
49,6,0,0
17,2,0,0
17,2,0,0
14,2,0,0
14,1,0,0
14,1,0,0
33,8,6,9
34,8,6,9
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
13,1,0,0
13,1,0,0
35,2,0,0
13,3,3,0
34,4,3,0
17,4,0,0
14,4,0,0
14,4,0,0
14,4,0,0
82,14,9,27
80,8,3,0
80,9,9,27
80,8,6,9
80,9,9,27
80,9,9,27
80,8,6,9
80,9,9,27
34,5,3,0
34,5,0,0
34,5,3,0
43,9,9,27
32,3,0,0
32,3,3,0
32,3,3,0
32,3,3,0
32,3,3,0
21,2,0,0
21,2,0,0
21,3,3,0
21,3,3,0
21,3,3,0
21,6,6,9
21,6,6,9
21,4,0,0
21,6,6,9
21,2,0,0
21,2,0,0
21,6,6,9
21,6,6,9
21,6,6,9
21,3,3,0
25,3,3,0
6,0,0,0
6,0,0,0
15,1,0,0
39,7,3,0
17,7,3,0
17,7,3,0
17,7,3,0
17,7,0,0
17,7,0,0
39,3,3,0
17,3,3,0
39,3,3,0
17,3,3,0
38,9,9,27
40,10,9,27
40,10,9,27
40,10,9,27
40,10,9,27
40,10,9,27
40,10,9,27
40,10,9,27
40,10,6,9
37,9,9,27
40,10,9,27
40,10,9,27
40,10,6,9
19,6,6,9
19,6,6,9
19,6,6,9
18,3,3,0
18,3,3,0
15,3,3,0
9,2,0,0
9,2,0,0
9,2,0,0
22,7,6,9
22,7,6,9
22,7,6,9
22,7,6,9
22,7,6,9
21,5,3,0
21,4,0,0
15,3,3,0
15,3,3,0
13,3,3,0
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
9,2,0,0
9,2,0,0
2,0,0,0
24,6,3,0
24,4,3,0
24,4,3,0
19,3,3,0
20,6,6,9
19,6,6,9
19,5,3,0
20,6,6,9
7,2,0,0
51,6,6,9
46,0,0,0
63,10,9,28
63,9,9,27
62,9,9,27
61,9,6,9
56,8,3,0
63,10,9,27
63,10,9,27
63,10,3,0
63,10,6,9
63,10,6,9
63,10,6,9
53,7,3,0
56,7,3,0
49,5,0,0
49,7,3,0
54,7,6,9
63,10,9,27
63,10,9,27
63,9,6,9
63,8,3,0
45,7,3,0
46,7,3,0
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,6,6,9
15,3,3,0
39,5,3,0
13,3,3,0
12,3,3,0
13,3,3,0
34,0,0,0
63,9,9,27
63,9,9,27
63,9,9,27
34,0,0,0
11,3,3,0
11,3,3,0
11,3,3,0
11,0,0,0
75,15,15,90
75,15,15,90
70,15,15,90
75,15,15,90
41,7,6,9
41,7,6,9
31,7,6,9
0,0,0,0
21,3,3,0
29,3,0,0
28,3,3,0
27,3,0,0
17,0,0,0
27,9,9,27
27,9,9,27
27,9,9,27
27,6,3,0
27,9,9,27
27,9,9,27
27,9,9,27
27,6,3,0
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,4,0,0
12,3,3,0
11,2,0,0
7,1,0,0
38,9,9,27
39,9,9,27
39,9,9,27
18,6,6,9
18,6,6,9
16,6,6,9
0,0,0,0
19,3,0,0
20,3,3,0
35,6,6,9
2,0,0,0
37,9,9,27
31,8,6,9
32,8,6,9
31,5,0,0
22,7,6,9
22,7,6,9
14,0,0,0
25,4,3,0
21,3,3,0
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
60,15,15,90
63,10,9,27
63,10,9,27
61,7,3,0
63,7,3,0
59,6,0,0
63,7,6,9
20,3,3,0
20,3,3,0
19,3,3,0
41,3,3,0
39,4,3,0
41,3,3,0
36,1,0,0
39,6,6,9
39,6,6,9
38,4,0,0
39,6,6,9
13,3,3,0
28,1,0,0
22,1,0,0
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
33,0,0,0
8,3,3,0
8,3,3,0
8,3,3,0
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
81,18,18,135
28,6,6,9
26,5,3,0
22,5,3,0
23,1,0,0
6,1,0,0
28,6,3,0
28,6,3,0
28,6,3,0
28,6,3,0
5,1,0,0
67,8,6,9
39,7,6,9
45,8,6,9
67,8,6,9
62,8,6,9
67,9,6,9
62,9,6,9
45,8,6,9
67,19,6,9
67,8,6,9
67,8,6,9
62,8,6,9
34,6,6,9
67,7,6,9
14,2,0,0
10,3,3,0
10,3,3,0
9,3,3,0
28,6,6,9
28,6,6,9
22,6,6,9
28,7,6,9
28,6,6,9
28,6,6,9
28,6,6,9
28,6,6,9
28,6,6,9
28,6,6,9
24,6,6,9
10,3,3,0
10,3,3,0
9,3,3,0
29,3,3,0
89,6,0,0
26,3,3,0
26,3,3,0
26,2,0,0
89,9,9,27
39,9,9,27
26,3,3,0
89,9,9,27
89,5,0,0
21,1,0,0
89,5,3,0
32,4,3,0
89,9,9,27
67,9,9,27
50,9,9,27
27,4,3,0
27,4,3,0
89,12,9,27
89,5,3,0
89,9,9,27
67,9,9,27
27,4,3,0
23,1,0,0
18,3,3,0
89,5,0,0
89,8,6,9
89,5,0,0
89,8,6,9
89,6,6,9
44,6,6,9
37,6,6,9
37,6,6,9
47,12,12,54
89,4,3,0
7,0,0,0
89,4,3,0
89,7,3,0
30,3,3,0
16,3,0,0
16,1,0,0
39,6,6,9
14,0,0,0
16,1,0,0
10,3,3,0
20,4,3,0
6,3,3,0
6,3,3,0
6,3,3,0
17,0,0,0
41,9,9,27
41,9,9,27
40,9,9,27
41,6,0,0
41,9,9,27
41,9,9,27
41,9,9,27
15,3,3,0
15,3,3,0
15,3,3,0
15,6,6,9
15,6,6,9
15,6,6,9
15,3,3,0
15,6,6,9
15,6,6,9
15,6,6,9
23,3,3,0
41,6,6,9
41,6,6,9
20,6,6,9
3,1,0,0
3,1,0,0
3,0,0,0
3,0,0,0
61,9,9,27
68,9,9,27
77,12,12,57
77,12,12,54
77,12,12,54
3,1,0,0
3,1,0,0
11,3,3,0
34,3,3,0
28,6,6,9
37,6,6,9
38,8,6,9
37,4,3,0
38,8,6,9
27,6,6,9
42,10,9,27
42,10,9,27
42,10,9,27
42,10,9,27
42,10,9,27
42,10,9,27
42,10,9,27
42,10,9,27
42,10,9,27
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
32,0,0,0
34,3,3,0
34,3,3,0
34,3,3,0
42,10,9,27
42,10,9,27
42,10,9,27
42,10,9,27
42,10,9,27
40,8,6,9
38,7,6,9
38,7,6,9
42,10,9,27
42,10,9,27
38,8,6,9
39,9,6,9
38,7,6,9
73,10,6,9
38,8,6,9
38,9,6,9
40,8,0,0
38,8,6,9
38,8,6,9
38,7,6,9
36,6,6,9
36,6,6,9
28,6,6,9
42,7,3,0
38,9,9,27
38,9,9,27
38,9,9,27
38,9,6,9
38,9,6,9
38,9,9,27
38,9,3,0
38,9,9,27
38,9,3,0
36,6,6,9
37,9,9,27
33,3,3,0
74,11,6,9
74,11,6,13
74,11,6,9
74,12,12,54
74,11,3,0
64,7,6,9
59,5,3,0
74,10,6,9
33,6,6,9
33,6,6,9
33,6,6,9
59,12,12,54
58,7,6,9
51,5,3,0
67,10,6,9
51,5,0,0
47,5,3,0
46,8,6,9
46,7,6,9
46,8,6,9
31,6,6,9
34,7,6,9
31,6,6,9
81,13,12,54
71,13,12,54
75,13,12,54
81,13,12,54
81,13,12,54
82,13,12,57
82,13,12,57
82,14,12,57
75,13,12,54
78,13,12,54
81,13,12,54
81,13,12,57
82,13,12,57
82,13,12,57
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
42,12,12,54
30,5,0,0
21,3,3,0
21,3,3,0
21,3,3,0
42,12,12,54
6,3,3,0
3,0,0,0
17,3,3,0
17,3,3,0
17,3,3,0
17,3,3,0
17,3,3,0
17,3,3,0
36,9,9,27
36,9,9,27
34,9,9,27
30,6,6,9
34,9,9,27
27,3,3,0
23,0,0,0
46,7,6,9
46,9,9,27
46,9,9,27
46,9,9,27
46,9,9,27
46,7,6,9
46,9,9,27
46,9,9,27
46,9,9,27
46,9,9,27
46,9,9,27
46,9,9,27
43,9,3,0
43,9,9,27
40,9,9,27
40,9,9,27
40,9,9,27
31,2,0,0
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,12,12,54
43,9,9,27
43,9,9,27
43,9,9,27
43,12,12,54
40,9,9,27
40,9,9,27
40,9,9,27
28,6,3,0
28,5,3,0
28,5,3,0
8,0,0,0
34,9,9,27
32,4,0,0
30,4,3,0
27,5,0,0
27,4,3,0
27,4,3,0
27,4,3,0
13,4,3,0
14,4,3,0
23,2,0,0
22,3,3,0
19,6,6,9
19,5,3,0
19,3,3,0
19,3,3,0
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
27,9,9,27
12,3,0,0
21,6,6,9
31,5,3,0
6,3,3,0
8,3,3,0
7,3,3,0
8,2,0,0
8,3,3,0
8,3,3,0
8,3,3,0
9,3,3,0
19,2,0,0
18,2,0,0
18,2,0,0
16,0,0,0
82,13,12,54
82,13,12,54
82,14,12,54
81,13,12,54
82,13,12,54
82,13,12,54
82,13,12,54
82,13,12,54
82,14,12,54
78,8,3,0
78,8,3,0
82,13,12,59
82,14,12,57
82,12,9,27
81,11,6,9
82,14,12,70
82,13,6,9
82,13,9,41
82,13,9,27
82,13,6,9
82,14,9,43
82,14,9,32
82,14,6,12
82,14,9,27
82,14,6,12
81,11,9,27
81,10,6,9
80,9,9,27
76,8,6,9
81,13,12,54
82,13,12,54
82,13,12,54
3,0,0,0
82,13,12,63
82,12,9,35
78,11,6,9
82,12,9,27
82,12,9,35
70,12,12,54
82,12,9,47
82,12,9,27
79,11,9,27
81,11,3,0
81,11,3,0
81,11,9,27
81,11,6,9
80,9,9,27
77,8,6,9
39,4,3,0
39,5,3,0
6,3,3,0
8,1,0,0
89,5,3,0
89,3,3,0
89,7,0,0
19,3,3,0
29,1,0,0
10,0,0,0
21,3,3,0
4,0,0,0
11,3,3,0
11,3,3,0
11,3,3,0
9,3,3,0
28,7,6,9
28,6,6,9
28,6,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,6,9
28,7,3,0
28,6,6,9
28,6,6,9
27,5,3,0
9,3,3,0
28,6,6,9
28,6,6,9
27,5,3,0
26,4,0,0
41,10,0,0
41,10,6,9
41,10,6,9
41,10,3,0
41,10,6,9
41,10,3,0
41,10,0,0
41,10,3,0
41,10,3,0
41,10,3,0
41,6,6,9
29,6,6,9
39,6,6,9
29,5,3,0
26,3,3,0
26,2,0,0
26,1,0,0
26,3,3,0
26,2,0,0
26,3,3,0
26,3,3,0
9,3,3,0
21,8,3,0
11,3,3,0
11,3,3,0
7,3,3,0
6,2,0,0
20,2,0,0
20,2,0,0
12,3,3,0
