"0,2-d","1,2-d","3,2-d","4,2-d"
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1398,88,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1397,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
1396,87,87,3654
21,6,3,0
17,3,3,0
18,4,0,0
14,3,3,0
14,5,3,0
14,5,3,0
11,3,3,0
3,0,0,0
5,0,0,0
9,3,3,0
11,0,0,0
0,0,0,0
22,7,3,0
26,6,3,0
19,5,3,0
19,6,3,0
23,4,0,0
22,4,3,0
17,3,3,0
6,2,0,0
34,7,6,9
30,7,6,9
30,7,6,9
25,3,0,0
27,6,6,9
27,6,6,9
23,6,6,9
20,7,6,0
21,5,3,0
21,4,3,0
22,4,3,0
132,9,9,27
58,4,3,0
57,7,6,9
50,7,6,9
54,6,6,9
45,1,0,0
24,3,3,0
28,5,3,0
15,1,0,0
27,4,0,0
34,5,3,0
9,0,0,0
17,6,6,9
7,0,0,0
7,0,0,0
35,9,9,27
40,3,0,0
29,6,3,0
31,6,3,0
40,6,6,0
31,4,3,0
33,4,3,0
28,4,3,0
30,5,3,0
27,6,6,0
21,2,0,0
21,4,3,0
22,8,6,9
15,4,0,0
15,4,0,0
39,4,0,0
38,2,0,0
11,1,0,0
24,5,3,0
26,6,6,9
26,6,6,9
26,6,6,9
35,3,0,0
21,0,0,0
25,6,6,9
25,6,6,9
25,6,6,9
3,0,0,0
27,8,6,9
23,6,6,9
21,6,6,9
16,5,0,0
19,4,0,0
17,6,3,0
15,4,0,0
16,4,3,0
14,3,3,0
15,3,3,0
9,0,0,0
8,3,3,0
17,3,3,0
35,7,6,9
42,6,6,9
55,6,6,9
21,0,0,0
2,1,0,0
2,1,0,0
6,3,3,0
26,5,3,0
23,6,3,0
20,3,3,0
15,0,0,0
11,3,3,0
11,3,3,0
11,3,3,0
16,3,3,0
31,3,0,0
24,3,3,0
24,3,3,0
10,3,3,0
43,0,0,0
44,9,3,0
47,12,6,0
36,8,3,0
37,10,3,0
33,5,3,0
35,6,3,0
31,4,0,0
23,5,3,0
33,4,3,0
35,4,3,0
26,3,3,0
20,0,0,0
21,3,3,0
6,0,0,0
177,23,15,72
138,15,12,54
167,17,9,27
145,16,12,54
108,14,12,54
137,21,12,36
115,15,12,54
76,12,12,54
84,5,3,0
51,3,3,0
18,5,3,0
19,6,3,0
13,2,0,0
30,3,3,0
2,0,0,0
19,3,0,0
21,5,3,0
21,5,3,0
10,0,0,0
14,3,3,0
8,3,3,0
8,3,3,0
7,3,3,0
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
457,48,48,1080
54,7,6,9
49,7,6,9
39,7,6,9
20,6,3,0
17,3,3,0
53,4,0,0
20,0,0,0
13,4,0,0
15,6,3,0
19,7,6,9
21,6,6,9
21,7,6,9
13,3,0,0
25,6,6,9
35,5,0,0
24,1,0,0
15,3,3,0
21,0,0,0
11,0,0,0
8,0,0,0
24,1,0,0
16,1,0,0
18,2,0,0
67,17,6,0
68,16,6,9
51,9,6,9
39,4,3,0
76,23,15,18
66,15,3,0
66,14,3,0
72,17,6,9
71,18,9,27
71,18,9,27
71,18,9,27
62,12,0,0
49,8,3,0
55,9,6,9
49,9,9,27
49,9,9,27
49,9,9,27
51,10,6,9
19,1,0,0
19,1,0,0
49,9,3,0
55,11,6,9
47,6,0,0
41,3,0,0
49,9,9,27
49,9,9,27
49,9,9,27
18,2,0,0
12,5,3,0
9,3,3,0
9,3,3,0
23,8,6,9
35,8,3,0
24,3,3,0
25,4,3,0
30,5,0,0
21,5,3,0
22,6,3,0
17,2,0,0
12,4,3,0
45,10,9,27
48,12,12,45
49,12,12,45
39,10,9,27
40,10,9,27
43,12,12,45
42,10,9,27
43,10,9,27
46,12,12,45
20,0,0,0
20,0,0,0
37,10,9,27
1,0,0,0
33,10,6,9
31,6,6,9
25,6,6,9
31,6,6,9
25,6,6,9
23,6,6,9
7,0,0,0
20,4,3,0
18,4,3,0
16,2,0,0
11,3,3,0
5,0,0,0
22,7,6,9
24,7,6,9
10,0,0,0
1,0,0,0
11,5,3,0
9,3,0,0
9,3,0,0
5,0,0,0
22,7,6,9
24,7,6,9
25,7,6,9
25,7,6,9
4,1,0,0
18,0,0,0
28,0,0,0
43,0,0,0
7,1,0,0
24,5,3,0
23,0,0,0
27,4,3,0
29,5,3,0
4,0,0,0
17,0,0,0
23,2,0,0
24,4,3,0
24,4,3,0
10,3,3,0
16,3,0,0
44,2,0,0
7,0,0,0
59,9,6,9
53,12,9,18
44,7,6,9
58,2,0,0
57,10,6,9
35,5,3,0
40,3,3,0
66,6,6,9
55,6,6,9
54,6,6,9
82,12,12,54
82,12,12,54
82,12,12,54
82,12,12,54
61,12,12,54
61,12,12,54
61,12,12,54
61,12,12,54
61,12,12,54
61,12,12,54
72,12,9,27
61,9,9,27
62,9,9,27
76,10,6,9
75,9,6,9
64,9,6,9
11,2,0,0
12,0,0,0
41,5,0,0
11,2,0,0
17,3,3,0
22,4,3,0
20,4,3,0
24,2,0,0
17,4,3,0
16,3,3,0
16,3,3,0
12,1,0,0
12,1,0,0
1,0,0,0
5,0,0,0
21,6,6,9
77,11,3,0
51,5,3,0
60,9,6,9
59,9,6,9
82,6,0,0
64,2,0,0
317,2,0,0
89,14,6,9
74,11,6,9
71,9,6,9
59,9,6,9
66,15,15,18
61,10,6,9
58,7,3,0
58,9,6,9
53,7,6,9
60,10,6,9
57,7,3,0
51,6,0,0
52,4,3,0
53,4,0,0
54,6,3,0
92,16,6,9
89,14,6,9
77,10,0,0
76,10,3,0
81,15,6,0
76,10,3,0
47,3,3,0
74,12,6,9
59,4,0,0
54,4,3,0
63,4,0,0
61,6,3,0
52,3,3,0
50,4,3,0
6,0,0,0
43,7,3,0
31,9,6,9
10,3,3,0
10,3,3,0
7,3,3,0
79,24,18,54
71,20,12,27
63,14,3,0
65,16,6,9
65,16,6,9
62,14,3,0
62,14,3,0
74,22,15,36
66,16,6,9
63,14,3,0
60,12,6,9
63,14,9,18
55,11,6,9
46,8,6,9
46,8,6,9
55,13,12,27
36,4,3,0
49,9,6,9
49,9,6,9
34,3,3,0
60,12,6,9
63,14,9,18
55,11,6,9
46,8,6,9
46,8,6,9
55,13,12,27
36,4,3,0
49,9,6,9
49,9,6,9
34,3,3,0
37,8,6,9
29,1,0,0
44,9,6,9
25,3,0,0
41,9,9,27
39,9,9,27
39,9,9,27
39,9,9,27
34,9,9,27
34,9,9,27
34,9,9,27
32,9,9,27
32,9,9,27
32,9,9,27
38,8,6,9
18,0,0,0
24,3,3,0
8,3,3,0
3,0,0,0
30,8,6,9
30,8,6,9
6,2,0,0
12,4,3,0
8,3,3,0
10,2,0,0
12,4,3,0
47,13,12,54
47,13,12,54
47,13,12,54
46,12,12,54
46,12,12,54
46,12,12,54
35,3,3,0
36,4,3,0
23,3,3,0
3,0,0,0
24,4,3,0
14,3,3,0
43,12,12,54
43,12,12,54
43,12,12,54
53,6,0,0
25,5,0,0
1,0,0,0
8,3,3,0
8,3,3,0
7,3,3,0
2,0,0,0
2,0,0,0
6,0,0,0
40,8,6,9
52,9,6,9
46,9,6,9
44,8,6,9
38,9,6,9
50,13,12,18
29,0,0,0
8,3,3,0
27,4,3,0
22,3,3,0
20,3,3,0
19,0,0,0
29,7,0,0
37,5,3,0
28,5,3,0
25,4,3,0
16,3,3,0
8,2,0,0
36,9,9,27
36,9,9,27
36,9,9,27
34,9,9,27
34,9,9,27
34,9,9,27
28,6,6,9
27,6,6,9
27,6,6,9
16,0,0,0
27,6,6,9
27,6,6,9
26,6,6,9
29,9,9,27
29,9,9,27
29,9,9,27
12,0,0,0
27,9,9,27
39,7,6,9
42,8,6,9
39,7,6,9
19,6,6,9
16,6,6,9
19,6,6,9
36,3,0,0
75,10,3,0
71,10,9,27
66,11,9,27
66,11,9,27
55,9,9,27
55,9,9,27
50,10,9,27
41,7,6,9
38,6,6,9
33,4,3,0
32,3,3,0
29,0,0,0
37,4,0,0
41,7,6,9
31,2,0,0
33,4,3,0
16,4,3,0
16,0,0,0
8,3,3,0
8,3,3,0
7,3,3,0
4,0,0,0
23,3,0,0
19,3,3,0
20,3,0,0
20,7,6,9
23,7,6,9
23,7,6,9
22,6,6,9
22,6,6,9
25,8,6,9
30,5,3,0
20,7,6,9
26,3,3,0
27,6,3,0
44,9,6,9
38,8,6,9
50,9,6,9
30,4,0,0
159,22,12,54
188,29,21,81
166,24,15,54
168,23,12,27
157,20,12,54
167,25,12,54
127,17,12,54
106,8,3,0
105,8,3,0
147,15,12,54
157,19,12,54
136,17,9,9
122,11,6,9
104,6,6,9
122,14,6,9
124,13,6,9
101,9,3,0
116,11,3,0
98,7,3,0
91,3,3,0
126,16,12,54
97,13,12,54
117,18,12,54
127,21,15,54
104,12,3,0
106,12,3,0
84,8,3,0
96,15,12,54
92,7,3,0
88,7,3,0
92,7,3,0
22,3,3,0
571,18,18,135
571,18,18,135
580,20,18,135
583,20,18,135
580,20,18,135
580,20,18,135
94,18,18,135
103,18,18,135
106,18,18,135
103,18,18,135
103,18,18,135
103,18,18,135
106,18,18,135
103,18,18,135
103,18,18,135
115,20,18,135
112,20,18,135
112,20,18,135
115,20,18,135
115,20,18,135
112,20,18,135
44,3,3,0
86,14,12,54
53,4,3,0
80,9,3,0
58,3,0,0
62,9,6,9
28,3,3,0
31,3,3,0
31,3,3,0
31,6,3,0
22,6,3,0
18,6,3,0
17,3,3,0
36,9,9,27
37,9,9,27
36,9,9,27
33,9,9,27
32,9,9,27
33,9,9,27
42,3,3,0
42,3,3,0
9,3,3,0
43,4,3,0
57,9,3,0
25,4,3,0
7,3,3,0
25,2,0,0
1,0,0,0
5,1,0,0
13,3,0,0
27,7,3,0
45,11,9,27
44,11,9,27
51,12,9,27
52,12,9,27
12,4,3,0
18,2,0,0
24,2,0,0
18,2,0,0
23,3,3,0
25,6,6,9
8,3,3,0
47,10,9,27
48,9,9,27
47,9,9,27
46,10,9,27
36,10,9,27
35,10,9,27
34,11,9,27
36,9,9,27
35,10,9,27
34,10,9,27
23,4,0,0
19,4,0,0
26,2,0,0
26,7,6,9
25,7,6,9
27,6,6,9
19,6,6,9
21,7,6,9
20,6,6,9
6,0,0,0
36,10,9,27
43,11,9,27
29,6,3,0
41,10,9,27
41,10,9,27
39,9,9,27
46,10,9,27
40,8,0,0
19,0,0,0
16,0,0,0
36,9,9,27
34,9,9,27
41,9,9,27
39,9,9,27
29,7,6,9
29,7,6,9
29,7,6,9
26,6,6,9
26,6,6,9
26,6,6,9
23,1,0,0
38,6,3,0
28,3,3,0
28,3,3,0
43,12,12,54
43,12,12,54
44,12,12,54
44,12,12,54
16,0,0,0
26,7,6,9
30,8,6,9
23,7,6,0
26,4,3,0
26,4,3,0
26,4,3,0
24,2,0,0
14,3,3,0
13,2,0,0
15,4,3,0
14,3,3,0
15,4,3,0
18,3,0,0
18,3,0,0
6,3,3,0
15,3,3,0
46,3,0,0
55,10,6,9
54,10,3,0
58,9,3,0
44,5,3,0
43,4,3,0
48,4,0,0
35,2,0,0
42,6,3,0
42,2,0,0
24,4,3,0
22,4,3,0
7,3,3,0
7,3,3,0
7,3,3,0
34,5,0,0
24,1,0,0
19,0,0,0
18,3,3,0
19,4,3,0
17,2,0,0
27,6,6,9
24,6,6,9
25,7,6,9
19,4,3,0
27,6,6,9
28,7,6,9
25,7,6,9
20,3,0,0
3,1,0,0
2,1,0,0
7,3,3,0
24,5,0,0
12,0,0,0
82,18,15,45
71,17,15,45
58,11,6,9
56,9,6,9
66,17,15,45
53,9,6,9
51,9,6,9
42,9,6,9
40,9,6,9
56,7,0,0
48,6,0,0
87,22,21,54
82,14,3,0
74,14,6,9
73,13,6,9
72,12,6,9
72,12,6,9
63,13,6,9
62,11,6,9
61,11,6,9
61,11,6,9
55,5,0,0
36,0,0,0
62,10,3,0
53,7,6,9
47,6,6,9
9,3,3,0
58,11,6,9
57,12,6,9
56,11,6,9
56,11,6,9
74,11,6,9
72,8,0,0
81,9,6,9
72,8,0,0
81,9,6,9
54,6,6,9
54,6,6,9
61,10,6,9
42,7,6,9
31,6,6,9
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
567,54,54,1377
