"0,1-d","2,1-d","3,1-d"
25,20,225
25,20,225
20,20,225
20,20,225
25,20,225
24,20,225
20,20,225
20,20,225
30,30,375
25,20,225
25,20,225
30,30,375
24,18,180
24,18,180
24,18,180
24,18,180
24,18,180
27,20,225
26,26,285
23,20,225
20,12,75
19,12,75
19,12,75
25,20,225
25,20,225
30,30,375
24,18,180
24,18,180
24,18,180
24,18,180
24,18,180
27,20,225
24,20,225
24,20,225
24,20,225
23,20,225
20,12,75
19,12,75
19,12,75
20,20,225
25,20,225
20,20,225
25,20,225
24,18,180
24,18,180
24,18,180
24,18,180
24,18,180
26,18,40
26,8,30
18,8,30
18,8,30
17,2,0
16,4,5
19,2,0
16,4,0
15,2,0
15,2,0
16,4,5
16,4,5
15,2,0
24,8,30
16,8,30
16,8,30
22,4,5
14,4,5
17,6,5
14,4,5
14,4,5
14,4,5
24,22,275
31,22,275
27,22,275
16,2,0
15,2,0
20,16,140
24,16,140
20,16,140
20,16,140
30,18,155
20,16,140
18,4,0
17,0,0
20,16,140
16,16,140
16,16,140
26,16,140
16,16,140
20,16,140
20,16,140
16,8,30
30,16,140
16,8,30
20,16,140
29,22,275
25,22,275
16,16,140
26,16,140
16,16,140
26,16,140
16,16,140
8,8,30
26,16,140
32,22,275
21,10,50
19,10,50
24,12,65
40,2,0
43,2,0
27,6,5
18,4,5
28,4,5
18,0,0
18,4,5
24,4,5
19,2,0
20,2,0
17,2,0
19,2,0
17,2,0
18,2,0
17,2,0
9,0,0
17,14,85
17,14,85
17,14,85
15,4,5
12,4,5
16,12,75
19,12,75
16,12,75
16,12,75
14,14,85
14,14,85
13,12,75
16,12,75
13,12,75
13,12,75
14,14,85
13,12,75
16,12,75
13,12,75
13,12,75
13,12,75
16,12,75
13,12,75
13,12,75
6,2,0
10,2,0
5,2,0
32,16,95
25,8,25
24,4,0
39,10,50
33,12,50
31,18,75
28,0,0
30,2,0
23,6,0
20,2,0
17,2,0
20,2,0
25,2,0
36,10,50
42,10,50
14,2,0
16,4,5
13,0,0
13,0,0
28,12,75
25,16,100
22,12,75
22,12,75
39,10,50
33,10,50
31,16,95
16,0,0
20,0,0
33,12,50
27,10,50
18,10,50
14,10,50
18,10,50
15,10,50
21,12,75
18,12,75
14,4,5
18,12,75
24,2,0
18,4,0
22,6,5
13,2,0
19,2,0
15,12,75
15,12,75
24,10,35
33,4,5
23,4,0
16,4,5
12,12,75
13,12,75
13,12,75
12,12,75
5,2,0
18,18,180
18,18,180
18,18,180
18,18,180
18,18,180
18,18,180
18,18,180
18,18,180
18,18,180
18,18,180
2,2,0
39,4,0
21,2,0
30,10,15
37,8,30
28,8,30
24,8,30
29,8,30
32,8,30
31,0,0
23,6,15
26,10,30
23,6,15
21,2,0
26,4,0
25,4,5
22,4,5
27,4,0
38,2,0
33,8,15
42,16,65
51,2,0
35,2,0
31,0,0
33,10,50
29,10,50
33,10,50
30,10,50
32,4,5
30,4,5
35,2,0
25,2,0
24,0,0
6,0,0
35,8,30
54,8,10
37,10,35
38,4,0
28,6,5
46,4,5
28,4,5
30,4,5
30,0,0
33,0,0
31,2,0
26,0,0
32,6,5
30,8,30
28,6,15
28,2,0
14,4,5
15,2,0
11,2,0
12,4,0
12,2,0
19,4,0
12,2,0
25,6,0
8,2,0
8,2,0
2,2,0
33,14,105
39,16,125
55,30,230
49,20,170
45,16,60
38,8,30
55,22,190
30,8,30
29,6,5
32,12,75
29,6,15
29,6,15
30,8,30
30,8,30
31,10,20
29,4,5
43,14,95
20,14,105
36,14,105
20,8,15
18,4,0
14,4,5
23,8,15
22,6,5
13,2,0
13,2,0
14,4,5
13,2,0
42,16,125
42,14,60
14,2,0
15,4,5
33,6,5
14,2,0
23,2,0
19,10,15
9,0,0
10,4,0
15,4,0
9,2,0
52,16,115
58,18,135
32,4,5
35,12,75
46,12,75
38,6,5
42,6,0
30,2,0
34,6,15
32,6,15
48,10,20
32,4,5
36,6,15
30,2,0
31,4,5
37,2,0
52,38,335
29,12,75
40,32,230
43,10,50
35,10,50
28,10,50
38,10,50
31,16,95
28,10,50
30,6,15
32,10,50
23,0,0
31,8,30
23,8,30
23,8,30
23,8,30
28,6,15
29,6,15
39,2,0
29,2,0
37,6,15
24,6,15
30,6,15
23,6,15
27,6,15
22,0,0
16,8,30
16,8,30
16,8,30
24,6,15
17,6,15
13,2,0
13,2,0
17,6,15
12,0,0
12,0,0
16,6,15
35,12,75
46,26,185
31,4,5
49,12,55
41,12,50
34,10,50
30,2,0
37,16,95
34,10,50
36,6,15
38,10,50
48,8,30
34,8,30
35,8,30
33,8,30
36,0,0
8,8,30
8,8,30
8,2,0
23,12,75
6,6,15
8,6,15
8,6,15
8,8,30
8,4,5
6,0,0
37,10,50
22,10,50
32,10,50
25,10,50
22,10,50
24,6,15
26,10,50
21,2,0
7,2,0
14,2,0
15,2,0
16,2,0
6,0,0
12,4,5
4,4,5
12,2,0
13,2,0
12,2,0
21,4,5
14,4,5
12,4,5
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
21,2,0
29,10,50
37,8,30
28,14,70
37,16,75
24,8,30
21,2,0
27,10,35
21,0,0
23,4,5
14,4,0
19,2,0
12,2,0
15,2,0
14,4,0
10,0,0
11,0,0
12,0,0
5,0,0
9,2,0
10,2,0
15,2,0
8,2,0
7,0,0
8,2,0
27,10,15
30,4,5
29,12,30
34,2,0
46,10,25
27,6,15
31,6,15
46,20,45
27,6,15
27,6,10
41,10,30
38,8,25
22,2,0
28,4,0
31,2,0
4,2,0
4,2,0
4,2,0
13,2,0
16,4,0
9,2,0
11,4,5
17,8,10
16,6,10
28,4,5
11,4,5
11,4,0
10,2,0
9,4,5
15,4,5
21,2,0
14,6,15
10,2,0
13,0,0
17,0,0
13,0,0
7,0,0
6,0,0
20,10,50
17,8,30
12,8,30
13,0,0
13,10,50
10,10,50
15,14,105
12,10,35
11,8,30
19,8,30
12,8,30
7,0,0
23,6,15
18,6,15
22,2,0
13,10,50
32,0,0
32,4,5
29,4,5
35,6,15
30,6,15
43,4,5
28,4,5
34,0,0
31,6,15
26,6,15
26,6,15
24,2,0
25,4,5
25,4,5
23,0,0
26,6,15
29,6,15
25,4,5
24,2,0
25,4,5
25,4,5
29,6,15
16,6,15
13,6,15
11,6,15
10,6,15
9,8,30
17,8,30
10,8,30
17,6,15
16,6,15
12,6,15
12,6,15
19,0,0
32,6,0
19,4,0
17,2,0
15,2,0
20,2,0
25,0,0
17,2,0
8,6,15
24,6,15
12,6,15
11,2,0
6,2,0
22,6,15
10,6,15
26,6,15
21,4,5
26,8,20
26,6,15
22,4,5
27,10,50
31,24,90
30,10,50
28,18,80
25,12,50
24,10,50
21,4,5
22,6,15
55,4,5
22,6,15
20,2,0
13,6,15
10,6,15
10,6,15
10,6,15
9,2,0
14,8,10
10,4,5
8,0,0
10,4,5
8,0,0
11,4,5
3,2,0
7,0,0
11,8,20
7,6,15
6,4,5
11,6,15
14,6,15
9,4,5
10,6,15
10,6,15
9,4,5
14,12,35
10,6,15
14,6,15
12,2,0
8,2,0
7,0,0
8,2,0
9,4,5
10,6,15
10,6,15
9,4,0
15,4,5
24,4,5
14,4,5
8,2,0
7,0,0
7,0,0
3,2,0
0,0,0
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
33,32,600
53,32,600
33,32,600
2,2,0
10,0,0
17,2,0
8,2,0
4,0,0
24,10,5
24,4,5
10,0,0
10,0,0
11,2,0
11,2,0
18,2,0
10,0,0
5,2,0
12,10,50
11,10,50
11,10,50
11,10,50
12,0,0
10,8,30
10,8,30
10,8,30
10,8,30
4,4,5
4,4,5
6,2,0
11,4,5
14,6,5
10,4,5
6,2,0
4,4,5
12,2,0
10,2,0
10,4,0
5,2,0
5,2,0
6,4,0
22,2,0
33,4,0
10,0,0
12,2,0
12,2,0
10,0,0
15,2,0
11,2,0
11,0,0
4,0,0
3,0,0
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
32,32,600
52,32,600
32,32,600
32,32,600
52,32,600
32,32,600
52,32,600
32,32,600
52,32,600
63,38,855
70,38,855
58,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
55,38,855
27,2,0
28,10,20
19,2,0
15,2,0
15,2,0
22,2,0
17,6,15
17,6,15
17,6,15
16,2,0
14,0,0
15,2,0
37,4,0
31,4,5
17,4,0
16,6,5
27,6,5
14,2,0
15,4,5
18,4,5
13,0,0
33,2,0
18,2,0
19,0,0
17,6,15
14,0,0
14,0,0
17,6,15
15,2,0
15,2,0
17,6,15
9,2,0
12,4,5
6,2,0
7,4,5
15,0,0
11,2,0
7,2,0
5,2,0
11,4,5
15,4,5
13,4,5
10,4,5
9,0,0
5,0,0
2,0,0
5,2,0
5,0,0
30,2,0
4,2,0
15,12,30
13,8,15
12,6,15
15,10,20
11,4,5
12,6,15
12,6,5
12,6,15
12,4,5
19,6,5
7,4,5
6,2,0
1,0,0
5,4,0
6,2,0
5,4,0
1,0,0
4,2,0
13,4,5
9,2,0
10,4,5
8,0,0
11,2,0
8,0,0
10,4,5
8,2,0
11,2,0
7,0,0
8,2,0
8,2,0
7,0,0
8,2,0
11,10,50
11,10,50
11,10,50
6,0,0
10,10,50
10,10,50
10,10,50
23,4,0
22,2,0
18,2,0
17,8,5
15,2,0
17,6,5
13,4,5
12,0,0
13,4,5
13,4,5
13,4,5
8,8,30
8,8,30
8,8,30
8,8,30
8,8,30
8,8,30
12,8,15
9,2,0
14,8,15
11,6,15
15,4,5
15,4,5
11,6,5
9,2,0
10,6,15
7,6,15
7,2,0
7,4,5
6,4,5
6,4,5
4,2,0
4,4,5
9,6,15
12,2,0
10,2,0
7,2,0
15,12,35
11,8,20
11,8,20
11,8,25
11,8,25
15,4,5
14,10,20
10,2,0
18,2,0
14,10,20
14,8,25
14,8,25
18,4,5
13,2,0
14,2,0
10,6,15
10,6,15
23,6,5
21,4,0
20,2,0
29,4,5
24,4,0
37,2,0
23,0,0
25,2,0
23,2,0
21,4,0
16,6,5
36,4,5
27,10,20
14,6,15
17,4,5
21,4,5
12,4,5
14,2,0
13,2,0
11,2,0
11,6,5
9,2,0
9,4,5
9,4,5
19,8,5
16,2,0
14,2,0
10,4,5
9,4,0
3,2,0
3,2,0
33,0,0
28,6,0
33,2,0
29,10,50
29,10,50
32,10,50
34,6,15
30,4,0
32,6,15
28,2,0
27,2,0
25,2,0
38,4,0
28,0,0
28,6,15
31,6,15
28,0,0
24,0,0
4,0,0
9,4,0
13,4,0
4,2,0
5,2,0
8,2,0
6,2,0
7,0,0
16,2,0
9,4,5
10,4,5
8,4,5
4,0,0
8,0,0
8,2,0
8,2,0
10,2,0
13,2,0
22,2,0
20,4,5
22,4,5
16,4,5
20,6,10
21,4,5
21,6,10
24,0,0
14,4,5
43,4,5
22,4,5
15,4,5
10,0,0
10,2,0
11,2,0
6,0,0
28,2,0
8,2,0
9,2,0
6,2,0
14,4,5
9,0,0
4,2,0
37,2,0
17,2,0
31,0,0
16,0,0
10,0,0
13,2,0
23,4,0
17,0,0
6,2,0
5,0,0
29,2,0
27,0,0
22,0,0
22,2,0
23,0,0
20,0,0
26,0,0
32,4,5
23,4,5
19,2,0
18,0,0
26,4,5
19,2,0
16,0,0
6,4,5
6,4,5
6,4,5
16,6,15
15,6,15
10,8,15
12,6,15
8,0,0
5,2,0
5,2,0
5,0,0
27,2,0
22,2,0
11,2,0
11,2,0
11,2,0
11,0,0
10,0,0
11,2,0
17,0,0
27,6,15
17,6,15
18,6,15
25,6,15
20,4,0
10,2,0
14,6,15
20,0,0
19,2,0
19,2,0
27,10,50
23,10,50
18,0,0
22,2,0
27,10,50
19,2,0
18,0,0
18,0,0
24,10,50
19,6,15
14,6,15
16,6,15
16,8,15
15,0,0
34,12,45
25,2,0
18,2,0
24,8,30
20,6,15
18,2,0
25,8,30
21,8,30
18,2,0
34,8,30
26,14,45
27,10,30
17,0,0
21,8,30
24,8,30
20,6,15
21,8,30
26,12,45
27,8,30
23,6,15
27,6,0
20,6,15
23,2,0
18,2,0
21,6,15
17,0,0
20,6,15
22,2,0
19,2,0
18,8,5
12,4,5
10,4,5
15,4,5
13,2,0
10,4,5
10,2,0
11,8,30
16,8,30
17,8,30
15,4,5
16,4,5
14,4,5
12,6,15
2,2,0
25,16,75
12,8,30
15,10,35
13,8,30
14,8,30
21,8,30
24,12,40
20,4,5
25,8,30
18,2,0
18,2,0
21,8,30
26,8,30
29,10,30
19,8,30
17,2,0
11,2,0
14,4,5
14,2,0
9,6,15
10,6,15
9,6,15
12,4,5
54,4,5
16,10,5
11,2,0
12,4,0
18,2,0
15,2,0
11,2,0
12,4,5
12,4,5
10,0,0
7,6,15
6,6,15
11,2,0
7,2,0
8,4,5
8,4,5
7,6,15
4,0,0
19,4,5
7,4,5
6,2,0
10,2,0
5,2,0
9,4,5
4,4,5
9,4,5
12,2,0
14,6,10
10,6,10
10,6,5
9,2,0
7,4,5
17,14,25
15,8,20
17,6,10
10,4,5
23,6,15
22,6,15
16,8,20
18,4,5
24,6,15
23,6,15
9,0,0
9,0,0
22,12,45
21,12,45
11,8,30
11,8,30
21,8,30
10,4,5
7,0,0
9,0,0
3,0,0
12,8,30
17,8,30
20,10,30
9,2,0
16,0,0
11,0,0
8,0,0
2,2,0
13,8,30
16,8,30
21,8,30
20,4,5
23,4,5
13,0,0
10,0,0
13,4,5
13,0,0
16,0,0
12,0,0
13,0,0
13,2,0
12,0,0
13,2,0
11,4,5
13,2,0
10,2,0
13,2,0
22,2,0
17,4,0
15,2,0
26,4,0
13,2,0
13,2,0
12,0,0
13,2,0
12,0,0
10,2,0
11,2,0
11,2,0
9,0,0
15,2,0
12,2,0
13,2,0
3,0,0
23,2,0
7,2,0
6,0,0
6,0,0
6,0,0
6,4,5
48,2,0
65,4,5
65,10,15
74,2,0
69,4,5
71,8,5
47,4,5
54,8,5
70,14,20
48,6,10
47,4,5
48,6,0
57,10,20
57,8,15
51,6,10
68,2,0
49,10,5
50,0,0
47,6,10
49,8,5
55,2,0
52,8,15
54,4,0
53,6,5
49,8,20
48,6,10
47,2,0
46,2,0
48,4,0
46,2,0
46,4,5
48,6,10
47,4,0
44,0,0
47,6,5
46,0,0
45,2,0
46,4,5
44,0,0
44,0,0
6,4,5
5,2,0
2,0,0
36,2,0
38,2,0
4,2,0
4,2,0
6,0,0
14,0,0
6,0,0
33,0,0
6,0,0
7,0,0
7,4,0
5,2,0
4,4,5
30,4,5
12,4,5
5,4,5
11,6,15
15,6,15
11,6,15
11,6,15
61,38,855
49,38,855
53,2,0
40,2,0
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
46,38,855
3,0,0
4,2,0
4,0,0
2,2,0
4,4,0
3,2,0
13,2,0
20,8,10
22,4,0
17,4,5
11,0,0
13,4,5
13,4,5
12,2,0
13,4,5
15,2,0
11,0,0
3,2,0
15,8,10
11,4,5
11,4,5
11,4,5
29,4,5
17,2,0
10,2,0
9,0,0
12,2,0
15,6,0
23,2,0
21,4,5
19,2,0
21,4,5
15,4,5
12,0,0
15,2,0
11,0,0
15,2,0
8,4,5
26,4,5
9,2,0
8,2,0
4,4,5
16,2,0
12,2,0
4,0,0
8,4,5
7,4,5
5,4,5
6,2,0
13,4,0
6,2,0
18,4,0
14,8,10
10,2,0
16,4,5
21,4,5
13,4,5
12,2,0
10,2,0
20,2,0
24,4,0
32,10,5
16,2,0
13,4,5
13,4,5
14,2,0
12,2,0
13,4,5
33,8,5
5,4,5
11,4,5
12,2,0
12,4,5
11,4,5
11,4,5
11,4,5
11,4,5
12,4,5
17,4,5
9,4,5
12,0,0
3,2,0
10,2,0
12,0,0
28,2,0
29,4,0
11,4,5
14,4,5
12,4,5
13,6,15
13,6,15
22,6,10
13,4,5
13,0,0
12,4,5
13,6,15
14,6,10
20,14,30
2,2,0
7,4,5
5,4,5
6,0,0
6,4,5
8,2,0
11,2,0
9,4,5
9,4,5
12,0,0
9,4,5
8,0,0
15,0,0
39,4,0
9,0,0
17,4,0
10,2,0
12,4,0
10,2,0
12,4,5
13,0,0
12,0,0
32,2,0
42,8,5
51,8,5
50,4,5
33,0,0
34,0,0
39,6,15
37,4,5
43,10,10
29,0,0
32,6,15
35,8,15
49,6,15
36,4,5
31,4,5
44,4,5
33,4,5
32,6,15
32,6,15
31,4,5
40,6,5
39,6,15
36,8,0
33,8,15
41,4,5
5,2,0
9,4,5
7,4,5
6,4,5
23,4,5
17,4,5
11,4,5
11,4,5
12,4,5
11,4,5
1,0,0
9,6,5
12,2,0
9,4,5
11,4,5
6,0,0
7,2,0
11,2,0
18,0,0
14,0,0
25,2,0
14,2,0
11,2,0
12,2,0
6,4,5
8,4,5
9,6,5
7,4,5
7,2,0
8,2,0
9,2,0
6,4,5
17,0,0
6,2,0
5,0,0
16,4,5
20,10,50
20,16,60
18,12,60
18,12,60
19,10,50
13,2,0
10,2,0
18,2,0
35,6,0
27,4,5
15,4,5
24,2,0
24,2,0
14,2,0
23,4,5
24,6,5
22,2,0
23,4,5
43,6,0
42,6,10
26,8,5
46,6,10
34,0,0
32,6,5
25,2,0
25,4,5
23,4,5
21,0,0
21,0,0
26,0,0
6,2,0
24,4,5
4,4,5
8,4,5
26,4,5
29,4,0
33,4,5
29,4,5
30,4,5
33,6,5
26,6,15
27,8,20
28,8,20
27,6,15
28,4,5
23,2,0
33,4,5
22,0,0
5,4,5
5,4,5
6,0,0
4,4,5
4,4,5
21,10,10
11,6,5
9,4,5
8,2,0
8,2,0
41,12,20
41,16,50
22,4,0
26,6,15
30,6,15
29,2,0
30,8,30
24,8,30
25,10,30
20,0,0
22,0,0
21,2,0
26,2,0
21,2,0
47,10,35
41,6,0
27,4,0
21,2,0
26,4,0
42,12,30
35,6,5
46,10,10
27,8,15
31,10,25
24,6,5
22,2,0
48,6,5
22,2,0
25,0,0
39,4,0
25,4,5
24,4,5
21,0,0
26,2,0
9,4,5
7,6,5
4,2,0
10,4,5
21,2,0
7,2,0
5,2,0
6,6,15
6,6,15
13,6,15
6,6,15
13,6,15
15,6,10
16,6,10
22,12,25
17,6,10
24,2,0
14,2,0
14,4,5
14,4,5
14,4,5
15,6,5
14,4,5
13,2,0
13,6,10
8,4,5
13,4,5
21,4,5
6,4,5
12,4,5
13,6,15
14,8,15
9,4,5
15,6,10
12,4,5
12,4,5
10,0,0
5,0,0
3,0,0
11,6,5
16,6,5
5,2,0
6,4,5
10,6,15
10,6,15
10,6,15
19,4,5
9,4,5
4,4,5
4,4,5
4,4,5
9,0,0
12,4,5
7,4,5
7,4,5
5,0,0
4,0,0
54,4,5
9,4,5
8,4,5
38,2,0
33,2,0
51,2,0
33,4,5
57,6,15
66,6,15
36,8,20
37,0,0
39,8,20
51,4,0
36,4,0
41,0,0
31,0,0
30,0,0
37,14,85
39,0,0
33,6,15
36,12,75
39,14,85
31,2,0
31,0,0
34,0,0
36,12,75
30,0,0
36,12,75
33,0,0
34,2,0
39,14,85
36,12,75
9,2,0
16,10,50
14,10,50
14,10,50
15,10,50
4,2,0
10,0,0
35,4,5
23,4,5
35,4,5
27,6,15
31,10,25
24,4,5
31,8,30
25,8,30
26,8,30
48,12,35
42,8,0
22,2,0
21,0,0
25,2,0
23,0,0
28,4,0
8,2,0
12,2,0
5,2,0
6,2,0
7,4,5
6,2,0
6,2,0
7,4,5
9,4,5
13,6,15
13,6,15
14,6,15
21,6,15
14,8,15
18,6,15
17,4,5
18,6,5
14,4,5
15,4,5
25,0,0
22,4,5
15,0,0
13,4,5
10,4,5
8,0,0
16,4,5
16,4,5
21,2,0
39,2,0
18,2,0
16,2,0
16,2,0
15,2,0
20,4,5
27,4,5
16,2,0
21,4,5
6,6,15
7,6,15
26,10,30
9,6,15
16,10,30
10,2,0
14,6,15
30,6,15
23,6,15
30,20,40
28,8,20
33,2,0
44,20,50
38,8,25
28,6,15
32,8,25
31,6,15
25,4,5
25,4,5
22,4,5
22,4,5
22,4,5
22,4,5
22,4,5
20,0,0
21,2,0
21,2,0
13,4,0
38,4,0
10,2,0
14,4,0
26,4,5
27,4,5
33,6,15
24,8,20
26,16,30
22,6,15
17,4,5
19,0,0
19,2,0
17,4,5
22,4,5
17,4,5
17,4,5
19,0,0
16,2,0
13,6,15
7,6,15
23,4,5
42,6,5
13,0,0
18,4,5
21,4,0
13,4,5
13,4,0
12,2,0
11,0,0
18,6,15
23,2,0
34,8,20
12,4,5
12,4,5
12,4,5
14,2,0
23,10,10
16,4,5
14,4,5
16,2,0
14,4,5
13,2,0
15,6,10
24,4,5
17,4,5
12,0,0
89,82,3615
89,82,3615
89,82,3615
81,60,2175
89,82,3615
89,82,3615
51,2,0
78,60,2175
89,82,3615
80,64,2480
89,82,3615
89,82,3615
75,50,1385
89,82,3615
80,64,2480
78,60,2175
89,82,3615
88,80,3500
90,82,3615
89,82,3615
80,64,2480
78,60,2175
89,82,3615
89,82,3615
80,64,2480
81,66,2595
88,80,3500
89,82,3615
89,82,3615
89,82,3615
83,60,2175
81,60,2175
78,60,2175
80,64,2480
89,82,3615
89,82,3615
49,2,0
84,68,2600
88,80,3500
78,60,2175
54,6,5
80,64,2480
81,66,2595
87,66,2595
8,4,5
7,4,5
11,0,0
6,0,0
6,0,0
5,4,5
7,0,0
12,2,0
18,0,0
5,2,0
4,0,0
18,4,5
12,4,5
15,4,5
13,4,5
12,4,5
14,4,5
9,0,0
8,4,5
12,4,5
16,4,5
9,2,0
6,0,0
7,2,0
12,2,0
20,2,0
14,0,0
10,0,0
2,0,0
22,4,5
16,4,5
20,2,0
26,0,0
19,2,0
16,4,0
15,2,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
14,0,0
10,4,5
32,8,20
10,4,5
9,0,0
4,4,5
5,4,5
5,4,5
3,0,0
5,4,5
3,0,0
82,82,3615
82,82,3615
74,60,2175
82,82,3615
82,82,3615
71,60,2175
82,82,3615
73,64,2480
82,82,3615
82,82,3615
68,48,1380
82,82,3615
73,64,2480
71,60,2175
82,82,3615
81,80,3500
83,82,3615
82,82,3615
73,64,2480
71,60,2175
82,82,3615
82,82,3615
73,64,2480
74,66,2595
81,80,3500
82,82,3615
82,82,3615
82,82,3615
76,60,2175
74,60,2175
71,60,2175
73,64,2480
82,82,3615
82,82,3615
77,66,2595
81,80,3500
71,60,2175
73,64,2480
74,66,2595
80,66,2595
82,82,3615
74,60,2175
82,82,3615
82,82,3615
71,60,2175
82,82,3615
73,64,2480
82,82,3615
82,82,3615
68,48,1380
82,82,3615
73,64,2480
71,60,2175
82,82,3615
81,80,3500
83,82,3615
82,82,3615
73,64,2480
71,60,2175
82,82,3615
82,82,3615
73,64,2480
74,66,2595
81,80,3500
82,82,3615
82,82,3615
82,82,3615
76,60,2175
74,60,2175
71,60,2175
73,64,2480
82,82,3615
82,82,3615
77,66,2595
81,80,3500
71,60,2175
73,64,2480
74,66,2595
80,66,2595
74,60,2175
82,82,3615
82,82,3615
71,60,2175
82,82,3615
73,64,2480
82,82,3615
82,82,3615
68,48,1380
82,82,3615
73,64,2480
71,60,2175
82,82,3615
81,80,3500
83,82,3615
82,82,3615
73,64,2480
71,60,2175
82,82,3615
82,82,3615
73,64,2480
74,66,2595
81,80,3500
82,82,3615
82,82,3615
82,82,3615
76,60,2175
74,60,2175
71,60,2175
73,64,2480
82,82,3615
82,82,3615
77,66,2595
81,80,3500
71,60,2175
73,64,2480
74,66,2595
80,66,2595
74,60,2175
74,60,2175
63,60,2175
74,60,2175
74,60,2175
74,60,2175
74,60,2175
63,60,2175
74,60,2175
73,60,2175
75,60,2175
74,60,2175
63,60,2175
74,60,2175
74,60,2175
73,60,2175
74,60,2175
74,60,2175
74,60,2175
68,62,2175
66,60,2175
63,60,2175
74,60,2175
74,60,2175
73,60,2175
63,60,2175
38,2,0
82,82,3615
71,60,2175
82,82,3615
73,64,2480
82,82,3615
82,82,3615
68,48,1380
82,82,3615
73,64,2480
71,60,2175
82,82,3615
81,80,3500
83,82,3615
82,82,3615
73,64,2480
71,60,2175
82,82,3615
82,82,3615
73,64,2480
74,66,2595
81,80,3500
82,82,3615
82,82,3615
82,82,3615
76,60,2175
74,60,2175
71,60,2175
73,64,2480
82,82,3615
82,82,3615
77,66,2595
81,80,3500
71,60,2175
73,64,2480
74,66,2595
80,66,2595
71,60,2175
82,82,3615
73,64,2480
82,82,3615
82,82,3615
68,48,1380
82,82,3615
73,64,2480
71,60,2175
82,82,3615
81,80,3500
83,82,3615
82,82,3615
73,64,2480
71,60,2175
82,82,3615
82,82,3615
73,64,2480
74,66,2595
81,80,3500
82,82,3615
82,82,3615
82,82,3615
76,60,2175
74,60,2175
71,60,2175
73,64,2480
82,82,3615
82,82,3615
77,66,2595
81,80,3500
71,60,2175
73,64,2480
74,66,2595
80,66,2595
9,6,5
12,4,5
71,60,2175
71,60,2175
71,60,2175
71,60,2175
60,60,2175
71,60,2175
70,60,2175
72,60,2175
71,60,2175
60,60,2175
71,60,2175
71,60,2175
70,60,2175
71,60,2175
71,60,2175
71,60,2175
65,60,2175
63,60,2175
60,60,2175
71,60,2175
71,60,2175
70,60,2175
60,60,2175
73,64,2480
82,82,3615
82,82,3615
68,48,1380
82,82,3615
73,64,2480
71,60,2175
82,82,3615
81,80,3500
83,82,3615
82,82,3615
73,64,2480
71,60,2175
82,82,3615
82,82,3615
73,64,2480
74,66,2595
81,80,3500
82,82,3615
82,82,3615
82,82,3615
76,60,2175
74,60,2175
71,60,2175
73,64,2480
82,82,3615
82,82,3615
77,66,2595
81,80,3500
71,60,2175
73,64,2480
74,66,2595
80,66,2595
73,64,2480
73,64,2480
73,64,2480
64,64,2480
73,64,2480
72,64,2480
74,64,2480
73,64,2480
64,64,2480
73,64,2480
73,64,2480
64,64,2480
65,64,2480
72,64,2480
73,64,2480
73,64,2480
73,64,2480
64,64,2480
73,64,2480
73,64,2480
68,64,2480
72,64,2480
64,64,2480
65,64,2480
71,64,2480
82,82,3615
68,48,1380
82,82,3615
