"0,1-nd","2,1-nd","3,1-nd"
10634,7764,4771800
8550,7704,4771800
8550,7704,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
13038,7904,4772700
14061,8236,4789810
12729,7854,4771800
12822,7856,4771800
14434,7952,4771800
14702,8308,4790380
12729,7854,4771800
15283,7974,4772070
12729,7854,4771800
12912,7854,4771800
14813,7914,4771800
12729,7854,4771800
12729,7854,4771800
12729,7854,4771800
12911,7866,4771800
17594,8316,4780425
17059,7892,4771800
15346,8390,4791345
13014,7886,4771800
12937,7864,4771800
13368,7910,4771800
13957,8248,4790055
13325,7858,4771800
9201,1098,155175
9152,1098,155175
9450,1254,193260
9243,1174,155985
9188,728,54430
8801,246,3450
8751,270,3670
8785,190,4850
8667,222,3310
8667,222,3310
9494,298,6165
9382,556,50565
9054,456,30025
9158,640,53550
8785,312,15970
9060,316,15970
8573,4,0
8693,186,5715
8591,108,0
8748,298,8080
8651,136,1220
8646,142,4980
8696,32,40
8534,4,0
8690,276,7990
8836,412,18810
10191,7818,4771800
8859,7716,4771800
8952,7718,4771800
10564,7814,4771800
10832,7840,4771800
8859,7716,4771800
11413,7774,4771800
8859,7716,4771800
9042,7716,4771800
10943,7776,4771800
8859,7716,4771800
8859,7716,4771800
8859,7716,4771800
9041,7728,4771800
13724,7954,4772700
13189,7754,4771800
11476,7848,4771800
9144,7748,4771800
9067,7726,4771800
9498,7772,4771800
10087,7824,4771800
9455,7720,4771800
4825,28,100
113,16,25
110,16,25
9882,7806,4771800
9975,7808,4771800
11587,7904,4771800
11855,8166,4789525
9882,7806,4771800
12436,7864,4771800
9882,7806,4771800
10065,7806,4771800
11966,7866,4771800
9882,7806,4771800
9882,7806,4771800
9882,7806,4771800
10064,7818,4771800
14747,8074,4777130
14212,7844,4771800
12499,8204,4789810
10167,7838,4771800
10090,7830,4771995
10521,7862,4771800
11110,8168,4789855
10478,7810,4771800
6354,1046,155175
6305,1046,155175
5730,102,0
6603,1202,193260
6396,1084,155460
5908,116,0
5889,442,48315
5836,340,29420
5989,314,18120
5673,12,0
8643,7706,4771800
10255,7802,4771800
10523,7828,4771800
8550,7704,4771800
11104,7762,4771800
8550,7704,4771800
8733,7704,4771800
10634,7764,4771800
8550,7704,4771800
8550,7704,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
877,404,14725
859,406,14725
672,400,14725
1064,410,14725
6900,228,14425
9146,228,14425
877,404,14725
696,20,4780
10348,7804,4771800
10616,7830,4771800
8643,7706,4771800
11197,7764,4771800
8643,7706,4771800
8826,7706,4771800
10727,7766,4771800
8643,7706,4771800
8643,7706,4771800
8643,7706,4771800
8825,7718,4771800
13508,7912,4771800
12973,7744,4771800
11260,7838,4771800
8928,7738,4771800
8851,7716,4771800
9282,7762,4771800
9871,7814,4771800
9239,7710,4771800
4550,94,0
12228,7926,4771800
10255,7802,4771800
12809,7986,4776075
10255,7802,4771800
10438,7802,4771800
12339,7932,4774185
10255,7802,4771800
10255,7802,4771800
10255,7802,4771800
10437,7814,4771800
15120,8358,4780290
14585,7840,4771800
12872,7934,4771800
10540,7886,4773630
10463,7812,4771800
10894,7994,4776610
11483,7910,4771800
10851,7806,4771800
6543,408,31685
7280,768,76545
7134,788,76720
6742,368,30365
7480,788,76720
6460,718,101490
6237,290,15075
6314,374,29575
6521,836,134500
6167,186,5405
6338,474,48440
6080,70,440
6248,72,440
6094,72,440
10523,7828,4771800
13077,7886,4771800
10523,7828,4771800
10706,7828,4771800
12607,7888,4771800
10523,7828,4771800
10523,7828,4771800
10523,7828,4771800
10705,7840,4771800
15388,8124,4777500
14853,7866,4771800
13140,8450,4795820
10808,7860,4771800
10731,7838,4771800
11162,7884,4771800
11751,8170,4789525
11119,7832,4771800
6995,1078,155175
6716,578,36445
6564,472,22010
6670,480,22010
6946,1078,155175
6564,472,22010
6564,472,22010
7244,1408,198700
6564,472,22010
7037,1098,155175
7176,562,50655
6713,80,650
6579,332,16060
6854,334,16060
6383,80,650
6385,108,0
11104,7762,4771800
8550,7704,4771800
8733,7704,4771800
10634,7764,4771800
8550,7704,4771800
8550,7704,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
1060,0,0
147,4,0
707,4,0
859,406,14725
1509,102,865
590,46,155
598,38,0
664,48,155
580,42,155
539,0,0
11104,7762,4771800
11287,7762,4771800
13188,7904,4773780
11104,7762,4771800
11104,7762,4771800
11104,7762,4771800
11286,7774,4771800
15969,8258,4778670
15434,7800,4771800
13721,7894,4771800
11389,7794,4771800
11312,7772,4771800
11743,7878,4774420
12332,7870,4771800
11700,7766,4771800
7160,124,4820
7869,196,5135
8129,864,78010
8221,574,33705
7983,824,77730
7591,370,30365
8329,818,77730
7128,282,9325
6934,64,340
6934,64,340
6952,74,350
6934,48,260
7528,454,19910
6974,106,0
9174,30,25
7021,136,4980
6932,14,0
7767,22,25
6971,18,25
7092,14,0
8733,7704,4771800
10634,7764,4771800
8550,7704,4771800
8550,7704,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
10817,7764,4771800
8733,7704,4771800
8733,7704,4771800
8733,7704,4771800
8915,7716,4771800
13598,7910,4771800
13063,7742,4771800
11350,7836,4771800
9018,7736,4771800
8941,7714,4771800
9372,7760,4771800
9961,7812,4771800
9329,7708,4771800
4504,0,0
10634,7764,4771800
10634,7764,4771800
10634,7764,4771800
10816,7776,4771800
15499,8182,4777415
14964,7868,4772390
13251,7896,4771800
10919,7796,4771800
10842,7774,4771800
11273,7820,4771800
11862,7872,4771800
11230,7768,4771800
7659,768,76600
6721,380,18830
6892,394,18830
7751,544,33160
7245,292,14610
6430,4,0
6424,4,0
6625,230,14440
6584,78,150
6439,24,45
6514,114,4780
6668,264,14530
6504,38,80
6426,0,0
8550,7704,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
8550,7704,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
8732,7716,4771800
13415,7910,4771800
12880,7742,4771800
11167,7836,4771800
8835,7736,4771800
8758,7714,4771800
9189,7760,4771800
9778,7812,4771800
9146,7708,4771800
13597,7922,4771800
13062,7754,4771800
11349,7848,4771800
9017,7748,4771800
8940,7726,4771800
9371,7772,4771800
9960,7824,4771800
9328,7720,4771800
4653,290,27180
4653,290,27180
17745,7948,4771800
16032,8136,4777500
13700,8002,4773680
13623,7920,4771800
14054,8150,4776610
14643,8108,4777660
14011,7914,4771800
9727,382,9495
9703,538,33145
9874,744,54575
10440,1094,81585
9502,442,18830
9673,528,20025
10532,778,37200
10294,1234,82455
9902,406,30365
10640,1192,81930
9439,348,9325
9839,716,22585
10068,658,52765
9740,584,32565
9385,216,5935
9322,194,2555
9620,768,101490
9397,242,14745
9249,44,0
9844,684,55000
9474,448,29920
9403,340,28200
9464,404,9025
9681,888,134500
9322,194,2555
9910,122,0
9353,136,1765
9327,138,5075
9466,306,7950
9498,522,48440
9285,106,0
15497,7874,4771800
13165,7774,4771800
13088,7752,4771800
13519,7798,4771800
14108,7850,4771800
13476,7746,4771800
8819,122,4835
8983,168,5095
8947,100,0
9491,352,14860
8871,244,14440
8760,114,4780
8914,270,14550
9589,310,6300
8806,184,5125
8742,118,4780
8877,156,5075
8742,118,4780
8746,108,0
8840,270,6180
8824,268,6180
8689,16,25
8824,268,6180
8716,56,280
8701,42,150
8701,42,150
8701,42,150
8692,20,0
8689,4,0
8824,268,6180
8824,268,6180
8824,268,6180
8689,16,25
8721,4,0
8716,56,280
8824,268,6180
8894,302,6305
8689,16,25
11452,7868,4771800
11375,7846,4771800
11806,7892,4771800
12395,8190,4789525
11763,7840,4771800
7639,1098,155175
7360,578,36445
7208,472,22010
7314,480,22010
7590,1098,155175
7208,472,22010
7208,472,22010
7888,1428,198700
7208,472,22010
7681,1170,155985
7820,552,50565
7223,322,15970
7498,326,15970
7131,186,5715
7186,252,7990
7128,248,7990
7274,368,18645
6973,36,135
6973,36,135
6973,36,135
6973,36,135
9043,7746,4771800
9474,7844,4773630
10063,7844,4771800
9431,7740,4771800
5040,668,101490
4823,296,28200
5101,782,134500
883,8,0
196,8,0
215,20,25
345,20,25
162,16,25
9397,7770,4771800
9986,7836,4771995
9354,7718,4771800
5806,94,0
4765,402,48180
10417,7868,4771800
9785,7764,4771800
5477,384,31685
6068,686,74225
6414,682,74225
5394,688,101490
5171,218,14675
5455,802,134500
10374,7816,4771800
6250,1046,155175
6201,1046,155175
6499,1202,193260
6292,1066,155175
6207,542,52535
5715,146,5215
6826,94,0
5785,448,48315
5732,344,29420
5642,146,5215
4940,4,0
5063,4,0
5070,192,13740
4956,4,0
367,68,455
531,74,455
245,4,0
166,4,0
112,36,165
121,36,165
434,44,165
592,88,5185
121,36,165
434,44,165
443,44,165
99,0,0
1522,0,0
2197,16,25
615,0,0
615,0,0
653,16,25
824,6,0
653,16,25
617,0,0
615,0,0
618,4,0
615,0,0
629,4,0
620,4,0
849,6,0
661,0,0
624,0,0
489,40,280
489,40,280
667,56,280
399,4,0
983,4,0
402,44,140
306,48,140
471,48,140
207,22,40
207,22,40
452,0,0
368,0,0
348,0,0
528,0,0
577,0,0
748,0,0
326,4,0
312,0,0
312,0,0
312,0,0
315,4,0
312,0,0
312,0,0
312,0,0
58,36,135
58,36,135
58,36,135
58,36,135
58,36,135
58,36,135
1297,770,29475
1191,686,28185
1048,466,19015
1191,686,28185
1191,686,28185
1048,466,19015
1145,570,21075
1191,686,28185
1145,570,21075
1048,466,19015
1048,466,19015
1063,486,19785
958,210,4285
910,210,4285
910,210,4285
851,10,0
820,36,135
820,36,135
820,36,135
820,36,135
924,680,28185
781,462,19015
924,680,28185
924,680,28185
781,462,19015
878,564,21075
924,680,28185
878,564,21075
781,462,19015
781,462,19015
796,480,19785
691,208,4285
643,208,4285
643,208,4285
675,456,19015
818,656,28185
818,656,28185
675,456,19015
772,480,19785
818,656,28185
772,480,19785
675,456,19015
675,456,19015
690,456,19785
678,450,16990
678,450,16990
518,400,16990
518,400,16990
678,450,16990
678,450,16990
518,400,16990
518,400,16990
678,450,16990
675,456,19015
675,456,19015
532,400,19015
675,456,19015
532,400,19015
532,400,19015
818,656,28185
675,456,19015
772,480,19785
818,656,28185
772,480,19785
675,456,19015
675,456,19015
690,456,19785
838,660,24040
678,450,16990
678,450,16990
838,660,24040
838,660,24040
678,450,16990
678,450,16990
838,660,24040
626,384,12645
626,384,12645
626,384,12645
626,384,12645
626,384,12645
675,456,19015
772,480,19785
818,656,28185
772,480,19785
675,456,19015
675,456,19015
690,456,19785
678,450,16990
678,450,16990
838,660,24040
838,660,24040
678,450,16990
678,450,16990
838,660,24040
626,384,12645
626,384,12645
626,384,12645
626,384,12645
626,384,12645
518,400,16990
678,450,16990
678,450,16990
518,400,16990
518,400,16990
678,450,16990
678,450,16990
678,450,16990
518,400,16990
518,400,16990
678,450,16990
675,456,19015
532,400,19015
532,400,19015
838,660,24040
678,450,16990
678,450,16990
838,660,24040
626,384,12645
626,384,12645
626,384,12645
626,384,12645
626,384,12645
772,480,19785
726,508,21075
644,424,19785
539,200,4285
491,200,4285
491,200,4285
678,450,16990
678,450,16990
838,660,24040
626,384,12645
626,384,12645
626,384,12645
626,384,12645
626,384,12645
772,480,19785
675,456,19015
675,456,19015
690,456,19785
644,424,19785
539,200,4285
491,200,4285
491,200,4285
518,400,16990
678,450,16990
532,400,19015
678,450,16990
626,384,12645
626,384,12645
626,384,12645
626,384,12645
626,384,12645
650,106,610
730,90,570
429,74,570
429,74,570
377,6,0
344,30,60
378,24,0
328,8,0
324,6,0
323,4,0
338,30,60
338,30,60
323,4,0
764,92,570
463,76,570
463,76,570
511,18,25
378,30,60
412,36,25
372,30,60
372,30,60
371,18,25
1445,484,155175
1743,536,155175
1536,504,155175
776,4,0
765,4,0
784,264,22010
890,272,22010
784,264,22010
784,264,22010
1464,350,36445
784,264,22010
650,18,0
527,0,0
738,264,22010
632,256,22010
632,256,22010
1312,318,22010
632,256,22010
738,264,22010
738,264,22010
543,80,570
1418,326,22010
543,80,570
738,264,22010
1694,536,155175
1487,504,155175
632,256,22010
1312,318,22010
632,256,22010
1312,318,22010
632,256,22010
242,64,570
1312,318,22010
1785,556,155175
1083,160,7990
1025,156,7990
1171,200,18645
1170,4,0
1680,4,0
541,26,30
396,18,30
587,18,25
385,0,0
395,16,25
470,18,25
420,8,0
396,4,0
374,4,0
383,4,0
375,4,0
377,4,0
374,4,0
125,0,0
274,164,2135
274,164,2135
274,164,2135
239,18,25
198,16,25
251,150,2085
306,150,2085
251,150,2085
251,150,2085
210,164,2135
210,164,2135
187,150,2085
242,150,2085
187,150,2085
187,150,2085
210,164,2135
187,150,2085
242,150,2085
187,150,2085
187,150,2085
187,150,2085
242,150,2085
187,150,2085
187,150,2085
66,4,0
108,6,0
41,6,0
1321,238,9835
884,116,1360
918,40,0
1741,198,7520
1286,180,7520
1291,202,9060
801,0,0
861,6,0
670,30,0
643,14,0
610,8,0
652,10,0
721,6,0
1717,200,31685
2063,192,31685
594,8,0
628,18,40
576,0,0
576,0,0
1081,188,3310
1031,238,3900
947,180,3310
947,180,3310
1888,206,7520
1433,188,7520
1438,258,19980
750,0,0
776,0,0
1054,120,1015
709,108,1015
399,104,1015
336,102,1015
400,102,1015
351,104,1015
644,168,3310
560,152,3310
425,38,380
560,152,3310
579,8,0
429,14,0
729,66,1010
366,4,0
439,4,0
510,160,3310
510,160,3310
1001,140,1965
1371,44,4820
1035,52,0
573,32,40
426,144,3310
304,144,4285
304,144,4285
256,144,4285
89,6,0
414,324,12645
414,324,12645
414,324,12645
414,324,12645
414,324,12645
414,324,12645
414,324,12645
414,324,12645
414,324,12645
414,324,12645
8,4,0
1062,14,0
588,6,0
740,62,180
1155,66,420
679,66,420
627,64,420
716,64,420
760,68,420
804,0,0
593,44,180
634,72,270
593,44,180
575,6,0
629,22,0
631,22,40
585,16,40
869,18,0
1101,8,0
1005,52,190
1281,144,1140
2136,4,0
1068,18,0
919,0,0
971,110,1015
908,108,1015
972,108,1015
923,110,1015
930,24,25
933,24,25
1023,12,0
855,14,0
837,0,0
80,0,0
1266,80,490
2432,82,260
1640,118,1260
1356,22,0
1141,52,95
1729,22,25
1108,18,25
1140,20,25
1129,0,0
1147,0,0
1124,24,0
1066,0,0
1334,56,905
1237,92,1220
1232,68,4980
1143,14,0
315,34,135
296,4,0
238,6,0
267,20,0
248,4,0
383,20,0
229,14,0
577,14,0
140,8,0
140,8,0
40,4,0
1662,254,18830
1833,300,19885
2692,478,37275
2454,466,55205
2062,194,30755
1517,72,450
2800,488,55880
1377,72,450
1372,56,260
1599,220,9325
1405,66,340
1405,66,340
1377,72,450
1377,72,450
1423,80,350
1405,50,260
1999,312,19910
895,210,18830
1754,240,18830
368,48,140
314,10,0
258,18,25
533,48,140
382,20,25
250,6,0
255,10,0
258,18,25
254,8,0
1925,282,19885
2033,236,8695
556,4,0
653,40,405
1461,66,690
566,8,0
689,4,0
437,54,140
148,0,0
164,18,0
226,20,0
155,12,0
2546,358,20450
2892,386,21125
1464,46,260
1691,192,9325
2091,250,9325
1617,50,40
1708,22,0
1436,6,0
1477,40,140
1458,40,140
1902,54,160
1493,26,95
1505,40,140
1429,4,0
1451,24,40
1496,4,0
2654,648,81255
1453,242,9325
1853,488,22585
2082,218,7950
1754,202,7825
1336,190,2555
1858,204,7520
1478,274,9025
1336,190,2555
1367,132,1765
1480,202,7950
1177,0,0
979,72,450
839,72,450
839,72,450
839,72,450
940,40,140
952,38,135
1324,22,0
980,22,0
1224,44,140
856,40,140
977,38,135
830,38,135
889,38,135
820,0,0
294,64,450
294,64,450
294,64,450
425,42,135
280,36,135
230,4,0
230,4,0
272,40,135
229,0,0
229,0,0
264,38,135
1799,238,9325
2199,430,21385
1620,48,405
2428,222,8140
2100,212,7825
1682,182,2555
1609,44,0
1824,274,9025
1682,182,2555
1713,124,1765
1826,190,7950
2028,78,450
1627,66,450
1612,70,450
1593,64,450
1585,0,0
154,64,450
154,64,450
195,16,0
998,202,9325
210,36,340
228,42,340
228,42,340
154,64,450
228,26,260
145,0,0
1627,186,7950
881,160,2555
1403,186,7520
1023,178,2555
881,160,2555
912,108,1765
1025,170,7950
755,14,0
100,6,0
219,16,0
232,16,0
464,10,0
88,0,0
176,18,25
52,16,25
324,10,0
329,14,0
320,12,0
462,16,25
341,16,25
176,18,25
172,8,0
161,4,0
170,4,0
161,4,0
179,4,0
961,8,0
1254,116,7950
1393,86,650
1259,160,16215
1534,168,16225
1063,86,650
978,4,0
1167,104,5725
956,0,0
978,34,160
223,10,0
323,8,0
175,6,0
204,6,0
217,10,0
166,0,0
167,0,0
174,0,0
40,0,0
118,8,0
136,8,0
241,8,0
98,4,0
97,0,0
98,4,0
1152,72,14440
1111,42,120
1195,96,14575
1202,14,0
1872,114,365
1027,52,220
1118,52,220
1870,184,865
1087,66,5005
1158,64,5075
1553,122,565
1353,104,520
932,22,0
1026,36,0
1051,14,0
136,4,0
75,4,0
75,4,0
406,14,0
431,20,0
315,10,0
305,24,45
534,52,140
370,36,80
735,24,40
284,18,40
245,14,0
236,6,0
225,20,45
454,30,70
625,14,0
510,52,5005
329,12,0
229,0,0
310,0,0
207,0,0
152,0,0
92,0,0
924,134,7825
797,80,1220
579,82,5935
405,0,0
506,118,2555
364,100,2555
1021,210,101490
444,80,5405
357,70,440
525,72,440
371,72,440
264,0,0
916,52,5215
843,52,5215
787,24,0
506,118,2555
957,0,0
917,20,30
870,20,30
1057,58,405
866,36,135
1355,16,30
831,16,25
955,0,0
962,58,405
812,36,135
812,36,135
794,4,0
799,16,25
799,16,25
793,0,0
812,36,135
922,54,405
802,16,25
794,4,0
802,16,25
799,16,25
922,54,405
323,44,150
278,42,150
253,38,150
245,36,150
287,68,440
455,70,440
301,70,440
538,36,135
432,36,135
359,36,135
359,36,135
430,0,0
829,16,0
409,18,0
363,8,0
352,10,0
610,10,0
546,0,0
372,12,0
151,36,140
595,40,140
198,36,140
150,4,0
96,4,0
576,40,140
179,36,140
623,40,140
569,22,40
674,76,360
650,66,340
568,36,110
661,124,1100
761,194,1320
716,124,1100
663,174,1290
605,126,1100
595,124,1100
546,36,110
563,68,350
2935,40,140
563,66,340
535,14,0
175,36,135
138,36,135
138,36,135
138,36,135
141,4,0
155,34,50
125,20,30
112,0,0
123,20,30
112,0,0
127,22,30
162,4,0
125,0,0
253,60,220
207,40,210
196,24,90
252,54,210
316,50,200
238,34,120
249,50,200
246,52,210
235,30,90
291,86,310
273,36,200
315,50,200
245,4,0
182,4,0
177,0,0
228,16,0
237,34,120
248,50,200
245,50,210
93,8,0
411,34,160
686,36,160
319,30,160
89,6,0
87,0,0
87,0,0
22,6,0
0,0,0
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
1133,1024,91200
2539,1024,91200
1133,1024,91200
74,4,0
155,0,0
328,4,0
123,4,0
65,0,0
452,38,40
474,32,40
196,0,0
196,0,0
210,12,0
210,12,0
279,12,0
196,0,0
93,4,0
184,100,1000
175,100,1000
175,100,1000
175,100,1000
213,0,0
163,64,420
163,64,420
163,64,420
163,64,420
84,16,25
84,16,25
119,4,0
151,30,85
204,34,85
137,28,85
92,8,0
84,16,25
243,10,0
137,6,0
159,12,0
59,6,0
59,6,0
61,8,0
454,8,0
922,12,0
187,0,0
207,6,0
200,4,0
190,0,0
248,6,0
191,4,0
170,0,0
36,0,0
24,0,0
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
2472,1024,91200
1066,1024,91200
2472,1024,91200
3262,1444,178695
3542,1444,178695
2855,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
2704,1444,178695
545,8,0
554,62,160
327,4,0
290,12,0
290,12,0
359,12,0
306,40,140
306,40,140
306,40,140
289,4,0
280,0,0
282,4,0
1026,16,0
722,18,40
339,18,0
314,26,40
563,26,40
306,8,0
306,20,40
376,24,40
292,0,0
816,4,0
375,4,0
336,0,0
328,40,140
302,0,0
302,0,0
328,40,140
303,4,0
303,4,0
328,40,140
124,10,0
152,22,25
79,10,0
90,18,25
263,0,0
136,10,0
87,6,0
51,6,0
136,20,25
218,16,25
149,16,25
121,16,25
107,0,0
42,0,0
24,0,0
79,6,0
57,0,0
991,4,0
83,4,0
175,78,275
150,50,150
142,44,150
173,60,175
130,24,40
140,46,155
137,32,40
140,46,155
154,24,30
303,26,30
89,18,30
80,8,0
4,0,0
56,10,0
44,6,0
41,10,0
19,0,0
35,8,0
135,16,25
104,4,0
110,16,25
101,0,0
122,4,0
101,0,0
110,16,25
65,4,0
94,4,0
61,0,0
62,4,0
65,4,0
61,0,0
62,4,0
139,100,1000
139,100,1000
139,100,1000
80,0,0
130,100,1000
130,100,1000
130,100,1000
396,16,0
421,8,0
245,4,0
240,34,25
212,4,0
230,30,25
187,20,25
181,0,0
187,18,25
187,18,25
187,20,25
98,64,420
98,64,420
98,64,420
98,64,420
98,64,420
98,64,420
150,48,135
126,10,0
174,44,135
142,42,135
227,28,65
227,28,65
135,26,65
117,10,0
118,40,135
86,38,135
79,14,0
78,22,30
60,20,30
60,20,30
53,8,0
44,16,25
110,38,135
179,10,0
129,10,0
85,10,0
199,86,295
132,58,225
131,58,225
129,66,275
129,66,275
180,28,85
185,62,225
140,8,0
259,12,0
184,60,225
182,70,275
182,70,275
233,30,85
169,12,0
192,12,0
115,50,215
115,50,215
565,22,25
540,14,0
552,6,0
714,18,25
603,14,0
956,8,0
562,0,0
606,10,0
560,8,0
549,14,0
272,26,25
1141,28,70
640,66,190
272,44,140
330,30,70
382,22,25
212,18,25
166,6,0
133,4,0
99,4,0
98,22,25
86,10,0
87,18,25
87,18,25
298,32,25
226,6,0
181,14,0
128,22,25
124,14,0
14,6,0
14,6,0
934,0,0
807,16,0
889,6,0
853,100,1110
853,100,1110
906,110,1110
910,36,135
843,12,0
868,36,135
804,12,0
795,8,0
785,6,0
1021,14,0
834,0,0
808,36,135
844,36,135
812,0,0
771,0,0
25,0,0
105,10,0
192,10,0
45,6,0
41,4,0
85,8,0
58,8,0
74,0,0
233,8,0
103,16,25
115,16,25
88,16,25
22,0,0
134,0,0
130,6,0
114,6,0
206,4,0
261,4,0
402,4,0
373,20,25
444,20,25
358,16,25
376,38,70
389,30,60
431,28,70
422,0,0
270,20,40
1790,20,25
437,22,25
291,18,25
196,0,0
198,4,0
215,4,0
112,0,0
741,12,0
104,4,0
109,4,0
79,10,0
253,18,25
113,0,0
63,8,0
1139,8,0
320,8,0
753,0,0
257,0,0
211,0,0
241,8,0
533,10,0
279,0,0
113,6,0
95,0,0
689,4,0
590,0,0
530,0,0
508,4,0
497,0,0
486,0,0
556,0,0
727,24,40
540,22,40
469,8,0
461,0,0
590,22,45
466,6,0
260,0,0
59,16,25
59,16,25
59,16,25
284,40,135
224,38,135
149,42,135
173,40,135
116,0,0
52,4,0
52,4,0
51,0,0
769,12,0
374,12,0
174,4,0
174,4,0
174,4,0
182,0,0
173,0,0
174,4,0
247,0,0
660,52,190
329,38,145
354,48,145
517,50,145
402,14,0
212,6,0
270,36,145
518,0,0
490,4,0
487,4,0
626,108,1015
563,106,1015
486,0,0
501,4,0
627,106,1015
487,4,0
486,0,0
486,0,0
578,108,1015
322,38,135
247,40,135
276,48,180
271,50,135
257,0,0
853,102,555
599,18,0
491,16,0
588,76,465
525,50,225
483,4,0
796,82,650
537,76,465
483,4,0
1071,84,650
617,102,555
670,84,465
482,0,0
600,64,650
511,72,465
448,50,225
460,72,465
540,100,555
593,74,465
506,36,135
554,22,0
424,36,135
466,16,0
415,8,0
429,36,135
405,0,0
424,36,135
472,10,0
425,10,0
339,38,25
253,20,25
153,16,25
210,16,25
195,12,0
153,16,25
178,16,0
195,64,465
275,74,465
328,66,465
260,30,75
273,30,75
240,24,75
212,50,225
36,4,0
937,156,16225
466,82,650
570,96,5725
224,74,465
277,66,465
741,84,650
845,104,5735
656,36,160
736,68,420
624,4,0
624,4,0
684,66,420
773,66,420
817,70,420
357,76,465
247,4,0
172,4,0
324,20,25
307,10,0
154,36,135
159,36,135
154,36,135
239,16,25
3976,16,25
244,32,25
193,8,0
203,12,0
408,6,0
231,12,0
182,12,0
186,22,25
186,22,25
176,0,0
77,36,135
72,36,135
143,12,0
