"1,0-d","2,0-d","3,0-d"
7,42,105
7,42,105
7,42,105
7,42,105
7,42,105
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
5,12,6
8,22,24
1,0,0
6,22,24
4,12,12
6,22,24
4,12,12
1,0,0
4,12,12
4,12,12
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
4,4,0
2,2,0
3,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
4,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
4,8,3
4,8,3
3,6,3
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,8,3
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,0,0
1,0,0
5,10,3
3,6,3
2,2,0
5,8,3
2,2,0
4,8,3
1,0,0
4,6,3
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
6,8,3
3,6,3
2,2,0
3,6,3
2,2,0
3,6,3
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
3,6,3
3,4,0
3,2,0
4,4,0
3,4,0
2,2,0
2,2,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
1,0,0
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
4,8,3
2,2,0
3,6,3
2,2,0
2,2,0
2,2,0
2,0,0
1,0,0
1,0,0
3,2,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
4,6,3
3,6,3
1,0,0
2,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
4,4,0
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
2,0,0
1,0,0
1,0,0
11,110,495
16,180,825
16,180,825
11,110,495
11,110,495
16,180,825
16,180,825
11,110,495
11,110,495
16,180,825
10,90,360
10,90,360
10,90,360
10,90,360
10,90,360
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
1,0,0
3,2,0
2,2,0
2,2,0
3,6,3
3,6,3
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,12,12
4,12,12
5,12,12
4,12,12
4,12,12
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
3,6,3
4,6,3
3,6,3
3,6,3
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
5,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
4,12,12
4,12,12
4,12,12
4,12,12
4,12,12
1,0,0
1,0,0
1,0,0
1,0,0
5,12,12
4,12,12
4,12,12
4,12,12
4,12,12
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
3,2,0
2,2,0
2,2,0
1,0,0
1,0,0
4,12,12
1,0,0
4,12,12
4,12,12
4,12,12
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
2,2,0
2,2,0
3,4,0
2,2,0
2,2,0
3,4,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
3,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
9,70,231
9,70,231
9,70,231
9,70,231
9,70,231
8,56,168
9,70,231
9,70,231
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
3,6,3
4,12,12
5,16,15
4,12,12
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
5,8,3
2,2,0
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
3,6,3
3,6,3
3,6,3
3,6,3
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,6,3
3,6,3
3,6,3
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,20,30
5,20,30
5,20,30
5,20,30
5,20,30
5,20,30
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
6,30,60
6,30,60
6,30,60
6,30,60
6,30,60
6,30,60
6,30,60
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,20,30
5,20,30
5,20,30
5,20,30
5,20,30
5,20,30
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,2,0
2,2,0
2,2,0
