"0,1-d","2,1-d","3,1-d","4,1-d"
23,4,5,0
17,6,15,9
14,0,0,0
10,4,0,0
5,2,0,0
6,4,0,0
4,0,0,0
12,4,5,0
13,4,5,0
20,6,0,0
6,2,0,0
10,2,0,0
13,6,5,0
16,4,0,0
6,0,0,0
14,6,5,0
24,4,5,0
5,4,5,0
29,4,0,0
15,6,5,0
22,4,5,0
17,6,5,0
4,4,5,0
13,4,5,0
13,4,5,0
18,2,0,0
25,10,45,63
33,10,45,63
26,8,30,36
23,10,45,63
20,2,0,0
24,2,0,0
24,12,45,63
30,0,0,0
18,2,0,0
23,2,0,0
19,2,0,0
17,4,5,0
21,2,0,0
10,6,0,0
26,2,0,0
7,2,0,0
8,2,0,0
13,0,0,0
32,4,5,0
27,6,15,9
25,6,15,9
23,6,15,9
13,4,5,0
23,14,5,0
15,2,0,0
18,6,5,0
15,2,0,0
20,4,5,0
15,2,0,0
15,2,0,0
15,2,0,0
15,2,0,0
15,2,0,0
15,2,0,0
16,4,5,0
16,4,5,0
18,4,5,0
17,4,5,0
15,4,5,0
11,4,5,0
10,0,0,0
5,2,0,0
7,4,5,0
6,4,5,0
6,4,5,0
18,4,5,0
11,4,5,0
9,4,5,0
7,0,0,0
11,0,0,0
32,4,5,0
24,6,5,0
16,6,15,9
17,4,5,0
20,4,0,0
24,2,0,0
22,4,5,0
16,4,5,0
12,0,0,0
9,2,0,0
28,8,20,9
13,4,5,0
16,2,0,0
12,0,0,0
28,8,15,0
31,10,15,0
25,0,0,0
23,4,5,0
23,4,5,0
39,4,5,0
28,4,5,0
22,2,0,0
23,4,5,0
21,0,0,0
21,0,0,0
21,0,0,0
28,0,0,0
21,0,0,0
15,4,5,0
10,4,5,0
9,4,5,0
15,4,5,0
6,2,0,0
5,2,0,0
5,2,0,0
5,2,0,0
15,8,5,0
13,4,5,0
33,4,0,0
26,10,0,0
12,2,0,0
25,2,0,0
14,6,0,0
19,2,0,0
6,4,5,0
19,2,0,0
7,2,0,0
13,4,5,0
4,0,0,0
15,4,5,0
19,4,5,0
16,4,5,0
14,4,5,0
15,6,15,9
15,6,15,9
21,10,15,9
12,0,0,0
7,4,5,0
6,4,5,0
7,0,0,0
6,0,0,0
5,4,5,0
13,0,0,0
13,2,0,0
24,2,0,0
10,2,0,0
15,0,0,0
8,4,0,0
7,2,0,0
15,4,5,0
11,2,0,0
10,4,5,0
9,0,0,0
15,4,5,0
18,6,10,0
11,4,5,0
8,0,0,0
9,4,5,0
14,4,5,0
6,0,0,0
1,0,0,0
8,2,0,0
10,2,0,0
11,0,0,0
8,2,0,0
37,8,15,9
24,4,5,0
26,6,15,9
30,6,5,0
25,6,15,9
26,8,20,9
38,10,45,63
31,14,60,72
34,20,60,63
30,6,15,9
25,6,15,9
31,8,20,9
26,8,30,36
23,2,0,0
32,16,50,45
36,8,20,9
30,14,60,72
3,2,0,0
3,2,0,0
16,2,0,0
7,2,0,0
12,0,0,0
8,2,0,0
10,0,0,0
8,2,0,0
15,2,0,0
27,10,35,36
18,8,30,36
23,2,0,0
16,4,5,0
20,4,5,0
22,4,5,0
19,4,5,0
19,4,0,0
18,4,5,0
5,2,0,0
5,2,0,0
11,2,0,0
17,2,0,0
14,4,5,0
10,4,5,0
10,2,0,0
9,0,0,0
8,0,0,0
4,2,0,0
10,0,0,0
8,4,5,0
10,2,0,0
7,2,0,0
24,8,15,9
25,8,20,9
23,8,20,9
27,2,0,0
29,18,35,36
16,2,0,0
20,8,30,36
21,8,30,36
16,2,0,0
15,4,5,0
19,4,5,0
26,6,10,0
24,2,0,0
22,4,5,0
16,6,10,0
20,4,5,0
14,2,0,0
14,2,0,0
21,4,0,0
5,4,5,0
10,4,5,0
15,4,0,0
17,2,0,0
21,2,0,0
25,4,0,0
31,6,0,0
18,2,0,0
30,2,0,0
19,2,0,0
18,4,5,0
18,4,5,0
23,0,0,0
17,2,0,0
19,6,5,0
17,2,0,0
27,4,0,0
5,4,5,0
8,2,0,0
9,2,0,0
7,2,0,0
22,4,5,0
27,6,5,0
14,2,0,0
34,4,5,0
22,4,5,0
21,4,5,0
16,2,0,0
33,4,5,0
22,6,15,9
28,6,15,9
29,8,15,9
33,6,15,9
14,6,15,9
14,6,15,9
12,2,0,0
14,6,15,9
6,2,0,0
18,6,10,0
9,6,10,0
9,0,0,0
8,4,5,0
8,4,5,0
6,0,0,0
20,2,0,0
10,2,0,0
12,2,0,0
12,4,5,0
18,6,5,0
16,4,5,0
9,4,5,0
18,4,5,0
7,0,0,0
7,2,0,0
3,2,0,0
10,6,15,9
10,6,15,9
9,4,5,0
16,2,0,0
14,2,0,0
24,4,0,0
13,2,0,0
10,2,0,0
10,2,0,0
10,2,0,0
13,2,0,0
10,2,0,0
9,2,0,0
9,2,0,0
16,2,0,0
13,2,0,0
18,2,0,0
8,0,0,0
16,2,0,0
8,0,0,0
20,2,0,0
15,0,0,0
16,0,0,0
11,0,0,0
16,0,0,0
24,4,0,0
11,4,0,0
20,4,0,0
16,0,0,0
15,0,0,0
10,2,0,0
9,0,0,0
26,8,15,9
25,8,15,9
26,0,0,0
20,0,0,0
21,6,15,9
17,2,0,0
15,0,0,0
16,2,0,0
16,2,0,0
15,0,0,0
19,2,0,0
13,2,0,0
25,8,5,0
23,4,5,0
22,8,10,0
17,4,0,0
24,4,0,0
23,8,10,0
16,2,0,0
48,4,5,0
21,4,5,0
17,4,5,0
28,8,10,0
17,4,5,0
25,6,10,0
4,2,0,0
18,0,0,0
3,0,0,0
4,4,5,0
5,4,5,0
5,4,5,0
14,0,0,0
40,0,0,0
11,0,0,0
21,2,0,0
15,0,0,0
8,2,0,0
10,0,0,0
21,8,15,9
20,4,5,0
18,12,30,18
17,6,15,9
41,6,15,9
24,8,25,18
17,8,25,18
14,6,15,9
3,2,0,0
2,0,0,0
4,2,0,0
4,2,0,0
41,12,25,0
33,6,10,0
27,4,0,0
26,6,0,0
28,2,0,0
33,0,0,0
43,2,0,0
23,4,5,0
23,4,0,0
30,6,10,0
31,2,0,0
17,6,5,0
18,6,10,0
23,2,0,0
17,8,5,0
14,6,10,0
14,4,5,0
10,2,0,0
10,2,0,0
42,4,5,0
11,4,5,0
16,4,0,0
10,2,0,0
14,0,0,0
17,4,0,0
21,2,0,0
32,12,25,9
22,4,5,0
29,16,55,36
39,2,0,0
24,2,0,0
21,2,0,0
20,0,0,0
28,4,0,0
20,0,0,0
25,8,15,9
21,2,0,0
28,10,35,27
24,2,0,0
33,8,25,18
28,16,60,54
33,16,60,54
14,6,15,9
17,8,30,36
24,8,30,36
15,8,30,36
13,2,0,0
12,2,0,0
11,0,0,0
39,28,70,54
20,6,15,9
22,4,5,0
23,8,30,36
30,8,30,36
29,2,0,0
19,4,5,0
21,8,30,36
18,2,0,0
20,4,5,0
19,4,5,0
19,2,0,0
21,6,15,9
19,2,0,0
21,6,15,9
29,4,5,0
28,6,15,9
31,6,0,0
20,2,0,0
20,4,5,0
24,4,5,0
26,4,5,0
25,6,15,9
27,6,5,0
32,4,5,0
28,8,30,36
35,8,30,36
24,4,5,0
25,4,5,0
26,8,30,36
30,2,0,0
25,2,0,0
23,2,0,0
25,4,5,0
24,4,5,0
24,4,5,0
24,4,5,0
6,6,15,9
7,2,0,0
27,0,0,0
9,2,0,0
7,2,0,0
6,0,0,0
6,0,0,0
2,0,0,0
2,0,0,0
11,0,0,0
14,2,0,0
11,6,0,0
11,4,0,0
11,2,0,0
9,2,0,0
9,2,0,0
9,2,0,0
21,0,0,0
4,0,0,0
4,4,5,0
4,4,5,0
4,4,5,0
5,2,0,0
15,6,10,0
14,4,5,0
14,4,5,0
16,2,0,0
14,4,5,0
18,6,5,0
15,4,0,0
16,2,0,0
13,2,0,0
14,4,5,0
5,4,5,0
5,4,5,0
4,0,0,0
9,0,0,0
3,0,0,0
14,6,5,0
15,6,10,0
12,2,0,0
22,2,0,0
11,0,0,0
12,2,0,0
19,4,5,0
13,4,5,0
17,4,5,0
13,4,5,0
10,2,0,0
9,4,5,0
5,4,5,0
12,4,5,0
10,6,5,0
4,2,0,0
16,4,5,0
18,4,5,0
11,4,5,0
11,4,5,0
20,4,5,0
8,2,0,0
10,6,15,9
10,6,15,9
10,6,15,9
10,6,15,9
7,4,0,0
28,4,0,0
8,0,0,0
5,2,0,0
27,2,0,0
4,4,5,0
4,4,5,0
4,4,5,0
4,2,0,0
5,0,0,0
4,2,0,0
5,2,0,0
14,2,0,0
20,2,0,0
28,6,0,0
17,4,0,0
24,8,25,18
17,6,15,9
17,2,0,0
15,4,0,0
17,8,25,18
17,8,25,18
10,2,0,0
4,2,0,0
24,4,5,0
28,6,10,0
30,20,115,315
21,4,5,0
55,14,105,315
19,14,105,315
19,14,105,315
21,14,105,315
24,14,105,315
21,14,105,315
21,14,105,315
2,2,0,0
30,14,65,81
17,8,30,36
15,6,15,9
11,0,0,0
12,6,10,0
10,2,0,0
13,4,5,0
18,4,5,0
17,0,0,0
14,6,5,0
11,2,0,0
9,0,0,0
8,4,5,0
13,8,10,0
8,4,5,0
6,4,5,0
17,4,5,0
14,10,15,0
14,4,5,0
13,8,10,0
11,4,5,0
11,4,5,0
6,2,0,0
16,2,0,0
8,0,0,0
7,2,0,0
5,0,0,0
6,6,15,9
8,4,5,0
5,4,5,0
22,12,10,0
17,4,5,0
11,6,10,0
10,4,5,0
8,2,0,0
7,0,0,0
6,2,0,0
9,0,0,0
6,2,0,0
5,0,0,0
6,2,0,0
19,4,0,0
25,10,5,0
19,4,0,0
16,2,0,0
18,2,0,0
19,6,10,0
18,4,5,0
19,4,5,0
16,2,0,0
17,4,5,0
15,0,0,0
20,6,5,0
17,2,0,0
6,2,0,0
4,0,0,0
5,2,0,0
2,2,0,0
8,4,5,0
7,4,5,0
6,4,5,0
13,10,30,36
15,8,30,36
17,8,30,36
12,8,30,36
14,8,30,36
18,4,0,0
44,12,40,45
23,12,40,45
18,8,30,36
20,6,15,9
20,4,5,0
13,4,5,0
42,8,5,0
38,2,0,0
9,2,0,0
13,4,5,0
13,4,5,0
19,0,0,0
9,2,0,0
12,2,0,0
18,0,0,0
16,10,15,9
11,2,0,0
14,2,0,0
13,0,0,0
16,4,5,0
23,10,25,9
20,14,30,9
16,2,0,0
15,4,5,0
13,8,20,9
11,4,5,0
12,6,15,9
8,0,0,0
37,6,5,0
55,6,5,0
53,8,5,0
47,12,40,45
42,12,35,36
44,12,15,9
38,4,0,0
38,4,5,0
38,4,0,0
40,6,5,0
35,2,0,0
39,6,5,0
46,4,5,0
48,10,20,9
39,4,5,0
42,4,5,0
37,6,10,0
39,10,20,9
39,6,15,9
39,8,20,9
35,2,0,0
36,4,0,0
40,4,0,0
38,8,10,0
36,4,5,0
37,4,5,0
35,2,0,0
37,6,15,9
20,8,25,18
13,8,25,18
10,6,15,9
17,0,0,0
5,2,0,0
17,4,5,0
25,16,30,9
19,4,5,0
32,10,15,0
25,4,5,0
20,6,10,0
24,2,0,0
15,2,0,0
18,6,15,9
16,4,5,0
17,6,15,9
14,6,5,0
10,2,0,0
18,4,0,0
21,2,0,0
17,4,5,0
12,2,0,0
15,8,20,9
13,4,5,0
14,6,15,9
11,4,5,0
12,6,5,0
11,4,5,0
11,4,5,0
12,4,0,0
13,2,0,0
11,4,0,0
10,8,10,0
10,4,5,0
13,2,0,0
10,6,5,0
6,0,0,0
8,4,5,0
8,4,5,0
5,4,5,0
1,0,0,0
14,2,0,0
5,0,0,0
21,8,20,9
20,6,5,0
20,6,15,9
26,6,15,9
16,6,15,9
23,10,20,9
22,6,15,9
14,4,5,0
9,4,5,0
19,4,5,0
7,0,0,0
5,0,0,0
18,4,5,0
15,2,0,0
9,2,0,0
11,4,5,0
16,8,10,0
12,4,5,0
13,4,5,0
13,4,5,0
18,4,5,0
10,4,5,0
22,4,0,0
16,2,0,0
20,12,20,0
18,4,5,0
19,4,5,0
17,4,5,0
17,4,5,0
16,2,0,0
15,2,0,0
22,12,20,0
11,2,0,0
13,4,0,0
24,6,0,0
19,2,0,0
14,2,0,0
6,0,0,0
16,2,0,0
25,2,0,0
27,2,0,0
23,2,0,0
13,0,0,0
21,4,0,0
35,2,0,0
22,2,0,0
14,0,0,0
12,0,0,0
17,2,0,0
24,2,0,0
41,2,0,0
31,4,5,0
24,2,0,0
28,2,0,0
25,4,5,0
27,2,0,0
34,2,0,0
43,2,0,0
40,2,0,0
24,4,0,0
28,6,0,0
25,2,0,0
23,0,0,0
27,2,0,0
25,2,0,0
23,2,0,0
25,4,0,0
23,2,0,0
11,4,5,0
14,6,15,9
17,10,35,27
22,8,25,18
13,2,0,0
17,8,30,36
15,8,30,36
20,8,30,36
14,8,30,36
16,8,30,36
14,4,0,0
10,0,0,0
11,2,0,0
13,2,0,0
13,4,5,0
10,4,0,0
13,2,0,0
38,2,0,0
10,4,5,0
9,4,5,0
7,4,5,0
23,4,5,0
11,4,5,0
2,2,0,0
16,2,0,0
12,2,0,0
18,10,0,0
10,2,0,0
9,2,0,0
39,12,45,45
37,10,40,45
29,12,15,0
24,8,30,36
24,10,25,9
24,8,30,36
26,2,0,0
26,4,5,0
29,4,5,0
21,4,5,0
23,6,5,0
20,0,0,0
20,2,0,0
22,4,5,0
23,6,0,0
30,4,5,0
26,4,5,0
24,10,15,9
23,0,0,0
23,4,5,0
27,2,0,0
31,6,0,0
24,2,0,0
27,6,15,9
25,6,15,9
26,4,5,0
22,6,5,0
20,2,0,0
24,6,15,9
20,2,0,0
9,2,0,0
4,0,0,0
9,2,0,0
19,4,5,0
10,4,5,0
9,2,0,0
9,2,0,0
9,2,0,0
9,2,0,0
13,6,15,9
21,6,15,9
12,2,0,0
8,0,0,0
8,0,0,0
7,2,0,0
5,2,0,0
21,4,5,0
14,0,0,0
13,0,0,0
14,2,0,0
15,4,0,0
22,16,10,0
34,4,5,0
13,0,0,0
13,4,5,0
25,4,5,0
11,4,5,0
10,2,0,0
10,2,0,0
38,4,5,0
17,4,5,0
29,4,5,0
15,4,5,0
14,2,0,0
14,2,0,0
13,0,0,0
13,0,0,0
13,0,0,0
15,0,0,0
13,0,0,0
12,4,5,0
6,4,5,0
6,0,0,0
12,2,0,0
17,4,5,0
17,8,30,36
18,8,30,36
20,14,65,81
15,8,30,36
15,8,30,36
18,14,65,81
18,6,15,9
15,6,15,9
16,6,15,9
11,6,15,9
21,4,5,0
17,4,5,0
10,4,5,0
8,4,5,0
12,6,0,0
7,2,0,0
7,2,0,0
7,2,0,0
11,4,5,0
15,8,25,18
13,6,15,9
14,8,25,18
11,4,5,0
13,8,20,9
13,4,5,0
13,4,5,0
22,2,0,0
27,6,5,0
14,0,0,0
13,4,5,0
13,4,5,0
6,6,15,9
6,6,15,9
6,6,15,9
6,6,15,9
6,6,15,9
6,6,15,9
13,6,5,0
5,0,0,0
11,2,0,0
12,4,0,0
14,4,0,0
9,0,0,0
9,2,0,0
10,2,0,0
5,2,0,0
4,4,5,0
3,2,0,0
29,0,0,0
7,0,0,0
7,2,0,0
7,2,0,0
1,0,0,0
38,2,0,0
22,6,10,0
23,6,10,0
15,4,5,0
16,4,5,0
13,4,5,0
27,4,5,0
34,6,5,0
23,4,0,0
8,2,0,0
20,6,15,9
15,8,20,9
10,4,5,0
11,6,15,9
9,2,0,0
3,2,0,0
3,2,0,0
13,0,0,0
6,0,0,0
13,2,0,0
8,2,0,0
46,6,15,9
34,6,15,9
29,2,0,0
29,2,0,0
28,0,0,0
28,2,0,0
28,2,0,0
27,0,0,0
28,18,75,81
30,22,110,99
22,8,30,36
21,8,30,36
26,12,15,0
35,12,35,18
23,10,25,9
18,6,15,9
19,2,0,0
17,4,5,0
28,16,70,81
20,8,30,36
19,8,30,36
33,14,30,9
18,4,5,0
15,4,5,0
20,4,5,0
10,10,50,90
8,6,15,9
7,6,15,9
7,6,15,9
7,6,15,9
19,4,5,0
18,4,5,0
27,4,5,0
29,4,5,0
22,2,0,0
17,2,0,0
16,0,0,0
5,4,5,0
5,0,0,0
3,2,0,0
2,0,0,0
23,4,5,0
14,4,5,0
11,4,5,0
4,2,0,0
25,8,30,36
20,2,0,0
25,8,30,36
34,8,30,36
26,8,30,36
20,2,0,0
20,2,0,0
23,6,15,9
22,2,0,0
23,6,5,0
11,0,0,0
11,4,5,0
17,4,5,0
8,2,0,0
19,4,5,0
13,2,0,0
8,4,5,0
14,4,5,0
21,12,75,180
18,12,75,180
17,12,75,180
11,0,0,0
21,12,75,180
20,16,95,198
17,12,75,180
13,8,25,18
13,6,15,9
12,6,15,9
16,8,25,18
15,6,15,9
16,4,5,0
23,6,15,9
7,2,0,0
3,0,0,0
6,0,0,0
11,4,5,0
3,2,0,0
3,2,0,0
30,2,0,0
41,2,0,0
29,4,5,0
27,4,5,0
32,2,0,0
35,2,0,0
35,2,0,0
35,8,5,0
22,2,0,0
24,2,0,0
25,4,5,0
22,2,0,0
26,2,0,0
26,4,5,0
39,10,35,36
22,10,35,36
21,8,30,36
25,8,30,36
19,4,5,0
26,10,30,36
17,0,0,0
20,2,0,0
20,0,0,0
11,2,0,0
8,2,0,0
7,0,0,0
13,2,0,0
14,2,0,0
14,6,5,0
10,4,5,0
9,4,0,0
8,2,0,0
17,4,5,0
16,2,0,0
16,2,0,0
20,4,5,0
17,4,5,0
24,8,30,36
26,8,30,36
25,8,30,36
15,0,0,0
15,0,0,0
20,0,0,0
18,6,15,9
10,6,15,9
11,6,15,9
6,0,0,0
15,0,0,0
3,2,0,0
3,2,0,0
13,6,5,0
19,6,5,0
16,4,5,0
16,4,5,0
15,6,15,9
33,6,15,9
9,0,0,0
10,2,0,0
4,2,0,0
6,2,0,0
12,2,0,0
20,10,40,45
19,12,40,45
13,6,15,9
14,4,0,0
11,2,0,0
7,6,15,9
8,6,15,9
7,6,15,9
9,8,25,18
15,0,0,0
8,6,15,9
19,8,30,36
17,2,0,0
9,2,0,0
8,0,0,0
16,2,0,0
24,4,5,0
28,6,10,0
19,4,5,0
16,4,5,0
16,4,5,0
15,2,0,0
14,0,0,0
4,4,5,0
17,12,75,180
21,12,75,180
18,12,75,180
16,12,75,180
18,12,75,180
13,0,0,0
12,0,0,0
12,8,30,36
4,2,0,0
21,12,55,72
13,8,30,36
12,8,30,36
22,14,65,81
21,12,55,72
26,10,15,0
35,10,30,18
23,12,35,9
20,6,5,0
18,6,15,9
2,2,0,0
11,0,0,0
3,0,0,0
16,2,0,0
31,4,5,0
19,4,5,0
16,6,5,0
15,8,5,0
15,4,5,0
26,4,5,0
34,4,5,0
26,6,5,0
22,4,0,0
23,6,10,0
22,4,5,0
27,10,20,9
26,6,15,9
24,6,15,9
21,2,0,0
21,2,0,0
11,6,15,9
13,6,15,9
9,4,5,0
9,4,5,0
12,8,30,36
18,4,0,0
16,2,0,0
9,2,0,0
6,2,0,0
20,4,5,0
32,14,105,315
22,14,105,315
22,14,105,315
22,14,105,315
22,14,105,315
22,14,105,315
22,14,105,315
15,0,0,0
16,2,0,0
21,0,0,0
16,2,0,0
6,2,0,0
9,4,5,0
11,0,0,0
8,4,5,0
8,4,5,0
16,14,105,315
15,14,105,315
15,14,105,315
15,14,105,315
15,14,105,315
15,14,105,315
15,14,105,315
15,14,105,315
6,0,0,0
18,0,0,0
16,8,20,9
11,8,20,9
6,4,5,0
16,2,0,0
19,2,0,0
11,4,0,0
8,2,0,0
1,0,0,0
14,4,5,0
14,4,5,0
13,2,0,0
19,14,35,9
18,4,5,0
14,4,5,0
14,4,5,0
14,0,0,0
9,4,5,0
15,2,0,0
15,0,0,0
11,0,0,0
12,2,0,0
12,2,0,0
11,0,0,0
16,4,0,0
11,0,0,0
24,12,30,18
18,6,15,9
23,10,35,27
35,18,65,45
35,12,40,27
14,6,15,9
21,6,15,9
12,2,0,0
12,0,0,0
13,4,5,0
9,4,5,0
9,4,5,0
18,6,15,9
18,6,15,9
37,10,30,18
16,6,15,9
15,6,5,0
22,2,0,0
10,4,5,0
8,4,5,0
10,6,15,9
21,10,30,18
15,10,30,18
12,6,15,9
9,6,15,9
10,6,15,9
13,0,0,0
16,4,5,0
9,0,0,0
11,4,5,0
11,4,5,0
20,6,5,0
14,4,5,0
25,6,5,0
37,8,30,36
23,6,5,0
48,12,30,36
16,8,30,36
17,6,5,0
13,2,0,0
14,4,0,0
25,4,5,0
26,6,5,0
35,8,30,36
29,4,5,0
51,12,35,36
37,8,30,36
21,4,5,0
17,2,0,0
30,8,30,36
20,4,5,0
21,4,5,0
17,2,0,0
22,2,0,0
17,6,15,9
12,4,5,0
12,4,5,0
13,4,5,0
16,2,0,0
10,0,0,0
19,4,0,0
10,4,5,0
44,12,15,9
19,6,15,9
13,2,0,0
23,6,15,9
18,6,15,9
12,10,50,90
10,10,50,90
12,10,50,90
4,4,5,0
47,6,5,0
13,0,0,0
11,0,0,0
17,4,5,0
12,2,0,0
42,4,5,0
10,4,5,0
21,4,5,0
7,2,0,0
18,8,5,0
24,2,0,0
18,4,0,0
39,6,15,9
15,2,0,0
14,0,0,0
19,4,0,0
28,6,15,9
15,2,0,0
17,2,0,0
8,2,0,0
6,4,5,0
19,4,5,0
8,4,5,0
14,4,5,0
6,4,5,0
5,4,5,0
7,4,5,0
7,4,5,0
5,2,0,0
25,6,10,0
22,2,0,0
16,0,0,0
19,2,0,0
21,8,30,36
32,10,30,36
15,0,0,0
21,2,0,0
30,8,30,36
15,0,0,0
23,8,30,36
15,0,0,0
8,0,0,0
17,6,5,0
15,0,0,0
11,2,0,0
14,4,5,0
17,4,5,0
10,0,0,0
11,2,0,0
14,4,5,0
15,6,15,9
10,4,5,0
13,4,5,0
10,6,15,9
10,6,15,9
10,6,15,9
9,4,5,0
4,2,0,0
8,2,0,0
14,4,5,0
13,4,5,0
24,6,15,9
13,2,0,0
15,6,15,9
12,6,15,9
3,0,0,0
8,4,5,0
11,2,0,0
20,0,0,0
14,0,0,0
15,0,0,0
13,2,0,0
14,4,0,0
13,2,0,0
13,2,0,0
12,0,0,0
13,2,0,0
12,0,0,0
14,2,0,0
13,2,0,0
15,8,30,36
23,8,30,36
24,2,0,0
10,2,0,0
20,10,40,45
25,10,40,45
22,8,30,36
32,18,105,180
30,14,85,171
30,10,50,90
18,0,0,0
17,2,0,0
5,2,0,0
8,4,0,0
5,2,0,0
5,2,0,0
10,4,5,0
7,4,5,0
10,4,5,0
14,4,5,0
7,6,15,9
13,6,15,9
18,6,15,9
5,0,0,0
20,4,5,0
23,4,5,0
18,10,10,0
12,6,15,9
17,6,15,9
12,6,15,9
7,6,15,9
14,4,5,0
25,10,45,63
28,10,45,63
20,8,30,36
26,8,30,36
24,10,45,63
21,10,50,90
21,10,50,90
25,10,50,90
21,10,50,90
22,10,50,90
17,2,0,0
18,4,5,0
20,4,5,0
18,4,5,0
17,2,0,0
21,10,50,90
21,10,45,63
13,8,30,36
19,10,40,45
17,14,60,72
21,2,0,0
9,0,0,0
21,8,20,9
16,8,30,36
22,10,35,36
26,8,20,9
20,10,45,63
18,6,15,9
25,6,15,9
11,6,15,9
24,8,25,18
9,2,0,0
22,6,15,9
23,18,50,27
15,6,15,9
22,10,30,18
22,2,0,0
15,6,15,9
14,6,15,9
12,8,30,36
18,12,45,45
25,0,0,0
24,4,5,0
20,12,45,45
27,20,65,54
27,2,0,0
20,6,15,9
19,6,15,9
27,8,30,36
25,4,5,0
18,8,30,36
21,4,5,0
22,4,5,0
30,24,130,207
24,8,20,9
25,10,35,27
28,6,15,9
30,14,70,108
18,4,5,0
17,8,30,36
15,4,5,0
18,6,15,9
16,6,15,9
16,6,15,9
15,6,15,9
19,8,30,36
19,10,50,90
17,10,50,90
22,8,20,9
23,12,35,27
26,8,20,9
28,12,60,99
20,4,5,0
18,2,0,0
16,4,5,0
17,6,15,9
10,4,5,0
23,12,30,18
16,6,15,9
13,2,0,0
18,6,15,9
15,6,15,9
9,0,0,0
7,0,0,0
25,4,5,0
20,10,50,90
36,12,70,144
16,2,0,0
26,12,55,90
20,0,0,0
34,12,70,144
28,12,70,144
34,12,70,144
21,4,5,0
10,0,0,0
10,0,0,0
15,0,0,0
10,10,50,90
14,10,50,90
10,10,50,90
11,10,50,90
10,10,50,90
14,10,50,90
10,10,50,90
11,10,50,90
10,10,50,90
14,10,50,90
15,12,50,90
14,10,50,90
11,4,5,0
11,4,5,0
10,2,0,0
11,4,5,0
11,10,50,90
10,10,50,90
11,10,50,90
7,2,0,0
2,2,0,0
6,4,5,0
4,4,5,0
6,4,5,0
5,2,0,0
5,2,0,0
14,4,5,0
16,4,5,0
14,4,5,0
17,4,5,0
14,4,5,0
18,4,5,0
14,4,5,0
19,12,45,45
19,8,30,36
10,8,30,36
19,6,15,9
18,6,15,9
26,8,30,36
24,4,5,0
17,8,30,36
20,4,5,0
14,2,0,0
14,2,0,0
13,0,0,0
21,12,45,45
23,6,15,9
18,8,30,36
18,8,30,36
20,12,45,45
19,8,30,36
37,10,35,36
27,2,0,0
19,10,50,90
22,12,55,90
19,10,50,90
23,18,85,126
18,10,50,90
19,10,50,90
24,8,30,36
18,8,30,36
19,8,30,36
17,2,0,0
11,6,15,9
17,4,5,0
17,4,5,0
10,4,5,0
11,2,0,0
6,2,0,0
15,2,0,0
19,8,30,36
20,10,30,36
15,2,0,0
23,6,10,0
14,0,0,0
33,6,5,0
11,2,0,0
22,8,10,0
14,2,0,0
13,6,10,0
10,4,5,0
12,4,5,0
11,8,30,36
5,0,0,0
25,4,0,0
12,2,0,0
17,8,30,36
20,4,5,0
15,4,5,0
16,4,5,0
15,2,0,0
18,4,5,0
23,6,15,9
15,6,15,9
12,2,0,0
19,4,5,0
25,4,5,0
16,4,5,0
16,8,30,36
11,8,30,36
11,8,30,36
11,8,30,36
11,8,30,36
21,4,5,0
18,2,0,0
23,2,0,0
6,0,0,0
4,0,0,0
5,0,0,0
4,0,0,0
2,0,0,0
17,4,5,0
11,6,15,9
14,6,15,9
20,0,0,0
21,4,5,0
17,4,5,0
23,8,20,9
16,4,5,0
4,4,5,0
4,4,5,0
4,4,5,0
2,2,0,0
7,4,5,0
4,4,5,0
6,4,5,0
6,4,5,0
7,2,0,0
7,2,0,0
4,4,5,0
7,4,5,0
7,4,5,0
11,4,5,0
7,4,5,0
10,4,5,0
7,0,0,0
8,4,5,0
28,6,5,0
14,2,0,0
9,0,0,0
9,0,0,0
12,0,0,0
25,4,0,0
27,4,0,0
24,6,0,0
20,2,0,0
20,2,0,0
19,0,0,0
20,0,0,0
26,6,15,9
19,0,0,0
20,2,0,0
26,10,50,90
24,10,50,90
18,10,50,90
24,10,50,90
32,14,60,90
40,16,95,180
34,24,140,243
40,28,170,288
32,8,20,9
33,14,70,99
23,4,5,0
27,12,55,72
27,8,25,18
25,4,5,0
27,10,35,36
24,2,0,0
25,8,25,18
24,6,15,9
26,2,0,0
30,10,50,90
24,10,50,90
30,10,50,90
13,4,5,0
15,4,5,0
10,2,0,0
6,2,0,0
7,2,0,0
9,2,0,0
32,18,110,207
38,20,125,234
28,4,5,0
23,4,5,0
28,10,50,90
31,14,75,126
31,10,45,63
22,6,15,9
32,20,130,252
24,6,15,9
25,14,75,117
19,8,30,36
16,6,15,9
31,8,30,36
29,6,5,0
31,20,95,126
23,6,5,0
25,12,55,72
25,8,25,18
25,10,35,36
23,8,25,18
31,6,10,0
18,4,5,0
11,6,5,0
5,4,5,0
5,4,5,0
5,0,0,0
4,4,5,0
5,2,0,0
10,6,15,9
11,2,0,0
9,2,0,0
13,0,0,0
20,4,5,0
43,6,5,0
13,4,5,0
10,4,5,0
22,4,0,0
8,2,0,0
7,2,0,0
13,2,0,0
5,0,0,0
4,0,0,0
18,2,0,0
24,4,5,0
16,0,0,0
18,4,5,0
15,2,0,0
35,4,5,0
20,0,0,0
16,2,0,0
7,2,0,0
4,2,0,0
10,4,5,0
